,Astrocyte,Endothelial,Excitatory,Inhibitory,Microglia,OD
2377.1239951_-1807.857618,0.17184468,0.39274707,0.12985188,1.3395683e-07,0.08662017,0.21893606
2377.1239951_-1907.857618,0.33822682,0.36960214,0.10480596,0.054566313,0.0003553703,0.13244343
2377.1239951_-2007.857618,0.4710943,6.689577e-05,0.22904472,0.066082105,0.14658715,0.08712484
2377.1239951_-2107.857618,0.19289081,1.9910212e-07,0.30701947,0.4079105,3.204798e-07,0.0921786
2377.1239951_-2207.857618,0.5201246,0.11789115,0.23069344,0.10451345,1.238646e-06,0.026776081
2377.1239951_-2307.857618,0.096310355,5.2057266e-07,0.12795542,0.18435992,0.31297597,0.27839783
2377.1239951_-2407.857618,0.09315494,3.7978128e-07,0.34100816,0.045022164,4.6939232e-07,0.52081394
2377.1239951_-2507.857618,0.077316366,1.5747352e-07,0.6983508,0.045200493,0.07089169,0.10824041
2377.1239951_-2607.857618,0.027247023,0.07412494,0.4825476,1.2485503e-06,0.18186358,0.23421557
2377.1239951_-2707.857618,0.3927783,0.2428122,0.12586352,0.08852513,0.1045055,0.045515273
2377.1239951_-2807.857618,0.22213672,0.001000499,0.3628162,0.06420428,0.13188119,0.21796112
2377.1239951_-2907.857618,0.17919408,0.2416476,0.17617145,6.5325676e-06,0.37003562,0.03294475
2377.1239951_-3007.857618,0.61401117,0.112603374,0.047824174,0.22556052,4.1106247e-07,3.9281656e-07
2377.1239951_-3107.857618,0.2834718,0.61593556,1.2746355e-06,2.7122073e-07,0.10059018,8.0158503e-07
877.1239951_-1607.857618,0.16975424,1.0903464e-07,0.16209489,0.1307811,0.24907677,0.28829294
877.1239951_-1707.857618,0.053705793,0.16577817,0.37244293,2.4647247e-07,0.30598855,0.102084264
877.1239951_-1807.857618,0.50923616,0.3009023,0.18986014,4.0599042e-07,8.978675e-07,1.753541e-07
877.1239951_-1907.857618,0.3094929,0.052598458,0.48549572,0.11837468,2.3878547e-07,0.034038007
877.1239951_-2007.857618,0.048878875,0.12780675,0.46652278,0.33033806,2.3615055e-06,0.0264512
877.1239951_-2107.857618,0.53514016,0.15635508,5.1975326e-07,0.23117816,7.1521475e-07,0.07732536
877.1239951_-2207.857618,0.27164385,0.006498614,0.0900646,0.21515869,0.27888614,0.13774818
877.1239951_-2307.857618,0.07969573,0.36396265,0.16779307,0.21364592,1.4254723e-06,0.17490125
877.1239951_-2407.857618,0.30101436,0.35157925,0.07616469,0.13755995,3.2886288e-07,0.1336815
877.1239951_-2507.857618,0.33161402,1.9115342e-07,0.12893829,0.030591547,0.20634805,0.30250794
877.1239951_-2607.857618,0.27779114,0.16112988,0.21530326,0.31374162,5.4699143e-07,0.032033496
877.1239951_-2707.857618,0.42049825,0.38668132,0.07500027,0.057979926,6.587678e-07,0.059839644
877.1239951_-2807.857618,0.30160037,0.07311686,0.18080658,0.021024635,0.24184793,0.18160369
877.1239951_-2907.857618,0.11114938,1.3089007e-07,0.5441124,0.095301546,0.08523693,0.16419967
877.1239951_-3007.857618,0.38947362,0.074203625,0.37430573,0.041030567,0.120985955,4.7740036e-07
877.1239951_-3107.857618,0.054646134,1.0783076e-06,1.9088016e-06,0.9453491,1.0574261e-06,7.007963e-07
977.1239951_-1607.857618,0.15412706,0.16005142,0.2146842,0.11046478,0.13566576,0.22500677
977.1239951_-1707.857618,0.08015232,0.13444236,0.046787128,6.807433e-08,0.18793681,0.55068135
977.1239951_-1807.857618,0.07478471,0.066123776,1.5028806e-07,6.002615e-08,0.16745992,0.6916314
977.1239951_-1907.857618,0.48021564,0.38669282,0.05657995,1.4792253e-07,0.07651137,8.4743114e-08
977.1239951_-2007.857618,0.35023466,0.00854168,0.37898365,0.21109435,0.00026829,0.050877452
977.1239951_-2107.857618,0.36929968,3.395632e-07,0.25498793,0.22615165,0.021174993,0.12838541
977.1239951_-2207.857618,0.22801332,0.2716431,0.16374189,0.10942556,0.030570844,0.19660531
977.1239951_-2307.857618,0.17917599,0.49514547,1.7407245e-06,0.27764186,2.0103181e-07,0.048034742
977.1239951_-2407.857618,0.1648462,0.18875176,0.24544147,0.24358493,1.045983e-06,0.1573746
977.1239951_-2507.857618,0.055303212,6.9063213e-07,0.6142569,0.31149185,7.948741e-07,0.018946627
977.1239951_-2607.857618,0.17822868,0.05669021,0.33536634,0.23902439,0.14097036,0.049720023
977.1239951_-2707.857618,0.5486896,0.16835947,1.8236886e-06,0.21628872,0.066659875,5.552225e-07
977.1239951_-2807.857618,0.3830206,0.3418171,1.6448577e-05,0.27514398,6.290335e-07,1.2533253e-06
977.1239951_-2907.857618,0.18061282,0.060097583,0.47546992,0.12108987,3.7590343e-07,0.16272935
977.1239951_-3007.857618,0.37349036,0.31832314,0.10841931,0.105083734,6.4361143e-06,0.09467703
977.1239951_-3107.857618,0.21131758,0.022754073,1.0975349e-05,0.61976933,0.016241992,0.12990598
1034.7852465_-2769.457843,0.23637843,0.3139153,0.03175968,0.1505642,0.06820312,0.19917935
1034.7852465_-2869.457843,0.3336052,0.08085842,0.16327101,0.203689,0.21857618,1.7641493e-07
1034.7852465_-2969.457843,0.10685843,0.14102224,0.23087116,0.23616521,0.24380726,0.04127571
1034.7852465_-3069.457843,0.39407906,0.019346628,0.260013,0.25724894,5.051877e-07,0.06931185
1034.7852465_-3169.457843,0.22377816,0.28863546,0.16753349,0.15161271,0.120026015,0.048414227
1034.7852465_-3269.457843,0.08074005,0.09911611,0.39176306,0.21957266,1.33471e-07,0.208808
1034.7852465_-3369.457843,0.16886869,0.27432644,0.20695007,0.16972405,0.097277455,0.0828533
1034.7852465_-3469.457843,0.110048436,3.102001e-07,0.48150516,0.16939743,0.23904854,1.00971384e-07
1034.7852465_-3569.457843,0.11248304,0.1043803,0.3569015,0.27927673,0.026347928,0.12061041
1034.7852465_-3669.457843,0.19661565,0.3246563,0.14728779,0.09312813,0.03127498,0.20703715
1034.7852465_-3769.457843,0.18106024,0.017450705,0.29453492,0.08344946,0.23831573,0.185189
1034.7852465_-3869.457843,0.221171,0.3967211,0.2199572,0.0709256,0.03331346,0.057911605
1034.7852465_-3969.457843,0.07581674,0.4674351,0.13854386,0.11870285,0.062184915,0.1373166
1034.7852465_-4069.457843,0.33217123,0.044581678,0.28429347,0.11727206,0.12325251,0.09842905
1034.7852465_-4169.457843,0.0960334,0.0026487492,0.3211304,0.30280587,0.04320113,0.23418039
1034.7852465_-4269.457843,0.4963543,0.013305901,0.1577515,0.108709306,0.0718151,0.15206386
1134.7852465_-2769.457843,0.092931524,9.6491334e-08,0.7568875,6.132924e-08,0.12854572,0.02163503
1134.7852465_-2869.457843,0.19416027,2.2098551e-07,0.2866058,0.088548,0.026757255,0.40392843
1134.7852465_-2969.457843,0.3994215,0.24016117,6.575519e-06,0.33528918,7.0061634e-07,0.025120858
1134.7852465_-3069.457843,0.25249568,0.2512128,0.16749136,0.22543375,0.10336637,6.838303e-08
1134.7852465_-3169.457843,0.49278978,0.06480324,0.20453548,0.19581737,0.042053927,1.7608993e-07
1134.7852465_-3269.457843,0.22090119,0.043385994,0.39070925,0.26441175,0.068017274,0.012574615
1134.7852465_-3369.457843,0.28178072,0.060489822,0.3873136,0.27041525,5.372746e-07,1.5388895e-07
1134.7852465_-3469.457843,0.2852161,0.25124007,0.25436455,0.18227446,0.026903339,1.4846601e-06
1134.7852465_-3569.457843,0.24770272,6.6567814e-08,0.27443674,0.14846209,0.21721818,0.11218022
1134.7852465_-3669.457843,0.2789301,1.0532791e-07,0.38855156,0.11843567,0.059604876,0.15447767
1134.7852465_-3769.457843,0.21222761,1.9180901e-07,0.1829385,0.12756516,0.47726798,5.2603286e-07
1134.7852465_-3869.457843,0.16883008,0.030567626,0.29602155,0.15438755,0.35019174,1.4910346e-06
1134.7852465_-3969.457843,0.16770352,1.7536345e-07,0.34146115,0.20540078,0.2854344,2.5954527e-08
1134.7852465_-4069.457843,0.10462901,0.12483573,0.28644964,0.27549747,0.13285753,0.07573057
1134.7852465_-4169.457843,0.14126143,0.044027157,0.39283568,0.2540764,0.055318613,0.11248069
1134.7852465_-4269.457843,0.69425654,0.2612743,0.020298203,3.039773e-07,0.024170524,1.0643672e-07
1234.7852465_-2769.457843,0.028965332,6.389497e-08,0.9528031,8.96466e-08,0.01823138,7.099838e-08
1234.7852465_-2869.457843,0.26311702,0.06710039,0.053437255,0.02726004,0.25732058,0.3317647
1234.7852465_-2969.457843,0.37491634,0.13675348,0.03595633,0.28590998,0.1430503,0.02341353
1234.7852465_-3069.457843,0.517774,0.04676674,0.29648808,0.13897075,3.3118957e-07,1.3879801e-07
1234.7852465_-3169.457843,0.35630694,1.452644e-07,0.42419568,0.2194913,5.8703968e-06,1.0147511e-07
1234.7852465_-3269.457843,0.31211764,0.24326466,0.21283853,0.2317786,1.6321547e-07,3.9356917e-07
1234.7852465_-3369.457843,0.3729779,0.006914382,0.37603894,0.20519951,1.3605802e-07,0.03886913
1234.7852465_-3469.457843,0.23937191,0.1148914,0.21601123,0.038029134,0.25059217,0.1411042
1234.7852465_-3569.457843,0.19021416,0.7314728,3.467443e-06,0.03232431,4.0488416e-07,0.045984913
1234.7852465_-3669.457843,0.303394,0.12807557,0.22287612,0.051828474,0.2250948,0.06873098
1234.7852465_-3769.457843,0.0821301,1.1561009e-07,0.39714366,0.26866016,0.25206587,3.430206e-08
1234.7852465_-3869.457843,0.111926176,3.6889805e-08,0.4789267,0.2772034,0.1319437,2.5085498e-08
1234.7852465_-3969.457843,0.32778877,0.10294048,0.30794078,0.078598924,0.18272951,1.5613743e-06
1234.7852465_-4069.457843,0.27951947,0.4802507,0.2117508,0.028477957,9.403161e-07,1.738547e-07
1234.7852465_-4169.457843,0.2891801,0.16268967,0.2135449,0.12701793,0.046795517,0.16077194
1234.7852465_-4269.457843,0.3858834,4.601263e-07,8.435232e-07,1.315736e-07,0.26216832,0.35194683
1334.7852465_-2769.457843,0.103026584,7.09188e-08,0.067002125,3.76573e-08,0.09132679,0.73864436
1334.7852465_-2869.457843,0.25969377,0.11026376,0.019265557,0.03341749,0.16178809,0.41557136
1334.7852465_-2969.457843,0.72484183,7.049994e-07,0.22910336,0.04605324,3.6540263e-07,5.0675294e-07
1334.7852465_-3069.457843,0.5410785,0.064396024,0.16618851,0.17206867,0.056267418,9.005426e-07
1334.7852465_-3169.457843,0.26203012,0.17720287,0.22561829,0.13941212,0.19573647,7.212077e-08
1334.7852465_-3269.457843,0.25640452,0.090223275,0.47383994,0.1795313,7.2078507e-07,1.59623e-07
1334.7852465_-3369.457843,0.104436375,0.0066024065,0.2545746,0.21950158,0.28703353,0.12785159
1334.7852465_-3469.457843,0.18731949,0.16799214,0.41431826,0.20135188,1.6102405e-06,0.029016556
1334.7852465_-3569.457843,0.00017456313,5.2971876e-07,0.38277647,0.16884874,0.37757924,0.07062039
1334.7852465_-3669.457843,0.41372785,0.2400013,0.21486396,0.1314064,2.6589632e-07,1.830545e-07
1334.7852465_-3769.457843,0.19339144,0.15363371,0.38541934,0.1453318,8.163711e-06,0.12221555
1334.7852465_-3869.457843,0.254201,4.187855e-07,0.31622484,0.18953788,0.07526228,0.16477366
1334.7852465_-3969.457843,0.07973813,0.14980857,0.6689148,0.05708153,2.3568057e-07,0.044456758
1334.7852465_-4069.457843,0.12560526,0.13895814,0.4738826,0.06822722,8.808918e-06,0.19331795
1334.7852465_-4169.457843,0.5444805,0.03680553,0.2661143,0.06950045,0.018453991,0.06464532
1334.7852465_-4269.457843,0.7630992,0.094086125,2.4260584e-07,1.0011987e-07,2.868784e-07,0.14281413
1434.7852465_-2769.457843,0.06817549,2.975582e-07,1.050717e-06,3.0116723e-08,0.0002707184,0.9315524
1434.7852465_-2869.457843,0.08725938,0.15240312,1.6724687e-07,4.3423082e-08,0.083791226,0.6765461
1434.7852465_-2969.457843,0.6195902,0.072329074,0.15837559,0.1263842,3.4054463e-07,0.023320517
1434.7852465_-3069.457843,0.43590033,0.25074995,0.1556952,0.15765426,2.2388102e-07,5.143263e-08
1434.7852465_-3169.457843,0.32505482,0.36059493,0.11757366,0.114303,0.04877221,0.0337014
1434.7852465_-3269.457843,0.110791214,0.008833291,0.42010328,0.2337917,0.16024391,0.0662366
1434.7852465_-3369.457843,0.04279254,0.053488646,0.29064658,0.22098744,0.13573313,0.25635165
1434.7852465_-3469.457843,0.02559653,0.05260591,0.3760784,6.0219134e-07,0.27985427,0.26586428
1434.7852465_-3569.457843,0.18976158,0.19601585,0.44047138,0.13159247,0.04215862,8.39349e-08
1434.7852465_-3669.457843,0.22733705,0.4500616,0.32259905,2.0355822e-06,1.79242e-07,1.7688184e-07
1434.7852465_-3769.457843,0.16100007,0.1739832,0.466763,0.12712441,1.5535208e-07,0.07112912
1434.7852465_-3869.457843,0.46501032,0.13721797,0.36883998,0.028930757,5.828913e-07,3.7431198e-07
1434.7852465_-3969.457843,0.2647933,0.061166,0.5865915,4.2088342e-07,2.0611644e-07,0.08744854
1434.7852465_-4069.457843,0.12779853,1.09492824e-07,0.78489155,0.08730928,1.808238e-07,3.677651e-07
1434.7852465_-4169.457843,0.46312782,0.051198564,0.48493895,8.9197147e-07,0.00073356275,2.0128422e-07
1434.7852465_-4269.457843,0.74376345,0.15235251,1.9524096e-07,9.700952e-08,0.103882946,8.1894865e-07
1534.7852465_-2769.457843,5.8009874e-08,1.8466642e-07,0.010573789,7.394787e-08,0.14975454,0.8396713
1534.7852465_-2869.457843,3.102407e-07,1.7217251e-06,0.046630044,0.010117214,0.30364448,0.63960624
1534.7852465_-2969.457843,0.2586724,3.8136136e-07,0.05828845,0.0038689682,0.22173038,0.4574394
1534.7852465_-3069.457843,0.33529538,7.159272e-08,0.32797763,0.3192299,7.729077e-08,0.01749694
1534.7852465_-3169.457843,0.18111902,0.0670778,0.38338834,0.3502066,2.3396647e-07,0.018207999
1534.7852465_-3269.457843,0.29509914,0.18972018,0.24961855,0.1839849,1.801362e-07,0.08157702
1534.7852465_-3369.457843,0.025512844,1.5012557e-07,0.44407254,0.15188132,0.37853304,6.299421e-08
1534.7852465_-3469.457843,0.29717085,0.05578373,0.50207037,0.14497471,1.5481e-07,1.866665e-07
1534.7852465_-3569.457843,0.26058227,0.013701666,0.5938285,0.05603242,1.595345e-07,0.07585501
1534.7852465_-3669.457843,0.3631745,0.16200626,0.38601694,1.7763612e-06,0.037768923,0.051031653
1534.7852465_-3769.457843,0.35141045,0.2450604,0.24791712,0.03704216,7.0500886e-07,0.1185691
1534.7852465_-3869.457843,0.23521051,0.03581958,0.67203254,0.056936882,2.134131e-07,2.8475753e-07
1534.7852465_-3969.457843,0.22995253,2.7342452e-07,0.5696864,2.9487532e-07,0.016347347,0.18401317
1534.7852465_-4069.457843,0.38303035,0.040759306,0.54497397,1.5907416e-07,1.1282733e-06,0.031235091
1534.7852465_-4169.457843,0.6563021,0.29871982,1.1985561e-06,0.04497559,1.1926733e-06,8.254844e-08
1534.7852465_-4269.457843,0.08505469,0.4717214,0.022824883,6.850601e-08,0.420399,5.2128918e-08
1634.7852465_-2769.457843,4.1121258e-08,0.11553317,9.84975e-08,2.6122187e-08,0.07501287,0.80945385
1634.7852465_-2869.457843,0.010820698,1.1469577e-07,1.0460915e-06,7.678394e-08,0.13317575,0.85600233
1634.7852465_-2969.457843,0.15870072,0.18841252,4.9786063e-06,0.038996488,0.020755501,0.5931298
1634.7852465_-3069.457843,0.43215904,0.026671799,0.38795164,0.15321726,8.3075506e-08,1.5117718e-07
1634.7852465_-3169.457843,0.33214098,0.027146447,0.40492484,0.21729729,5.713043e-07,0.018489914
1634.7852465_-3269.457843,0.458117,0.04726012,0.31896958,0.14416245,0.031490795,7.218185e-08
1634.7852465_-3369.457843,0.65437543,1.7531286e-07,0.27085632,0.0747673,2.914017e-07,4.4147103e-07
1634.7852465_-3469.457843,0.26827934,0.17893544,0.44997802,0.102806985,1.2047278e-07,1.0562935e-07
1634.7852465_-3569.457843,0.52354693,0.031946197,0.2759512,0.1685513,1.5834334e-07,4.278774e-06
1634.7852465_-3669.457843,0.38845155,1.0761241e-06,0.5274861,0.08406078,2.222742e-07,2.7529455e-07
1634.7852465_-3769.457843,0.29816508,0.1105772,0.5227385,0.031279817,2.3420249e-07,0.037239138
1634.7852465_-3869.457843,0.14432365,0.17320123,0.682473,1.2659309e-06,5.1695247e-07,3.174772e-07
1634.7852465_-3969.457843,0.26069838,1.4622086e-07,0.59464914,1.4817954e-07,4.437874e-07,0.14465177
1634.7852465_-4069.457843,0.233363,0.16918257,0.55023724,3.4595158e-07,2.3098124e-07,0.047216542
1634.7852465_-4169.457843,0.8765721,0.12085157,0.0025751807,1.8786237e-07,8.05454e-07,1.6001215e-07
1634.7852465_-4269.457843,0.23599364,0.49175107,0.14206417,1.2672004e-06,0.008882705,0.12130717
1734.7852465_-2769.457843,1.2312424e-07,1.13673764e-07,1.742582e-07,4.191519e-08,0.13841242,0.86158717
1734.7852465_-2869.457843,0.07115712,3.921691e-06,1.1045393e-07,2.769044e-08,0.28307202,0.6457668
1734.7852465_-2969.457843,0.06610901,3.4819078e-07,0.036391325,5.096016e-08,0.17699222,0.720507
1734.7852465_-3069.457843,0.40269822,0.032428104,0.45576802,0.064320505,0.04478505,1.462195e-07
1734.7852465_-3169.457843,0.34985486,2.355406e-06,0.46185207,0.06859533,0.11969366,1.746559e-06
1734.7852465_-3269.457843,0.80714464,0.033110283,0.15974183,1.5287917e-06,1.6426505e-06,2.0233303e-07
1734.7852465_-3369.457843,0.54524344,0.30261555,0.11433847,2.9001382e-07,0.03780223,1.2162612e-07
1734.7852465_-3469.457843,0.7196008,0.21698064,0.06341569,1.6900308e-06,1.0258337e-06,1.5359545e-07
1734.7852465_-3569.457843,0.47728875,2.9473725e-07,0.23886389,0.22906363,0.0547832,2.2719439e-07
1734.7852465_-3669.457843,0.40165076,6.2915683e-07,0.57785475,0.020491054,8.010422e-07,2.0127147e-06
1734.7852465_-3769.457843,0.21642177,2.2910514e-07,0.49627012,0.19065997,0.096647784,1.07434175e-07
1734.7852465_-3869.457843,0.2273573,2.6020209e-07,0.43379247,0.15565014,0.06615099,0.11704887
1734.7852465_-3969.457843,0.24647468,1.1506213e-07,0.75352466,1.347487e-07,1.9416827e-07,2.0042559e-07
1734.7852465_-4069.457843,0.3613291,0.059501216,0.4032268,7.5336814e-08,0.17594254,2.2188988e-07
1734.7852465_-4169.457843,0.58512044,0.38962388,8.888384e-07,3.229917e-07,0.025250956,3.487702e-06
1834.7852465_-2769.457843,2.5848715e-07,0.020002307,3.6715764e-07,3.04036e-08,0.1215902,0.85840684
1834.7852465_-2869.457843,9.2888605e-08,1.352685e-06,4.237497e-07,6.8095794e-08,0.053527117,0.9464709
1834.7852465_-2969.457843,0.13749175,0.19116981,0.13530885,0.043632053,0.002016269,0.4903812
1834.7852465_-3069.457843,0.39086917,0.09542092,0.10930118,0.38621575,2.474124e-07,0.018192705
1834.7852465_-3169.457843,0.40667874,0.31757155,0.097439975,0.1783093,2.6421992e-07,1.9022812e-07
1834.7852465_-3269.457843,0.4667539,0.054832373,0.15268575,0.27101845,0.05470947,1.2701504e-07
1834.7852465_-3369.457843,0.27139252,4.6680972e-07,0.24265128,0.05752032,0.19311629,0.23531915
1834.7852465_-3469.457843,0.35387892,1.6607025e-07,0.41413108,3.6078509e-06,0.2319861,1.07039135e-07
1834.7852465_-3569.457843,0.39014772,0.04481504,0.41606563,0.03899225,0.109979264,1.0579587e-07
1834.7852465_-3669.457843,0.3586235,1.1445314e-06,0.35106397,0.21775036,0.07256058,3.5461932e-07
1834.7852465_-3769.457843,0.0033447656,3.7417055e-07,0.7397216,0.06658112,0.13937138,0.05098071
1834.7852465_-3869.457843,0.13078618,0.13686651,0.49016917,0.10396096,0.058647804,0.079569444
1834.7852465_-3969.457843,0.04321161,0.17331803,0.30659848,7.6261095e-08,0.47687146,3.1914928e-07
1834.7852465_-4069.457843,0.45265508,1.6075667e-07,0.5473426,8.602012e-08,2.1050538e-07,1.7259588e-06
1834.7852465_-4169.457843,0.99215114,3.839223e-07,0.00784725,7.375586e-08,1.0592242e-06,7.993622e-08
1834.7852465_-4269.457843,1.1601824e-05,0.78884757,7.104796e-06,0.00012469258,1.2031983e-05,0.21099707
1934.7852465_-2769.457843,0.086373165,1.6826166e-07,0.02275705,6.866499e-08,0.13278773,0.75808185
1934.7852465_-2869.457843,0.050608933,0.021458091,1.4763974e-07,4.6707544e-08,0.06992655,0.85800624
1934.7852465_-2969.457843,0.82277465,5.974629e-07,0.04164388,0.08675297,7.6127077e-07,0.04882716
1934.7852465_-3069.457843,0.3977932,1.6967616e-07,0.37425002,0.17297505,1.9580952e-07,0.054981336
1934.7852465_-3169.457843,0.44331092,0.0716054,0.35155505,0.13352829,1.5933243e-07,1.6391328e-07
1934.7852465_-3269.457843,0.37612307,2.8943984e-07,0.32394576,0.24207437,0.05784291,1.35927985e-05
1934.7852465_-3369.457843,0.5773036,0.019775337,0.053096313,0.17454658,0.17527813,1.0141803e-07
1934.7852465_-3469.457843,3.0014492e-06,0.16503473,0.6446791,0.036622625,0.04790712,0.105753444
1934.7852465_-3569.457843,0.5853948,0.049609244,0.26845604,0.096539505,1.8571352e-07,2.8076389e-07
1934.7852465_-3669.457843,0.27983496,0.3463644,0.27083293,0.071294,1.364586e-07,0.031673487
1934.7852465_-3769.457843,0.37102762,0.22409415,0.154555,0.06869106,0.18163161,5.6085787e-07
1934.7852465_-3869.457843,0.29671958,0.26280177,0.3184411,5.6359204e-06,0.012404047,0.10962784
1934.7852465_-3969.457843,0.35779944,0.06988453,0.36650482,1.6304813e-07,2.3088577e-07,0.20581082
1934.7852465_-4069.457843,0.6710778,0.2133701,0.11555143,2.61711e-07,3.1041478e-07,1.0982411e-07
1934.7852465_-4169.457843,0.9309792,8.664394e-07,1.3800723e-06,4.6291555e-07,0.06901781,3.749212e-07
1934.7852465_-4269.457843,0.24761888,0.4165931,1.1688024e-06,0.21798448,5.245082e-06,0.1177971
2034.7852465_-2769.457843,0.010107788,2.3037363e-05,8.263972e-07,3.250677e-08,0.25760517,0.73226315
2034.7852465_-2869.457843,0.03109825,0.00024703605,4.7311234e-05,1.4245173e-06,0.1667951,0.8018109
2034.7852465_-2969.457843,0.14168794,4.0736703e-07,0.3512997,0.1830705,4.6605675e-07,0.32394102
2034.7852465_-3069.457843,0.20669262,0.06675457,0.3903293,0.299079,0.037144467,5.2856027e-08
2034.7852465_-3169.457843,0.19306952,1.09229376e-07,0.4088355,0.38503906,3.4745742e-07,0.013055459
2034.7852465_-3269.457843,0.18908182,1.2345252e-07,0.46425474,0.23787567,2.813374e-07,0.10878738
2034.7852465_-3369.457843,0.18778042,0.077388674,0.52372205,0.05921509,3.7902186e-07,0.1518934
2034.7852465_-3469.457843,0.1429544,0.36151138,0.44044635,3.2490966e-06,2.841408e-07,0.05508441
2034.7852465_-3569.457843,0.09294451,1.3018084e-07,0.71857363,0.06894314,5.812042e-07,0.119538076
2034.7852465_-3669.457843,0.5208473,0.17647766,0.30265272,1.8643343e-05,2.77719e-07,3.3505296e-06
2034.7852465_-3769.457843,0.03227244,0.06963564,0.741396,0.11758181,0.016165882,0.022948239
2034.7852465_-3869.457843,0.32320014,0.40099272,0.27579725,8.497341e-06,4.658086e-07,8.9668544e-07
2034.7852465_-3969.457843,0.15734495,4.4664836e-07,0.67008924,5.0617336e-07,3.619091e-07,0.17256458
2034.7852465_-4069.457843,0.38084894,0.19648731,0.24899745,0.046963457,0.12670256,2.8500776e-07
2034.7852465_-4169.457843,0.06985425,0.31009746,2.2596744e-06,0.21865116,0.40139458,2.4549368e-07
2034.7852465_-4269.457843,0.18508524,0.6372335,3.1355856e-07,1.8716295e-05,8.480964e-06,0.1776538
2134.7852465_-2769.457843,4.4432346e-07,1.8238127e-07,0.03514552,3.2265042e-08,0.13728605,0.8275678
2134.7852465_-2869.457843,0.26884285,0.02379962,0.07213602,0.043251596,0.014413671,0.57755625
2134.7852465_-2969.457843,0.3103318,8.201411e-08,0.40460783,0.28506008,9.778469e-08,4.8639983e-08
2134.7852465_-3069.457843,0.2606593,1.6163908e-07,0.3744405,0.28432158,2.1248677e-07,0.080578215
2134.7852465_-3169.457843,0.43722805,0.33277482,0.06541442,0.06388332,0.100699104,2.1676861e-07
2134.7852465_-3269.457843,0.26796737,0.11779292,0.44703197,0.057313137,0.10989397,6.1806867e-07
2134.7852465_-3369.457843,0.18876176,0.0747508,0.3252996,0.25654212,0.09276855,0.061877195
2134.7852465_-3469.457843,0.41897824,1.3630552e-07,0.44381133,0.13721004,1.9188741e-07,1.16225245e-07
2134.7852465_-3569.457843,0.36735588,0.16644126,0.32455933,0.0026191056,8.209291e-06,0.13901626
2134.7852465_-3669.457843,0.44913775,0.41914782,0.12350334,0.008210891,1.8618557e-07,8.7910685e-08
2134.7852465_-3769.457843,0.16030844,0.62547827,0.06397013,6.875849e-07,6.3836666e-07,0.15024184
2134.7852465_-3869.457843,0.46081558,0.0215082,0.44504946,0.072626114,3.9937424e-07,1.9069262e-07
2134.7852465_-3969.457843,0.111474015,0.03891816,0.68164146,5.462737e-07,2.2740782e-07,0.16796553
2134.7852465_-4069.457843,0.4477175,0.25290737,0.29927912,9.561338e-05,2.2215708e-07,1.8908885e-07
2134.7852465_-4169.457843,0.99999654,6.113246e-07,8.9401055e-07,5.61489e-07,1.200065e-06,1.8643074e-07
2134.7852465_-4269.457843,0.5084786,0.4180184,2.0369357e-07,8.257345e-08,0.073502496,2.4845798e-07
2234.7852465_-2769.457843,0.018902278,1.4108339e-07,0.1847648,4.713529e-08,0.19251713,0.6038156
2234.7852465_-2869.457843,0.17141241,0.22140834,1.3617585e-05,0.06535982,0.16724457,0.37456125
2234.7852465_-2969.457843,0.0976063,0.13311097,0.41720468,0.24687162,0.10520648,5.4900347e-08
2234.7852465_-3069.457843,0.09139023,0.0330626,0.47882465,0.32193848,1.9148094e-07,0.07478392
2234.7852465_-3169.457843,0.21106686,0.046327293,0.34604937,0.28317302,3.5057454e-07,0.113383114
2234.7852465_-3269.457843,0.347765,0.06674009,0.39548668,0.19000797,1.7859257e-07,1.6198487e-07
2234.7852465_-3369.457843,0.29969367,1.5365033e-07,0.43364614,0.12529042,2.505597e-07,0.14136946
2234.7852465_-3469.457843,0.35155725,0.46308964,0.00036289686,0.1144562,0.013609476,0.056924593
2234.7852465_-3569.457843,0.36555183,0.45618236,0.10299373,0.015717179,2.0414653e-07,0.0595548
2234.7852465_-3669.457843,0.37644318,0.47109178,0.05740933,0.09505549,1.6985716e-07,6.7990335e-08
2234.7852465_-3769.457843,0.09754776,0.2993107,0.28492838,0.114031196,0.12579446,0.0783875
2234.7852465_-3869.457843,0.2676841,5.907996e-07,0.37207747,0.052007873,0.21819445,0.09003548
2234.7852465_-3969.457843,0.34518933,1.2776617e-07,0.57258254,0.017434834,6.0084005e-07,0.06479258
2234.7852465_-4069.457843,0.23132357,3.144208e-07,0.7570763,0.01159927,2.2776727e-07,2.7214705e-07
2234.7852465_-4169.457843,0.3411254,0.5975812,1.323348e-06,0.0095270425,0.051765,1.6638067e-07
2234.7852465_-4269.457843,0.7854853,0.13417313,0.032719087,1.336554e-07,0.047622144,1.4983937e-07
2334.7852465_-2769.457843,0.039394423,0.04989813,0.33208498,5.266533e-08,0.2511461,0.32747626
2334.7852465_-2869.457843,0.2643501,1.1388934e-06,0.15746136,0.08688432,0.24258359,0.24871947
2334.7852465_-2969.457843,0.18504566,0.20759167,0.33836067,0.24693719,1.3786085e-06,0.022063408
2334.7852465_-3069.457843,0.29701808,0.2484414,0.1978105,0.2567292,6.980249e-07,1.2069017e-07
2334.7852465_-3169.457843,0.4816123,0.2675169,1.3454201e-05,0.25085542,1.3092169e-06,6.7445177e-07
