,Astrocyte,Endothelial,Excitatory,Inhibitory,Microglia,OD
2277.1239951_-2307.857618,0.24339986,0.1586874,0.16705525,0.25484848,0.043344673,0.13266434
2277.1239951_-2407.857618,0.19174477,0.07116554,0.07659875,0.22337689,0.075402506,0.36171153
2277.1239951_-2507.857618,0.05769598,0.3244634,0.23665284,0.14086118,0.016970122,0.2233565
2277.1239951_-2607.857618,0.2235307,0.28840956,0.1890916,0.17523657,0.10336067,0.020370945
2277.1239951_-2707.857618,0.33964896,0.10194801,0.18803073,0.25388134,0.042718306,0.07377265
2277.1239951_-2807.857618,0.1351537,0.008870876,0.34759933,0.45247757,0.008975087,0.046923406
2277.1239951_-2907.857618,0.08351239,0.016090525,0.21749981,0.2317546,0.044626754,0.40651596
2277.1239951_-3007.857618,0.2985508,0.033423558,0.18147996,0.16690202,0.17393352,0.14571008
2277.1239951_-3107.857618,0.42583856,0.16612622,0.15969068,0.11642011,0.043159597,0.08876479
2377.1239951_-1607.857618,0.31885737,0.16802737,0.026304508,0.08724799,0.051963024,0.34759974
2377.1239951_-1707.857618,0.35382053,0.13964102,0.088266365,0.07076095,0.15164027,0.19587089
2377.1239951_-1807.857618,0.11184627,0.29219693,0.10811276,0.053425662,0.078474976,0.3559434
2377.1239951_-1907.857618,0.21369754,0.26311803,0.1528706,0.16827174,0.041470643,0.16057144
2377.1239951_-2007.857618,0.31499285,0.022079937,0.19191772,0.22820105,0.11020729,0.13260114
2377.1239951_-2107.857618,0.13588896,0.008748392,0.28813207,0.4223399,0.022318568,0.12257213
2377.1239951_-2207.857618,0.4372482,0.07652348,0.15108646,0.19885021,0.026486607,0.109804995
2377.1239951_-2307.857618,0.09214389,0.022048185,0.1433907,0.30228573,0.23582347,0.204308
2377.1239951_-2407.857618,0.048808496,0.007090489,0.29759714,0.21699592,0.028712876,0.40079513
2377.1239951_-2507.857618,0.12358461,0.001082588,0.38200963,0.124200724,0.07070005,0.29842243
2377.1239951_-2607.857618,0.02318893,0.15934159,0.24667983,0.10979902,0.059382763,0.40160787
2377.1239951_-2707.857618,0.32056898,0.2080107,0.18086623,0.13805883,0.05436186,0.09813335
2377.1239951_-2807.857618,0.18387578,0.080896616,0.21359262,0.17900363,0.03563421,0.30699718
2377.1239951_-2907.857618,0.15901656,0.24447702,0.20608816,0.1714249,0.11146214,0.10753115
2377.1239951_-3007.857618,0.45711547,0.15268129,0.11132834,0.17352253,0.019822115,0.08553023
2377.1239951_-3107.857618,0.15275267,0.2267046,5.904711e-09,4.898518e-10,0.4909232,0.12961957
877.1239951_-1607.857618,0.18305272,0.017420657,0.07870727,0.121781066,0.1291686,0.46986967
877.1239951_-1707.857618,0.10093908,0.19225717,0.22973835,0.110343255,0.13663016,0.23009193
877.1239951_-1807.857618,0.371589,0.2533665,0.15012863,0.14815284,0.023900047,0.05286298
877.1239951_-1907.857618,0.2961431,0.08687407,0.24085167,0.23960738,0.04353476,0.09298893
877.1239951_-2007.857618,0.02900797,0.12102888,0.41977033,0.36889163,0.014169594,0.04713158
877.1239951_-2107.857618,0.27570438,0.12398402,0.13623977,0.32004863,0.048888512,0.09513467
877.1239951_-2207.857618,0.16007982,0.04111329,0.14462502,0.30368233,0.2079264,0.14257312
877.1239951_-2307.857618,0.06595663,0.32582197,0.13677399,0.20612486,0.020627873,0.2446947
877.1239951_-2407.857618,0.14593694,0.15851922,0.24206139,0.30577186,0.0040891473,0.14362147
877.1239951_-2507.857618,0.2727612,0.019758545,0.107830495,0.09592698,0.15448494,0.34923792
877.1239951_-2607.857618,0.21359162,0.114528246,0.29974505,0.2839852,0.035498045,0.052651796
877.1239951_-2707.857618,0.3077325,0.34916738,0.094087444,0.10507009,0.016011478,0.12793118
877.1239951_-2807.857618,0.28296363,0.15097935,0.11270665,0.07842122,0.09148513,0.28344405
877.1239951_-2907.857618,0.16136988,0.0050489125,0.29251057,0.18578173,0.0657918,0.28949717
877.1239951_-3007.857618,0.37892103,0.10376282,0.16654223,0.16700923,0.09645624,0.087308414
877.1239951_-3107.857618,0.04209238,0.042677026,0.103149325,0.733331,0.04877373,0.029976549
977.1239951_-1607.857618,0.18559408,0.2605939,0.082495354,0.12213191,0.06538335,0.2838014
977.1239951_-1707.857618,0.107491635,0.1580223,0.03548332,0.011538478,0.060903527,0.6265607
977.1239951_-1807.857618,0.101088695,0.12080438,0.0015652376,3.745697e-05,0.116316915,0.6601873
977.1239951_-1907.857618,0.38231865,0.29818124,0.108210936,0.049024984,0.14157425,0.020689934
977.1239951_-2007.857618,0.23327401,0.029343747,0.24101703,0.39308864,0.04021558,0.06306096
977.1239951_-2107.857618,0.25893068,0.013326631,0.23998626,0.31665576,0.029214226,0.14188643
977.1239951_-2207.857618,0.17627545,0.21300004,0.12054906,0.19280551,0.070024356,0.22734565
977.1239951_-2307.857618,0.17047809,0.27647188,0.13733509,0.32080415,0.0073905876,0.08752014
977.1239951_-2407.857618,0.11175736,0.15980558,0.2225353,0.31325525,0.018274168,0.17437233
977.1239951_-2507.857618,0.08127912,0.007911553,0.47393167,0.3820588,0.013869004,0.04094987
977.1239951_-2607.857618,0.19300906,0.061609235,0.28246826,0.25430647,0.0710488,0.1375581
977.1239951_-2707.857618,0.34961012,0.1339588,0.21362779,0.23900124,0.022071335,0.041730683
977.1239951_-2807.857618,0.22033909,0.23715223,0.17492548,0.29622206,0.031430215,0.03993095
977.1239951_-2907.857618,0.19791143,0.08272037,0.26688114,0.2034161,0.011660295,0.23741068
977.1239951_-3007.857618,0.3391319,0.2561069,0.06777678,0.11498929,0.06631011,0.15568504
977.1239951_-3107.857618,0.12505263,0.021413026,0.1690599,0.4880625,0.083095916,0.113316014
1034.7852465_-2769.457843,0.18878166,0.27518556,0.023047019,0.122730315,0.037725057,0.3525304
1034.7852465_-2869.457843,0.43190154,0.15944414,0.047637418,0.1907409,0.11618509,0.054090906
1034.7852465_-2969.457843,0.09389133,0.21007447,0.17343546,0.29915562,0.098630615,0.12481248
1034.7852465_-3069.457843,0.31320274,0.09797843,0.23845375,0.24696991,0.010563364,0.092831835
1034.7852465_-3169.457843,0.18233514,0.23145224,0.15282789,0.21298398,0.10805831,0.112342425
1034.7852465_-3269.457843,0.075341284,0.15496548,0.21155842,0.21828036,0.004504442,0.33534995
1034.7852465_-3369.457843,0.09994159,0.26696497,0.16662425,0.21240185,0.07666009,0.17740728
1034.7852465_-3469.457843,0.16287561,0.17000455,0.2659557,0.19352491,0.12639588,0.08124344
1034.7852465_-3569.457843,0.12737225,0.16250606,0.20496285,0.22648598,0.030503957,0.24816893
1034.7852465_-3669.457843,0.14630923,0.4331734,0.06935708,0.082402326,0.01959095,0.2491671
1034.7852465_-3769.457843,0.1622755,0.104409315,0.15379407,0.08606132,0.15464918,0.3388106
1034.7852465_-3869.457843,0.2293513,0.42096952,0.10362878,0.08495971,0.032144412,0.12894632
1034.7852465_-3969.457843,0.07553144,0.41326633,0.12704739,0.13440026,0.037236173,0.21251844
1034.7852465_-4069.457843,0.30069155,0.23849133,0.10999152,0.11386748,0.059865795,0.17709231
1034.7852465_-4169.457843,0.116416916,0.09433815,0.11786907,0.26043856,0.05188858,0.3590487
1034.7852465_-4269.457843,0.46862572,0.12136082,0.04163341,0.10547777,0.05211331,0.2107889
1134.7852465_-2769.457843,0.12661624,0.02687785,0.52798253,0.0015336751,0.24653271,0.07045708
1134.7852465_-2869.457843,0.19052899,0.040898483,0.095031954,0.12615667,0.052361377,0.49502257
1134.7852465_-2969.457843,0.24978252,0.25718972,0.118490726,0.29377076,0.030793866,0.04997234
1134.7852465_-3069.457843,0.25817177,0.23643063,0.1525618,0.23605461,0.09265701,0.024124127
1134.7852465_-3169.457843,0.34052002,0.090348884,0.14983517,0.27447173,0.10860784,0.03621634
1134.7852465_-3269.457843,0.18815376,0.09580616,0.21390532,0.3432735,0.0964592,0.062402073
1134.7852465_-3369.457843,0.18451348,0.10729631,0.2572944,0.3436057,0.07924113,0.028048998
1134.7852465_-3469.457843,0.23644885,0.34492815,0.12536786,0.16904546,0.032630008,0.0915797
1134.7852465_-3569.457843,0.26658547,0.018938828,0.15581465,0.19313233,0.10089378,0.26463497
1134.7852465_-3669.457843,0.30396116,0.027640583,0.14294459,0.1483882,0.053322513,0.32374287
1134.7852465_-3769.457843,0.31443328,0.05688597,0.11758285,0.14819542,0.18587236,0.17703016
1134.7852465_-3869.457843,0.24386397,0.12622426,0.16271156,0.1780708,0.14909849,0.1400309
1134.7852465_-3969.457843,0.26657835,0.06917289,0.23947354,0.24150886,0.16444206,0.018824345
1134.7852465_-4069.457843,0.117979646,0.18652017,0.18233192,0.28092554,0.08610219,0.1461405
1134.7852465_-4169.457843,0.20387563,0.106268525,0.18904161,0.25056112,0.06355558,0.18669744
1134.7852465_-4269.457843,0.6218018,0.30967423,0.00974323,0.008612749,0.035110164,0.015057906
1234.7852465_-2769.457843,0.038150206,0.0056248396,0.7038067,0.0006667509,0.231758,0.01999344
1234.7852465_-2869.457843,0.19980468,0.20819013,0.06493151,0.06436012,0.10494982,0.3577638
1234.7852465_-2969.457843,0.29701424,0.12356629,0.13862467,0.28640276,0.08174299,0.0726491
1234.7852465_-3069.457843,0.37035215,0.13323833,0.20460223,0.26224172,0.004595672,0.02496994
1234.7852465_-3169.457843,0.28208882,0.024797313,0.26991066,0.33459997,0.045736887,0.042866293
1234.7852465_-3269.457843,0.21520355,0.2558117,0.21557909,0.26307008,0.0033334661,0.0470021
1234.7852465_-3369.457843,0.35705516,0.08184597,0.18682574,0.23644347,0.019826163,0.1180035
1234.7852465_-3469.457843,0.2427659,0.23214835,0.12455719,0.056753125,0.07820986,0.26556557
1234.7852465_-3569.457843,0.12649459,0.6149689,0.03636467,0.07873608,0.009295783,0.13413998
1234.7852465_-3669.457843,0.29791683,0.14284442,0.1522131,0.13069776,0.09141205,0.18491581
1234.7852465_-3769.457843,0.16674307,0.039728835,0.30955118,0.31956044,0.11912696,0.045289498
1234.7852465_-3869.457843,0.23622058,0.0067490973,0.3071495,0.32508397,0.095948175,0.028848633
1234.7852465_-3969.457843,0.34041718,0.13358293,0.15074286,0.13401027,0.115966216,0.1252805
1234.7852465_-4069.457843,0.26098758,0.42565373,0.15513335,0.08547959,0.013411388,0.059334327
1234.7852465_-4169.457843,0.27599266,0.23379442,0.090597376,0.1350266,0.031055644,0.23353325
1234.7852465_-4269.457843,0.3655273,0.099069186,0.000823451,5.7201883e-05,0.16192384,0.372599
1334.7852465_-2769.457843,0.10879744,0.0055567785,0.03126522,4.978952e-05,0.1171823,0.73714846
1334.7852465_-2869.457843,0.19496076,0.20947157,0.015370922,0.03762695,0.085687034,0.45688277
1334.7852465_-2969.457843,0.41363105,0.026369892,0.32975623,0.17225501,0.010158855,0.04782896
1334.7852465_-3069.457843,0.40576056,0.120430894,0.15506157,0.18943442,0.06640325,0.06290927
1334.7852465_-3169.457843,0.24226575,0.2892537,0.14432156,0.15892933,0.14083561,0.024394037
1334.7852465_-3269.457843,0.25374043,0.14052176,0.2791895,0.2371333,0.06524041,0.024174605
1334.7852465_-3369.457843,0.113041855,0.12088827,0.19717014,0.24027383,0.119968235,0.20865768
1334.7852465_-3469.457843,0.15858708,0.28909776,0.24026561,0.22605142,0.034364488,0.05163368
1334.7852465_-3569.457843,0.016017357,0.049332503,0.26224822,0.27345872,0.1752882,0.22365506
1334.7852465_-3669.457843,0.3012115,0.2317545,0.20028907,0.2235894,0.01225496,0.030900575
1334.7852465_-3769.457843,0.20560403,0.17673568,0.14752363,0.19440001,0.02660322,0.24913344
1334.7852465_-3869.457843,0.27395815,0.06301745,0.10601025,0.19823514,0.08218108,0.27659792
1334.7852465_-3969.457843,0.08485187,0.24364641,0.25123748,0.22180265,0.029077195,0.1693843
1334.7852465_-4069.457843,0.13165966,0.22571537,0.21678837,0.11567934,0.032818224,0.2773391
1334.7852465_-4169.457843,0.5469649,0.10327023,0.11686494,0.084095456,0.023518384,0.1252861
1334.7852465_-4269.457843,0.5286911,0.25241357,0.000754249,0.00010884751,0.074086025,0.14394619
1434.7852465_-2769.457843,0.07696698,0.009780229,2.5219908e-05,3.228597e-07,0.09269289,0.82053435
1434.7852465_-2869.457843,0.0938576,0.19665186,0.00023091825,7.118117e-05,0.055545755,0.6536426
1434.7852465_-2969.457843,0.43007317,0.09763184,0.1373152,0.20949908,0.0397535,0.085727215
1434.7852465_-3069.457843,0.31805503,0.25927266,0.18202522,0.18201749,0.04411476,0.01451482
1434.7852465_-3169.457843,0.24877611,0.31013098,0.13039657,0.14852123,0.074520744,0.08765441
1434.7852465_-3269.457843,0.13664383,0.075037524,0.25380054,0.30271217,0.10468022,0.12712573
1434.7852465_-3369.457843,0.07772482,0.102318324,0.16128534,0.19754742,0.039710287,0.42141387
1434.7852465_-3469.457843,0.04078028,0.1459588,0.16153912,0.11373369,0.15730691,0.38068122
1434.7852465_-3569.457843,0.16469817,0.23475185,0.23406443,0.24149562,0.10223364,0.022756243
1434.7852465_-3669.457843,0.23801592,0.38309225,0.20081946,0.107913256,0.021898782,0.0482604
1434.7852465_-3769.457843,0.11739165,0.23965539,0.27558494,0.1988986,0.013548087,0.15492128
1434.7852465_-3869.457843,0.41515252,0.21274702,0.10379484,0.11032147,0.051150136,0.106834024
1434.7852465_-3969.457843,0.26569855,0.11021666,0.30462253,0.1125341,0.03582202,0.17110617
1434.7852465_-4069.457843,0.14891903,0.01035774,0.5286065,0.18217067,0.028711367,0.10123465
1434.7852465_-4169.457843,0.51858383,0.08800181,0.16993202,0.08555025,0.053313266,0.084618896
1434.7852465_-4269.457843,0.32795113,0.28993505,4.927433e-05,1.0209566e-05,0.27901325,0.10304103
1534.7852465_-2769.457843,0.0033460378,0.018926848,1.313175e-05,4.1095693e-05,0.12282813,0.85484475
1534.7852465_-2869.457843,0.006525227,0.028184585,0.001492243,0.0063312803,0.08082709,0.8766396
1534.7852465_-2969.457843,0.21446566,0.07789456,0.017377403,0.029884342,0.07808025,0.5822978
1534.7852465_-3069.457843,0.2914094,0.008800056,0.30248764,0.29305643,0.00958381,0.09466272
1534.7852465_-3169.457843,0.12740964,0.11589982,0.27090707,0.40650678,0.028070072,0.051206645
1534.7852465_-3269.457843,0.27149123,0.20014654,0.21419033,0.17777966,0.009427052,0.12696521
1534.7852465_-3369.457843,0.08113262,0.07645479,0.32271534,0.3157843,0.1908225,0.013090453
1534.7852465_-3469.457843,0.24741489,0.13016099,0.30499014,0.2714696,0.006269793,0.039694592
1534.7852465_-3569.457843,0.25965345,0.07162228,0.26166248,0.20474544,0.00858629,0.19373007
1534.7852465_-3669.457843,0.29030937,0.20297994,0.13979249,0.12424054,0.09860739,0.14407022
1534.7852465_-3769.457843,0.28916782,0.23416373,0.12164785,0.10211424,0.024459258,0.22844712
1534.7852465_-3869.457843,0.17865105,0.11484691,0.42020285,0.1904168,0.04878801,0.04709443
1534.7852465_-3969.457843,0.25410268,0.040709034,0.3251255,0.065704994,0.083688,0.23066984
1534.7852465_-4069.457843,0.32305387,0.093721144,0.28707406,0.07646554,0.09611388,0.12357154
1534.7852465_-4169.457843,0.50687426,0.24199092,0.050302133,0.09234436,0.07761905,0.030869236
1534.7852465_-4269.457843,0.014917831,0.49505687,1.9395004e-05,1.1746837e-06,0.3902889,0.09971586
1634.7852465_-2769.457843,0.0029630733,0.16547996,0.00034327278,1.4810436e-06,0.068015374,0.7631969
1634.7852465_-2869.457843,0.024964482,0.0053802673,0.00010404825,0.00018692021,0.07786217,0.89150214
1634.7852465_-2969.457843,0.1532648,0.21670862,0.029611891,0.023005946,0.015300029,0.5621087
1634.7852465_-3069.457843,0.3542307,0.08265569,0.2446174,0.28292084,0.0022846316,0.03329076
1634.7852465_-3169.457843,0.32246214,0.046841796,0.25871345,0.25228044,0.044412695,0.07528946
1634.7852465_-3269.457843,0.42665222,0.09632881,0.21206842,0.19746305,0.041782524,0.02570499
1634.7852465_-3369.457843,0.46287352,0.04539599,0.2031303,0.22022595,0.015809586,0.05256463
1634.7852465_-3469.457843,0.25536865,0.25146315,0.25412676,0.20967251,0.002617615,0.026751405
1634.7852465_-3569.457843,0.35405904,0.07242259,0.20491864,0.32915023,0.0033134448,0.036136005
1634.7852465_-3669.457843,0.36507148,0.06356115,0.23643915,0.27951887,0.018411169,0.036998186
1634.7852465_-3769.457843,0.22233589,0.16172838,0.29851675,0.22878,0.012300253,0.07633882
1634.7852465_-3869.457843,0.1367606,0.19544724,0.32732004,0.14646828,0.12143563,0.07256822
1634.7852465_-3969.457843,0.22426002,0.015266242,0.3064058,0.090124704,0.13594401,0.22799914
1634.7852465_-4069.457843,0.14809981,0.1708893,0.36098003,0.15103981,0.060977202,0.108013846
1634.7852465_-4169.457843,0.6837241,0.16040505,0.07893207,0.0027259297,0.03507412,0.03913881
1634.7852465_-4269.457843,0.036610328,0.37030065,0.1391065,0.027533967,0.15628597,0.27016258
1734.7852465_-2769.457843,0.0026794372,0.006037071,6.0513034e-06,9.958351e-07,0.14389746,0.847379
1734.7852465_-2869.457843,0.080777265,0.054549046,2.9730149e-05,7.2471703e-06,0.115743175,0.7488935
1734.7852465_-2969.457843,0.07249536,0.03551822,0.012117706,0.009767603,0.12766641,0.7424347
1734.7852465_-3069.457843,0.34611094,0.09125397,0.23010913,0.15766314,0.13147172,0.04339107
1734.7852465_-3169.457843,0.22517899,0.053271614,0.2711288,0.21400578,0.1470267,0.08938815
1734.7852465_-3269.457843,0.5866279,0.08261288,0.14930889,0.10265089,0.036712326,0.042087086
1734.7852465_-3369.457843,0.3722559,0.42539257,0.048036393,0.040516358,0.035288796,0.07851004
1734.7852465_-3469.457843,0.5103826,0.24895865,0.060501985,0.07082923,0.06141045,0.047917157
1734.7852465_-3569.457843,0.33923554,0.026052564,0.2198441,0.25184274,0.11345545,0.049569562
1734.7852465_-3669.457843,0.17407294,0.01812876,0.43210927,0.16517055,0.13782278,0.07269569
1734.7852465_-3769.457843,0.1451362,0.06472378,0.35241798,0.21960594,0.19214101,0.02597505
1734.7852465_-3869.457843,0.0688698,0.031096606,0.25238562,0.24059156,0.21809304,0.18896343
1734.7852465_-3969.457843,0.213611,0.008258254,0.31095293,0.08970973,0.2354478,0.14202029
1734.7852465_-4069.457843,0.23035991,0.15923046,0.15900946,0.041207213,0.2789005,0.13129249
1734.7852465_-4169.457843,0.52204883,0.30339038,0.005629598,0.0053674006,0.08839371,0.07517005
1834.7852465_-2769.457843,0.018052634,0.06724614,5.5412616e-05,1.5243567e-06,0.09489847,0.8197458
1834.7852465_-2869.457843,0.004492514,0.0061888373,3.7838513e-06,5.710828e-06,0.09099666,0.89831257
1834.7852465_-2969.457843,0.12575187,0.20914093,0.051253274,0.10513576,0.048218407,0.46049985
1834.7852465_-3069.457843,0.2488091,0.08578074,0.22052306,0.31578445,0.07612133,0.05298134
1834.7852465_-3169.457843,0.19666162,0.22626516,0.20741989,0.2357669,0.1035186,0.030367853
1834.7852465_-3269.457843,0.31654367,0.09420864,0.16287966,0.24274372,0.15713374,0.026490567
1834.7852465_-3369.457843,0.14664838,0.0910389,0.076263614,0.15117224,0.07565037,0.45922652
1834.7852465_-3469.457843,0.3089423,0.042803574,0.2637739,0.13184506,0.22002119,0.032614
1834.7852465_-3569.457843,0.3480021,0.07552043,0.2354327,0.10225218,0.19531898,0.04347359
1834.7852465_-3669.457843,0.26918444,0.051196307,0.2509626,0.21545365,0.15975183,0.053451147
1834.7852465_-3769.457843,0.018565588,0.09874386,0.4456617,0.17170613,0.19702908,0.0682937
1834.7852465_-3869.457843,0.023768803,0.13614911,0.23783,0.18379903,0.22541018,0.19304286
1834.7852465_-3969.457843,0.015237837,0.15789649,0.16306143,0.045839246,0.30909264,0.30887228
1834.7852465_-4069.457843,0.4361198,0.007861336,0.18759637,0.050442487,0.15025902,0.167721
1834.7852465_-4169.457843,0.8811445,0.07604859,7.2556986e-06,4.555888e-07,0.010977481,0.031821728
1834.7852465_-4269.457843,0.06415572,0.18134701,0.16105327,0.46967465,0.08557158,0.038197726
1934.7852465_-2769.457843,0.12054155,0.017177656,0.00025394972,4.259524e-05,0.09337783,0.7686065
1934.7852465_-2869.457843,0.0785653,0.08884618,5.1787792e-05,3.8491157e-06,0.059247404,0.7732854
1934.7852465_-2969.457843,0.6118912,0.055992287,0.08007182,0.1531364,0.0053007035,0.09360758
1934.7852465_-3069.457843,0.322877,0.044355325,0.24324186,0.2553768,0.0059811086,0.12816794
1934.7852465_-3169.457843,0.30676016,0.13950339,0.16691911,0.32819206,0.0131503325,0.04547495
1934.7852465_-3269.457843,0.30124864,0.007962843,0.21405853,0.25838146,0.16936843,0.048980106
1934.7852465_-3369.457843,0.45994854,0.09034549,0.111750975,0.21373492,0.09804621,0.026173811
1934.7852465_-3469.457843,0.010211128,0.17538264,0.30464208,0.24815463,0.10866421,0.15294531
1934.7852465_-3569.457843,0.39379856,0.07857441,0.21323527,0.27377105,0.0020612516,0.03855944
1934.7852465_-3669.457843,0.2965506,0.30705854,0.15808196,0.116517335,0.03167022,0.09012133
1934.7852465_-3769.457843,0.3479002,0.2132972,0.08217572,0.15680982,0.122916624,0.07690047
1934.7852465_-3869.457843,0.2290965,0.20015725,0.22045247,0.09107613,0.05091485,0.20830281
1934.7852465_-3969.457843,0.30756417,0.09596734,0.2793647,0.09517368,0.05259797,0.16933209
1934.7852465_-4069.457843,0.55721664,0.2457948,0.087890536,0.045076523,0.03157929,0.03244215
1934.7852465_-4169.457843,0.7852652,0.17082757,0.0007261385,0.00011882613,0.02549321,0.01756901
1934.7852465_-4269.457843,0.1286438,0.43663707,0.04517639,0.20003764,0.081481464,0.108023636
2034.7852465_-2769.457843,0.007977729,0.004420731,2.3976395e-06,5.4629213e-06,0.109426424,0.87816733
2034.7852465_-2869.457843,0.04597473,0.072139874,0.0020056798,0.018304074,0.06406046,0.7975152
2034.7852465_-2969.457843,0.13881788,0.056771886,0.13229012,0.1602619,0.052979022,0.45887917
2034.7852465_-3069.457843,0.2335131,0.1951747,0.21283786,0.27839223,0.057746768,0.0223353
2034.7852465_-3169.457843,0.19568136,0.02574196,0.29930088,0.3467797,0.058410082,0.07408601
2034.7852465_-3269.457843,0.21801239,0.039463572,0.25608143,0.2707414,0.025469366,0.19023181
2034.7852465_-3369.457843,0.19067873,0.115218446,0.22875193,0.20057826,0.016235288,0.2485373
2034.7852465_-3469.457843,0.11886664,0.35719407,0.24747752,0.12811975,0.034310743,0.114031285
2034.7852465_-3569.457843,0.13054915,0.013104919,0.35356972,0.18745923,0.06845372,0.24686326
2034.7852465_-3669.457843,0.39480963,0.21915337,0.17329776,0.16146454,0.0022913988,0.04898329
2034.7852465_-3769.457843,0.046532888,0.13056079,0.29740745,0.34102574,0.104730725,0.07974241
2034.7852465_-3869.457843,0.23778561,0.23474431,0.23907284,0.14099759,0.08295917,0.064440474
2034.7852465_-3969.457843,0.11000411,0.029796733,0.43748155,0.16780056,0.06513947,0.18977758
2034.7852465_-4069.457843,0.3484567,0.23458977,0.11737556,0.112778015,0.120469145,0.06633082
2034.7852465_-4169.457843,0.1104074,0.3909333,0.04022958,0.15807132,0.25257653,0.04778186
2034.7852465_-4269.457843,0.1408333,0.5089016,0.0043119034,0.04389398,0.09419809,0.20786113
2134.7852465_-2769.457843,0.012432934,0.01683596,0.0145727005,0.00014447208,0.15345007,0.80256385
2134.7852465_-2869.457843,0.18332355,0.09468175,0.02149526,0.068380766,0.05787825,0.57424045
2134.7852465_-2969.457843,0.37385115,0.027794737,0.2841159,0.28951794,0.0022599797,0.022460222
2134.7852465_-3069.457843,0.23617706,0.026948223,0.28448713,0.28558388,0.019853858,0.14694987
2134.7852465_-3169.457843,0.40165284,0.27194747,0.09756785,0.10560981,0.04842928,0.07479278
2134.7852465_-3269.457843,0.22646487,0.1767572,0.20842646,0.22552419,0.123639464,0.039187822
2134.7852465_-3369.457843,0.17207395,0.123647474,0.24209924,0.26623654,0.051761262,0.14418156
2134.7852465_-3469.457843,0.38048044,0.01991654,0.26904038,0.29995513,0.0037340692,0.026873514
2134.7852465_-3569.457843,0.3103246,0.17574349,0.11005254,0.09075934,0.025223034,0.28789702
2134.7852465_-3669.457843,0.36039507,0.38481832,0.12920456,0.08296763,0.008964748,0.033649687
2134.7852465_-3769.457843,0.11150615,0.48412248,0.08445764,0.050728023,0.03536493,0.23382081
2134.7852465_-3869.457843,0.3005476,0.05229135,0.3620578,0.20157844,0.058292225,0.025232572
2134.7852465_-3969.457843,0.09927263,0.11687542,0.3034925,0.105091624,0.02544277,0.34982502
2134.7852465_-4069.457843,0.36963776,0.2466843,0.20675497,0.093776874,0.015627762,0.06751832
2134.7852465_-4169.457843,0.8024893,0.083492324,0.0400241,0.023086602,0.0029408084,0.047966905
2134.7852465_-4269.457843,0.40539595,0.32512262,0.00013559808,7.7592704e-05,0.19088426,0.07838394
2234.7852465_-2769.457843,0.037213083,0.052702263,0.10515896,0.00065480935,0.14280236,0.66146845
2234.7852465_-2869.457843,0.120773956,0.37962314,0.015507654,0.051095963,0.07348548,0.35951376
2234.7852465_-2969.457843,0.10424,0.2477457,0.23046811,0.28696713,0.1135649,0.017014189
2234.7852465_-3069.457843,0.03986025,0.09852937,0.27103946,0.38338944,0.0058917846,0.20128965
2234.7852465_-3169.457843,0.14245504,0.09026454,0.24148132,0.2954832,0.0294603,0.20085557
2234.7852465_-3269.457843,0.26635346,0.16559213,0.22169879,0.30488855,0.007043919,0.034423184
2234.7852465_-3369.457843,0.31534708,0.012487936,0.21464147,0.20467824,0.015925426,0.23691991
2234.7852465_-3469.457843,0.2888178,0.33272758,0.08753569,0.1546186,0.024236057,0.112064354
2234.7852465_-3569.457843,0.26427022,0.40545064,0.10964064,0.10061144,0.0055141747,0.11451293
2234.7852465_-3669.457843,0.33466184,0.41571185,0.07618394,0.14313473,0.008974742,0.021332903
2234.7852465_-3769.457843,0.08859039,0.25435984,0.18612479,0.21077795,0.0979016,0.16224547
2234.7852465_-3869.457843,0.2593609,0.09518954,0.2110004,0.125544,0.11253386,0.19637132
2234.7852465_-3969.457843,0.3572656,0.008174567,0.2697323,0.12838484,0.06206069,0.17438199
2234.7852465_-4069.457843,0.23985519,0.06060584,0.44397122,0.18284965,0.010347186,0.062370908
2234.7852465_-4169.457843,0.30056792,0.5294516,0.040387537,0.057096038,0.055568792,0.016928034
2234.7852465_-4269.457843,0.6772863,0.17466399,0.006435557,0.0014832099,0.10118466,0.03894627
2334.7852465_-2769.457843,0.10141677,0.17202654,0.16266157,0.0008231923,0.15578666,0.4072853
2334.7852465_-2869.457843,0.254761,0.08645618,0.09051829,0.11513025,0.09010813,0.36302617
2334.7852465_-2969.457843,0.17939779,0.23123905,0.16747472,0.29648662,0.056961827,0.068439975
2334.7852465_-3069.457843,0.2898139,0.28375152,0.17805797,0.21897891,0.006141051,0.023256602
2334.7852465_-3169.457843,0.29041785,0.19168161,0.20907725,0.20661445,0.051626887,0.05058199
2334.7852465_-3269.457843,0.30728304,0.22204302,0.20274003,0.18774292,0.004995328,0.07519557
2334.7852465_-3369.457843,0.18901584,0.16078722,0.27382538,0.30323768,0.051715255,0.02141861
2334.7852465_-3469.457843,0.32251835,0.091676734,0.13589329,0.16979885,0.02819757,0.25191522
2334.7852465_-3569.457843,0.09603694,0.29636386,0.15103652,0.15483229,0.06594402,0.23578632
2334.7852465_-3669.457843,0.08773753,0.030076057,0.22578144,0.3548806,0.103115395,0.19840893
2334.7852465_-3769.457843,0.11391701,0.11332353,0.28837574,0.2869345,0.01453939,0.18290989
2334.7852465_-3869.457843,0.2159245,0.029348718,0.2473391,0.27886945,0.05412978,0.17438845
2334.7852465_-3969.457843,0.10546997,0.23787446,0.24949504,0.12743495,0.06388358,0.21584205
