,Inhibitory,Excitatory,OD,Microglia,Endothelial,Astrocyte
1934.7852465_-2969.457843,0.036022946,0.1422691,0.3630011,0.029043447,0.065336585,0.36432683
1934.7852465_-3069.457843,0.05136223,0.21524261,0.49932748,0.027303606,0.08969784,0.117066205
1934.7852465_-3169.457843,0.043233093,0.1837324,0.50550854,0.033435564,0.111364484,0.122725874
1934.7852465_-3269.457843,0.06267337,0.18699253,0.48614934,0.047965307,0.07794908,0.13827032
1934.7852465_-3369.457843,0.056365985,0.20878737,0.43992612,0.04685093,0.09434916,0.15372054
1934.7852465_-3469.457843,0.041483864,0.26382637,0.4797715,0.035042875,0.11332335,0.06655213
1934.7852465_-3569.457843,0.04955279,0.2329107,0.47382328,0.024479015,0.09449357,0.12474065
1934.7852465_-3669.457843,0.05171972,0.21306825,0.45801476,0.037628278,0.12201961,0.117549434
1934.7852465_-3769.457843,0.043031424,0.18044136,0.5056793,0.038706154,0.1249996,0.10714222
1934.7852465_-3869.457843,0.039105706,0.1977014,0.50587875,0.036180306,0.11863476,0.102499194
1934.7852465_-3969.457843,0.03754392,0.20948003,0.52851224,0.03222253,0.09928152,0.09295971
1934.7852465_-4069.457843,0.02277907,0.20734534,0.36902103,0.042532895,0.13122106,0.22710058
1934.7852465_-4169.457843,0.006700321,0.054252602,0.21632549,0.019939773,0.07784582,0.62493604
1934.7852465_-4269.457843,0.04775686,0.17105229,0.44103086,0.041515775,0.21234505,0.08629916
2034.7852465_-2769.457843,0.012196332,0.07232126,0.7484574,0.060638275,0.060889166,0.045497503
2034.7852465_-2869.457843,0.015561818,0.062140692,0.71605057,0.05920948,0.07929471,0.06774278
2034.7852465_-2969.457843,0.04483992,0.186073,0.5450119,0.035181798,0.093242824,0.09565059
2034.7852465_-3069.457843,0.07126737,0.19981429,0.41967708,0.032956928,0.13570538,0.14057893
2034.7852465_-3169.457843,0.09600855,0.14612511,0.5151347,0.03805358,0.099301174,0.105376974
2034.7852465_-3269.457843,0.069419205,0.25548837,0.45827764,0.03314922,0.09149835,0.09216724
2034.7852465_-3369.457843,0.042085286,0.26839483,0.47094342,0.034545936,0.11349449,0.07053605
2034.7852465_-3469.457843,0.03633925,0.25390095,0.45361245,0.03253675,0.14744078,0.07616984
2034.7852465_-3569.457843,0.03838081,0.3766186,0.41426337,0.029210735,0.08324597,0.05828047
2034.7852465_-3669.457843,0.043151714,0.19774362,0.47633213,0.02497114,0.11442844,0.14337294
2034.7852465_-3769.457843,0.04958926,0.30487984,0.454923,0.029487038,0.100803755,0.06031708
2034.7852465_-3869.457843,0.042906683,0.24166799,0.4959083,0.03565145,0.10797518,0.07589038
2034.7852465_-3969.457843,0.037866693,0.2273426,0.5534529,0.025808005,0.09324162,0.062288187
2034.7852465_-4069.457843,0.037613414,0.20713265,0.4616444,0.04352422,0.13518639,0.11489902
2034.7852465_-4169.457843,0.04201326,0.16101433,0.39025408,0.086273625,0.18476631,0.13567846
2034.7852465_-4269.457843,0.03171048,0.13859195,0.5036981,0.05720892,0.17873007,0.090060495
2134.7852465_-2769.457843,0.013090433,0.078117184,0.7113884,0.08118372,0.06328957,0.052930642
2134.7852465_-2869.457843,0.024061352,0.13817517,0.5985093,0.034879938,0.09406491,0.11030946
2134.7852465_-2969.457843,0.090814635,0.24700741,0.43936095,0.02635355,0.092196845,0.104266524
2134.7852465_-3069.457843,0.06669158,0.20951456,0.50195444,0.029761337,0.10309069,0.08898748
2134.7852465_-3169.457843,0.038570262,0.14638154,0.42791218,0.047167987,0.20764515,0.13232292
2134.7852465_-3269.457843,0.04451881,0.24857575,0.44304645,0.04702925,0.11406127,0.10276848
2134.7852465_-3369.457843,0.0638789,0.2269339,0.47304305,0.032587543,0.120259926,0.08329666
2134.7852465_-3469.457843,0.049797557,0.24434792,0.47401837,0.028966712,0.09053929,0.11233017
2134.7852465_-3569.457843,0.03182594,0.18331344,0.50405884,0.039195556,0.13101307,0.11059314
2134.7852465_-3669.457843,0.033418417,0.17561893,0.3912829,0.03810398,0.23681544,0.124760374
2134.7852465_-3769.457843,0.028184133,0.15129718,0.4166818,0.053309176,0.273697,0.076830745
2134.7852465_-3869.457843,0.044583596,0.24952798,0.4971552,0.022005338,0.11231232,0.07441558
2134.7852465_-3969.457843,0.031646524,0.2655818,0.49592048,0.029173505,0.12740114,0.050276566
2134.7852465_-4069.457843,0.036752086,0.220243,0.44557106,0.031835426,0.14909588,0.11650249
2134.7852465_-4169.457843,0.015568791,0.113122724,0.3258703,0.01613786,0.06969167,0.45960864
2134.7852465_-4269.457843,0.015878152,0.14104594,0.33526456,0.04385191,0.1818039,0.28215557
2234.7852465_-2769.457843,0.016340965,0.09673283,0.699805,0.082824856,0.051963508,0.05233282
2234.7852465_-2869.457843,0.023326928,0.101714365,0.5059304,0.054716606,0.18433805,0.12997359
2234.7852465_-2969.457843,0.056182723,0.18841894,0.45993862,0.050477766,0.15351689,0.09146496
2234.7852465_-3069.457843,0.07476501,0.19151331,0.51390433,0.028824827,0.1277575,0.06323498
2234.7852465_-3169.457843,0.059438363,0.22280942,0.48786703,0.0333655,0.119589515,0.07693009
2234.7852465_-3269.457843,0.05190248,0.2091893,0.4510724,0.042300753,0.13400505,0.11153004
2234.7852465_-3369.457843,0.041925497,0.26777115,0.47199854,0.031143187,0.091312915,0.095848806
2234.7852465_-3469.457843,0.03458721,0.1851118,0.4120511,0.04221813,0.19995552,0.1260762
2234.7852465_-3569.457843,0.03467746,0.17260598,0.41499937,0.041863304,0.21547386,0.120380014
2234.7852465_-3669.457843,0.033900805,0.15629041,0.36637145,0.040076587,0.2515837,0.15177698
2234.7852465_-3769.457843,0.045155555,0.17529006,0.48213705,0.04694942,0.1721247,0.07834319
2234.7852465_-3869.457843,0.03747611,0.20231396,0.5059929,0.040852882,0.09506747,0.11829671
2234.7852465_-3969.457843,0.037165985,0.22715321,0.5088092,0.03247825,0.09065422,0.10373905
2234.7852465_-4069.457843,0.04506221,0.30713376,0.4576572,0.023399191,0.10112307,0.06562448
2234.7852465_-4169.457843,0.028486798,0.1396132,0.34816584,0.058131445,0.28679162,0.13881113
2234.7852465_-4269.457843,0.010000825,0.09703304,0.26112363,0.02190943,0.0659112,0.5440219
2334.7852465_-2769.457843,0.019150266,0.18007208,0.55498016,0.10774265,0.08366273,0.054392125
2334.7852465_-2869.457843,0.03872811,0.16136026,0.49260968,0.05034144,0.10575653,0.15120396
2334.7852465_-2969.457843,0.04820205,0.23023506,0.452441,0.045085914,0.139094,0.08494204
2334.7852465_-3069.457843,0.061459154,0.15886882,0.42330712,0.034369715,0.188356,0.13363904
2334.7852465_-3169.457843,0.061978646,0.17932184,0.44574794,0.04207379,0.15096092,0.119916804
2334.7852465_-3269.457843,0.05003208,0.18941313,0.46955118,0.035885267,0.1461115,0.109006755
2334.7852465_-3369.457843,0.077282354,0.22183782,0.45434007,0.032902792,0.12964092,0.08399596
2334.7852465_-3469.457843,0.05129849,0.23155731,0.4387238,0.03477835,0.12171024,0.121931806
2334.7852465_-3569.457843,0.04191358,0.18982333,0.46576783,0.039466042,0.18748482,0.07554441
2334.7852465_-3669.457843,0.05740891,0.3084577,0.43174574,0.03889766,0.111445546,0.052044425
2334.7852465_-3769.457843,0.06619991,0.27577308,0.43188614,0.042014997,0.11364184,0.07048411
2334.7852465_-3869.457843,0.05519143,0.25865418,0.45839307,0.03981642,0.090088174,0.09785663
2334.7852465_-3969.457843,0.034805406,0.2142701,0.48900026,0.035782214,0.159373,0.06676902
2334.7852465_-4069.457843,0.03652456,0.12502484,0.40478742,0.06614195,0.1934366,0.1740846
2334.7852465_-4169.457843,0.040138286,0.22330226,0.42231405,0.047127172,0.16168538,0.105432965
2334.7852465_-4269.457843,0.00859041,0.08694721,0.2147028,0.017371872,0.052618206,0.6197695
2434.7852465_-2769.457843,0.016006498,0.12155584,0.64721644,0.094477154,0.06584712,0.054896913
2434.7852465_-2869.457843,0.032527793,0.15038526,0.41748276,0.054560527,0.20411703,0.14092664
2434.7852465_-2969.457843,0.051785775,0.20283434,0.43621096,0.036037777,0.14851876,0.12461244
2434.7852465_-3069.457843,0.07917734,0.23650196,0.4578049,0.03267986,0.08539953,0.108436376
2434.7852465_-3169.457843,0.05114949,0.16570154,0.50176233,0.046454646,0.12459207,0.11034001
2434.7852465_-3269.457843,0.07063297,0.24837436,0.46082988,0.028406728,0.12514098,0.06661511
2434.7852465_-3369.457843,0.043822072,0.21698032,0.49533316,0.044405803,0.105182126,0.09427648
2434.7852465_-3469.457843,0.07338586,0.19266361,0.47339487,0.03172013,0.1296702,0.099165335
2434.7852465_-3569.457843,0.0422208,0.19532064,0.49392268,0.050582044,0.1580825,0.059871323
2434.7852465_-3669.457843,0.04977566,0.25893643,0.40718296,0.043816295,0.14552787,0.09476085
2434.7852465_-3769.457843,0.06549157,0.22570845,0.47481883,0.045750245,0.11418069,0.07405025
2434.7852465_-3869.457843,0.060569096,0.2685977,0.4151343,0.038221173,0.15150307,0.06597478
2434.7852465_-3969.457843,0.039299987,0.2551142,0.50542814,0.035176013,0.09521691,0.06976475
2434.7852465_-4069.457843,0.101016365,0.2182679,0.4136033,0.0392385,0.15260303,0.07527089
2434.7852465_-4169.457843,0.028951425,0.1045735,0.35623515,0.042420574,0.11316411,0.35465527
2434.7852465_-4269.457843,0.017506031,0.12430756,0.3167494,0.046381887,0.06756503,0.4274901
2534.7852465_-2769.457843,0.027296282,0.18648574,0.42655966,0.07240833,0.17857961,0.1086703
2534.7852465_-2869.457843,0.047876142,0.301053,0.38025367,0.039647352,0.1213616,0.109808266
2534.7852465_-2969.457843,0.05155495,0.20957439,0.38942435,0.053028934,0.1723068,0.124110594
2534.7852465_-3069.457843,0.058492932,0.24237911,0.444977,0.046072733,0.1270549,0.08102336
2534.7852465_-3169.457843,0.06721377,0.2088854,0.44794863,0.033152353,0.17311728,0.06968244
2534.7852465_-3269.457843,0.09217821,0.22886574,0.473701,0.02516225,0.12045752,0.059635278
2534.7852465_-3369.457843,0.05453843,0.1480717,0.519203,0.054315705,0.11117094,0.11270019
2534.7852465_-3469.457843,0.05447761,0.23321627,0.44444528,0.028318405,0.12570447,0.113837905
2534.7852465_-3569.457843,0.041051496,0.20277451,0.4695204,0.05169476,0.12686609,0.10809275
2534.7852465_-3669.457843,0.048157815,0.31602955,0.4414271,0.033527713,0.113190286,0.047667477
2534.7852465_-3769.457843,0.04102457,0.40046665,0.37261984,0.032062218,0.1180937,0.035732955
2534.7852465_-3869.457843,0.030547326,0.18405303,0.41009894,0.07523914,0.22063081,0.07943077
2534.7852465_-3969.457843,0.05020547,0.15157275,0.41022298,0.07535458,0.21010147,0.10254275
2534.7852465_-4069.457843,0.05790659,0.13372499,0.50891304,0.066941686,0.12957858,0.10293511
2534.7852465_-4169.457843,0.06013637,0.20442733,0.43084645,0.047620364,0.114704326,0.14226523
2534.7852465_-4269.457843,0.015341704,0.23677939,0.32351372,0.04102176,0.101696305,0.28164712
-1471.530357_-2368.451439,0.027295563,0.12172328,0.5532945,0.09356921,0.10795162,0.09616584
-1471.530357_-2468.451439,0.08395329,0.34567994,0.3061675,0.038265415,0.15647621,0.069457695
-1471.530357_-2568.451439,0.06849803,0.2486328,0.37962973,0.035577394,0.14992702,0.11773504
-1471.530357_-2668.451439,0.05891172,0.21483317,0.46164817,0.03319185,0.15488316,0.076531924
-1471.530357_-2768.451439,0.04200653,0.1746613,0.53387135,0.041805692,0.1068253,0.10082993
-1471.530357_-2868.451439,0.03921457,0.16998573,0.5599759,0.044644937,0.112806365,0.073372416
-1471.530357_-2968.451439,0.10434746,0.17135832,0.48850614,0.045946933,0.11398306,0.07585813
-1471.530357_-3068.451439,0.08786664,0.18697529,0.5285514,0.036424633,0.09040387,0.06977807
-1471.530357_-3168.451439,0.02497953,0.14791809,0.5464042,0.072687104,0.14943175,0.05857928
-1471.530357_-3268.451439,0.04378558,0.27899632,0.4038129,0.031732693,0.15965049,0.082021974
-1471.530357_-3368.451439,0.04743189,0.29114562,0.41348347,0.044633754,0.14874648,0.05455882
-1471.530357_-3468.451439,0.0410061,0.13182427,0.5211723,0.057350673,0.16662851,0.08201817
-1471.530357_-3568.451439,0.060660433,0.17186974,0.4539287,0.04116185,0.123798825,0.14858042
-1471.530357_-3668.451439,0.119181715,0.20300664,0.3902061,0.0384038,0.15847833,0.09072337
-1471.530357_-3768.451439,0.098372474,0.14322221,0.46945038,0.048319176,0.13795996,0.10267584
-1471.530357_-3868.451439,0.00997228,0.048531886,0.16905053,0.016115347,0.026449995,0.7298799
-1571.530357_-2368.451439,0.013328131,0.07302505,0.72109854,0.07974485,0.061786473,0.051016957
-1571.530357_-2468.451439,0.09013884,0.32336795,0.34473,0.045987274,0.11526088,0.08051505
-1571.530357_-2568.451439,0.060027078,0.2716099,0.3800243,0.039250847,0.12055945,0.12852848
-1571.530357_-2668.451439,0.060062658,0.19328393,0.50317985,0.03323852,0.12821232,0.082022674
-1571.530357_-2768.451439,0.053284302,0.18375959,0.45331714,0.036996223,0.12609856,0.1465442
-1571.530357_-2868.451439,0.061569538,0.15925674,0.4912189,0.044534434,0.13792385,0.10549665
-1571.530357_-2968.451439,0.040551364,0.15246713,0.44567513,0.04968167,0.23611632,0.075508356
-1571.530357_-3068.451439,0.051541246,0.16864595,0.44639596,0.039240796,0.13664809,0.1575279
-1571.530357_-3168.451439,0.026024105,0.09992211,0.33358443,0.04393432,0.24777678,0.24875832
-1571.530357_-3268.451439,0.04071407,0.14602843,0.49659288,0.05156135,0.09758492,0.16751833
-1571.530357_-3368.451439,0.051217545,0.21266185,0.3959906,0.04845955,0.19391833,0.09775215
-1571.530357_-3468.451439,0.035734233,0.2061683,0.47748265,0.036395952,0.14221436,0.1020045
-1571.530357_-3568.451439,0.037133012,0.33025187,0.36681452,0.038974684,0.18634593,0.04047994
-1571.530357_-3668.451439,0.09196371,0.15618639,0.5083998,0.05025855,0.11830067,0.0748909
-1571.530357_-3768.451439,0.10743333,0.18662879,0.51060647,0.05090132,0.07864578,0.06578427
-1571.530357_-3868.451439,0.021592155,0.15662901,0.51748645,0.08335619,0.15108815,0.069847964
-1671.530357_-2368.451439,0.014573404,0.121401176,0.6305036,0.08403307,0.06947205,0.08001663
-1671.530357_-2468.451439,0.048523176,0.23314705,0.45510963,0.042253964,0.1223583,0.09860789
-1671.530357_-2568.451439,0.077684194,0.34798506,0.37349862,0.03139212,0.110484265,0.05895579
-1671.530357_-2668.451439,0.06598901,0.1674345,0.51450956,0.034589447,0.101482645,0.11599477
-1671.530357_-2768.451439,0.057099,0.15955248,0.4883424,0.02991347,0.09129673,0.17379594
-1671.530357_-2868.451439,0.06536092,0.19222847,0.4736977,0.04519627,0.11673177,0.10678485
-1671.530357_-2968.451439,0.0606292,0.17206915,0.5155652,0.041678824,0.10133495,0.10872257
-1671.530357_-3068.451439,0.07647036,0.18337907,0.4416898,0.032340843,0.14082918,0.12529077
-1671.530357_-3168.451439,0.043241434,0.16768038,0.4323528,0.046363857,0.15187716,0.15848437
-1671.530357_-3268.451439,0.0395752,0.124576546,0.431671,0.040784515,0.091678835,0.27171394
-1671.530357_-3368.451439,0.038491726,0.1707747,0.47317412,0.041061405,0.112147726,0.16435024
-1671.530357_-3468.451439,0.041959267,0.18005438,0.50628936,0.038605306,0.11742512,0.11566653
-1671.530357_-3568.451439,0.062314622,0.2874841,0.45674014,0.02785652,0.10926801,0.056336645
-1671.530357_-3668.451439,0.054641377,0.1914634,0.46850196,0.042283986,0.1014069,0.14170244
-1671.530357_-3768.451439,0.034299657,0.13019425,0.5148184,0.052058343,0.14826323,0.12036605
-1671.530357_-3868.451439,0.017539196,0.115367524,0.41596103,0.07156884,0.26109576,0.118467554
-1771.530357_-2368.451439,0.014839943,0.08243318,0.63727254,0.08562803,0.116907254,0.062919065
-1771.530357_-2468.451439,0.02517053,0.08292957,0.6829563,0.035042636,0.065687165,0.108213745
-1771.530357_-2568.451439,0.04655621,0.25884795,0.45140353,0.031191802,0.10462864,0.107371934
-1771.530357_-2668.451439,0.096746966,0.20878002,0.44472027,0.02903319,0.11160626,0.10911339
-1771.530357_-2768.451439,0.04607184,0.18375579,0.4397598,0.048179794,0.20134695,0.0808858
-1771.530357_-2868.451439,0.0770481,0.19137888,0.48988274,0.03536581,0.078375705,0.1279487
-1771.530357_-2968.451439,0.06334778,0.26044297,0.4571144,0.034092553,0.13429984,0.050702404
-1771.530357_-3068.451439,0.034981098,0.139876,0.46175078,0.04913657,0.16803342,0.14622211
-1771.530357_-3168.451439,0.030978667,0.18563281,0.4212292,0.051400967,0.15203494,0.15872341
-1771.530357_-3268.451439,0.038641546,0.21157561,0.49218592,0.052359052,0.09683791,0.10840003
-1771.530357_-3368.451439,0.04946925,0.16443741,0.38514054,0.035321582,0.2963885,0.06924272
-1771.530357_-3468.451439,0.040124457,0.18228047,0.50170785,0.033831183,0.1422284,0.0998276
-1771.530357_-3568.451439,0.034055475,0.20995252,0.52315694,0.03105705,0.1019175,0.09986055
-1771.530357_-3668.451439,0.037334982,0.14303572,0.4329727,0.053004242,0.1698593,0.16379301
-1771.530357_-3768.451439,0.02949292,0.16596583,0.4516791,0.04227615,0.10509701,0.205489
-1771.530357_-3868.451439,0.008097903,0.06335892,0.19967012,0.017345902,0.025885714,0.68564147
-1871.530357_-2368.451439,0.012770246,0.06696435,0.7284627,0.068738945,0.0637376,0.059326123
-1871.530357_-2468.451439,0.014897812,0.06593216,0.69619286,0.068082675,0.06561103,0.08928349
-1871.530357_-2568.451439,0.052186944,0.23183577,0.45486802,0.04417549,0.094666585,0.122267134
-1871.530357_-2668.451439,0.07491231,0.1976781,0.47380352,0.0365015,0.11251256,0.10459199
-1871.530357_-2768.451439,0.09505473,0.2155201,0.46430826,0.03593106,0.08975931,0.09942659
-1871.530357_-2868.451439,0.09867687,0.1966009,0.47669658,0.04179422,0.11073136,0.07550008
-1871.530357_-2968.451439,0.04495624,0.14728892,0.53263664,0.036896788,0.06181681,0.17640465
-1871.530357_-3068.451439,0.03004673,0.11635625,0.4977168,0.043419145,0.17359668,0.13886431
-1871.530357_-3168.451439,0.03426425,0.13982195,0.53964853,0.054681506,0.09754561,0.13403821
-1871.530357_-3268.451439,0.05259063,0.279556,0.44123462,0.023785915,0.12503868,0.07779407
-1871.530357_-3368.451439,0.04945186,0.31008533,0.4315739,0.04017217,0.109639905,0.05907685
-1871.530357_-3468.451439,0.033425275,0.24888523,0.49278754,0.028197,0.14639822,0.05030674
-1871.530357_-3568.451439,0.05586787,0.21794274,0.5324611,0.028856577,0.10741049,0.057461176
-1871.530357_-3668.451439,0.03995838,0.18315898,0.4838747,0.052970596,0.1658296,0.07420774
-1871.530357_-3768.451439,0.024084995,0.114504255,0.41070926,0.029149905,0.046072807,0.37547874
-1871.530357_-3868.451439,0.004707494,0.02667776,0.16080819,0.014477067,0.018974898,0.7743546
-1971.530357_-2368.451439,0.01161202,0.07463464,0.7557419,0.054681644,0.058001105,0.04532884
-1971.530357_-2468.451439,0.011999252,0.05968759,0.761144,0.06432068,0.06041852,0.042429946
-1971.530357_-2568.451439,0.04379375,0.19530211,0.38458592,0.033864208,0.06733237,0.27512166
-1971.530357_-2668.451439,0.07415672,0.15521073,0.45208213,0.048572984,0.1754917,0.094485804
-1971.530357_-2768.451439,0.06292611,0.17252965,0.47897908,0.04683399,0.13532215,0.10340902
-1971.530357_-2868.451439,0.07916333,0.17852886,0.46059582,0.0346042,0.17429969,0.07280811
-1971.530357_-2968.451439,0.057337627,0.25783834,0.4976361,0.037606396,0.08924141,0.06034012
-1971.530357_-3068.451439,0.045350607,0.29628557,0.44823113,0.03203071,0.10470021,0.073401734
-1971.530357_-3168.451439,0.04577675,0.31381965,0.4368994,0.029386356,0.09999934,0.07411853
-1971.530357_-3268.451439,0.04528744,0.21282898,0.50127053,0.028246103,0.08102777,0.1313392
-1971.530357_-3368.451439,0.04528365,0.16492592,0.586466,0.028048169,0.09686548,0.07841085
-1971.530357_-3468.451439,0.033306215,0.17799862,0.53099453,0.026698802,0.1362846,0.09471731
-1971.530357_-3568.451439,0.036395423,0.27332172,0.48291287,0.027004726,0.091029815,0.08933546
-1971.530357_-3668.451439,0.047087766,0.19596654,0.47666,0.039747976,0.16177867,0.07875904
-1971.530357_-3768.451439,0.025116434,0.14719701,0.39031428,0.050545163,0.15615913,0.23066795
-1971.530357_-3868.451439,0.015775708,0.12841138,0.28694576,0.056031186,0.2037892,0.3090468
-2071.530357_-2368.451439,0.013298766,0.086699605,0.69261676,0.0685031,0.079524666,0.059357114
-2071.530357_-2468.451439,0.016490571,0.08252651,0.66211176,0.08949233,0.09014239,0.059236433
-2071.530357_-2568.451439,0.025909789,0.10288804,0.63497245,0.062132988,0.09653831,0.07755839
-2071.530357_-2668.451439,0.075478286,0.16660152,0.47068894,0.039890926,0.12845804,0.11888236
-2071.530357_-2768.451439,0.069853865,0.173758,0.5197377,0.030203126,0.09588091,0.11056636
-2071.530357_-2868.451439,0.04975382,0.19136044,0.49782264,0.035458073,0.07620295,0.14940214
-2071.530357_-2968.451439,0.04636012,0.16071787,0.5073718,0.04310648,0.10308163,0.13936211
-2071.530357_-3068.451439,0.04690029,0.16504228,0.5402769,0.037733935,0.07267641,0.13737015
-2071.530357_-3168.451439,0.043623067,0.20046803,0.5282906,0.040286683,0.08612888,0.1012027
-2071.530357_-3268.451439,0.037827436,0.20417304,0.52288294,0.032065555,0.0857514,0.11729965
-2071.530357_-3368.451439,0.032094862,0.21012801,0.5461442,0.027263258,0.10958754,0.0747822
-2071.530357_-3468.451439,0.03917663,0.1782507,0.5263882,0.02611627,0.10514936,0.12491878
-2071.530357_-3568.451439,0.03704862,0.20452857,0.5168981,0.030643968,0.08662163,0.12425915
-2071.530357_-3668.451439,0.035790812,0.22675312,0.48038787,0.026573952,0.071395434,0.15909883
-2071.530357_-3768.451439,0.026766539,0.1197211,0.38824433,0.025869666,0.06881585,0.37058255
-2071.530357_-3868.451439,0.009843115,0.05770372,0.62115043,0.022893993,0.12357411,0.16483466
-2171.530357_-2368.451439,0.013503115,0.101081535,0.67709017,0.0675318,0.08301687,0.057776533
-2171.530357_-2468.451439,0.014108335,0.07451305,0.7410814,0.057630144,0.060748834,0.051918216
-2171.530357_-2568.451439,0.016985008,0.073237166,0.6787063,0.06859235,0.07499297,0.08748624
-2171.530357_-2668.451439,0.042947464,0.21155025,0.44234502,0.042221893,0.13625568,0.12467962
-2171.530357_-2768.451439,0.046192743,0.1268,0.45514435,0.043265965,0.08766799,0.24092895
-2171.530357_-2868.451439,0.059379544,0.19898023,0.45031205,0.051784635,0.10647212,0.13307138
-2171.530357_-2968.451439,0.05610313,0.21809138,0.50803566,0.031784832,0.0842688,0.10171615
-2171.530357_-3068.451439,0.047401793,0.22134025,0.48574802,0.038390547,0.08704313,0.120076284
-2171.530357_-3168.451439,0.03501963,0.15373033,0.5338914,0.0290101,0.100083746,0.1482647
-2171.530357_-3268.451439,0.038424373,0.22342964,0.502629,0.030924609,0.08604844,0.118543945
-2171.530357_-3368.451439,0.03831738,0.15784827,0.55900663,0.031168887,0.09239412,0.12126474
-2171.530357_-3468.451439,0.037124496,0.2064546,0.5062135,0.026325775,0.11779116,0.1060906
-2171.530357_-3568.451439,0.03981764,0.2882084,0.45517763,0.039433546,0.099460736,0.07790198
-2171.530357_-3668.451439,0.025143728,0.2200533,0.44037452,0.054464538,0.10952604,0.15043786
-2171.530357_-3768.451439,0.013303425,0.1062126,0.22681533,0.09648814,0.4433969,0.113783635
-2271.530357_-2368.451439,0.012075104,0.050456848,0.7824537,0.053810984,0.050122377,0.051080942
-2271.530357_-2468.451439,0.012135747,0.07886143,0.7421986,0.060904868,0.062236566,0.043662876
-2271.530357_-2568.451439,0.016823651,0.06914139,0.7158843,0.06123483,0.08043335,0.056482486
-2271.530357_-2668.451439,0.05824317,0.186073,0.5018408,0.037151806,0.13694128,0.07974991
-2271.530357_-2768.451439,0.04162911,0.20112553,0.53438413,0.035640307,0.07047805,0.11674286
-2271.530357_-2868.451439,0.044816058,0.19703227,0.49466416,0.030026162,0.080049455,0.1534119
-2271.530357_-2968.451439,0.04801724,0.17619833,0.5298604,0.038445804,0.10285679,0.10462143
-2271.530357_-3068.451439,0.03537377,0.19203624,0.45045945,0.034179382,0.119933546,0.16801758
-2271.530357_-3168.451439,0.040248074,0.16529812,0.538371,0.041558594,0.111372605,0.10315155
-2271.530357_-3268.451439,0.034202125,0.19632906,0.5630554,0.029101167,0.09922018,0.07809205
-2271.530357_-3368.451439,0.032304652,0.18312304,0.54865915,0.026304355,0.084127784,0.12548104
-2271.530357_-3468.451439,0.034623895,0.21739496,0.5188895,0.030768313,0.10196824,0.09635504
-2271.530357_-3568.451439,0.037513718,0.21820755,0.5482862,0.026901303,0.07470933,0.09438182
-2271.530357_-3668.451439,0.038545474,0.20719713,0.4935643,0.040801,0.12630782,0.09358421
-2271.530357_-3768.451439,0.011214975,0.07137134,0.24282105,0.022968978,0.03867176,0.61295193
-2271.530357_-3868.451439,0.014860219,0.25327134,0.29019344,0.078387946,0.16393189,0.19935524
-2371.530357_-2368.451439,0.012976033,0.07126292,0.72738016,0.062855594,0.0717084,0.05381687
-2371.530357_-2468.451439,0.012827281,0.07161849,0.74973124,0.05628988,0.05808904,0.051444042
-2371.530357_-2568.451439,0.016620172,0.06524938,0.69615674,0.07695641,0.085753,0.05926419
-2371.530357_-2668.451439,0.036526963,0.1362128,0.43472317,0.046885435,0.17852156,0.16713007
-2371.530357_-2768.451439,0.08018951,0.20672005,0.4407118,0.036892444,0.15114683,0.08433931
-2371.530357_-2868.451439,0.07822408,0.15783226,0.5404146,0.03210355,0.081424065,0.11000149
-2371.530357_-2968.451439,0.059961084,0.22529419,0.456984,0.033991165,0.11846117,0.10530841
-2371.530357_-3068.451439,0.04572725,0.30426237,0.46361217,0.025053417,0.07970951,0.08163522
-2371.530357_-3168.451439,0.04151575,0.14116265,0.49745348,0.03750777,0.16734223,0.11501814
-2371.530357_-3268.451439,0.049964968,0.18077753,0.51925427,0.033817105,0.08693714,0.12924898
-2371.530357_-3368.451439,0.035356235,0.18957433,0.5567098,0.027567854,0.11359853,0.07719325
-2371.530357_-3468.451439,0.037230097,0.2180579,0.54169613,0.025804285,0.10392637,0.07328526
-2371.530357_-3568.451439,0.030741468,0.20270392,0.5429013,0.029360736,0.108192585,0.08609991
-2371.530357_-3668.451439,0.0390439,0.2446539,0.50594443,0.029407106,0.0989233,0.08202734
-2371.530357_-3768.451439,0.03686093,0.13590857,0.496063,0.023633257,0.1277997,0.17973456
-2371.530357_-3868.451439,0.015225637,0.23013349,0.44527543,0.10076621,0.11997164,0.08862758
-2471.530357_-2368.451439,0.012269872,0.06495512,0.74944067,0.059516083,0.05321255,0.060605615
-2471.530357_-2468.451439,0.013087308,0.06975383,0.72277606,0.059393294,0.06224192,0.072747655
-2471.530357_-2568.451439,0.012284195,0.06211433,0.755843,0.06250782,0.057862252,0.049388457
-2471.530357_-2668.451439,0.063600175,0.22477776,0.39711386,0.04266945,0.15097074,0.120868035
-2471.530357_-2768.451439,0.06345382,0.15251231,0.46451244,0.047896244,0.15355116,0.11807405
-2471.530357_-2868.451439,0.086468644,0.20111692,0.45704997,0.037686728,0.10157901,0.11609873
-2471.530357_-2968.451439,0.09604176,0.18935704,0.50460273,0.03280519,0.104730755,0.07246255
-2471.530357_-3068.451439,0.048595194,0.18907665,0.51339215,0.05077039,0.0844598,0.11370583
-2471.530357_-3168.451439,0.059532605,0.28901494,0.4483383,0.034164798,0.117803305,0.05114596
-2471.530357_-3268.451439,0.034517102,0.110454485,0.50400853,0.07967739,0.096910484,0.17443196
