,Inhibitory,Excitatory,OD,Microglia,Endothelial,Astrocyte
1434.7852465_-3969.457843,0.02180051,0,0.871160394,0,0.107039096,0
1434.7852465_-4069.457843,0.500431307,0.089607979,0.040995282,0.091512816,0.277452617,0
1434.7852465_-4169.457843,0.34957359,0.31082831,0.170758078,0.062296159,0.086947722,0.019596142
1434.7852465_-4269.457843,0.072707746,0.018803955,0.143167364,0.003733942,0.078600658,0.682986336
1534.7852465_-2769.457843,0.098507742,0.014909503,0.187555955,0.300791133,0.026396902,0.371838765
1534.7852465_-2869.457843,0.466961857,0.082222219,0.112496715,0.266473078,0.063125238,0.008720893
1534.7852465_-2969.457843,0.082153439,0.140926453,0.031016375,0,0.745903733,0
1534.7852465_-3069.457843,0,0.100417514,0.306135777,0.089839365,0.503607344,0
1534.7852465_-3169.457843,0,0.180473906,0.600408781,0.061479462,0.157637851,0
1534.7852465_-3269.457843,0.173354808,0.005314187,0.69387511,0.024167803,0.103288092,0
1534.7852465_-3369.457843,0.033258438,0.073944716,0.858045724,0.009393529,0.025357593,0
1534.7852465_-3469.457843,0.006015254,0.24534151,0.510728811,0.099656916,0.138257508,0
1534.7852465_-3569.457843,0.006164769,0.275366681,0.540547173,0,0.154082723,0.023838653
1534.7852465_-3669.457843,0.674681009,0.076609401,0.130698523,0,0.118011067,0
1534.7852465_-3769.457843,0.581240576,0.110330328,0.12643667,0.038762254,0.143230172,0
1534.7852465_-3869.457843,0.358744704,0.110306165,0.361393692,0.041953434,0.127602005,0
1534.7852465_-3969.457843,0,0.136551414,0.45876777,0.10644154,0.298239277,0
1534.7852465_-4069.457843,0.410585134,0.140764435,0.191248409,0.063561881,0.176665419,0.017174722
1534.7852465_-4169.457843,0.444380812,0.039750743,0.392974311,0.01079988,0.112094254,0
1534.7852465_-4269.457843,0.078265944,0.431230946,0.071094048,0.096697727,0.006313947,0.316397388
1634.7852465_-2769.457843,0,0.074119771,0.147397245,0,0.018210448,0.760272536
1634.7852465_-2869.457843,0.233481164,0.052268417,0.061269759,0.024487058,0.121782738,0.506710864
1634.7852465_-2969.457843,0.53011764,0.184958832,0.122093656,0,0.100974991,0.061854881
1634.7852465_-3069.457843,0.455798337,0.024235183,0.299515244,0.008543192,0.209797024,0.00211102
1634.7852465_-3169.457843,0.380932486,0.074964692,0.44631165,0.010467071,0.0873241,0
1634.7852465_-3269.457843,0.248618236,0.018926939,0.613329637,0.027979088,0.083996781,0.007149319
1634.7852465_-3369.457843,0.002465439,0.334554518,0.126396052,0.207900538,0.325602616,0.003080838
1634.7852465_-3469.457843,0.133110476,0.230068133,0.62704686,0,0.009774531,0
1634.7852465_-3569.457843,0.332840066,0.026292684,0.483245095,0.023332176,0.134289978,0
1634.7852465_-3669.457843,0.173233535,0.0187429,0.756209413,0.011783619,0.040030534,0
1634.7852465_-3769.457843,0,0.21020872,0.646326354,0.089245874,0.054219052,0
1634.7852465_-3869.457843,0,0.041576085,0.859386457,0.017049347,0.08198811,0
1634.7852465_-3969.457843,0,0.172106274,0.258500753,0.136158896,0.433234078,0
1634.7852465_-4069.457843,0,0.073477972,0.849639257,0.029812723,0.047070047,0
1634.7852465_-4169.457843,0.31190427,0.451129187,0.171005995,0,0.026344862,0.039615686
1634.7852465_-4269.457843,0.643575674,0.02196438,0.132987232,0.045873875,0.150101102,0.005497736
1734.7852465_-2769.457843,0,0.121548354,0.188538843,0.172110201,0.034460569,0.483342033
1734.7852465_-2869.457843,0.109179642,0.190369332,0.106999076,0.118873679,0,0.474578271
1734.7852465_-2969.457843,0.176928364,0.681715517,0.078191431,0.013948338,0.043045719,0.006170631
1734.7852465_-3069.457843,0.274070552,0.033345011,0.469753308,0.064608058,0.158223071,0
1734.7852465_-3169.457843,0,0.036562684,0.943856993,0.010685246,0.008895077,0
1734.7852465_-3269.457843,0.357593728,0.112211506,0.322435961,0,0.159976391,0.047782414
1734.7852465_-3369.457843,0.087858563,0.01193255,0.866668182,0.002926671,0.030614034,0
1734.7852465_-3469.457843,0.047864904,0.066094543,0.575893023,0,0.294439124,0.015708406
1734.7852465_-3569.457843,0.256321865,0.034359535,0.676839477,0,0.032479123,0
1734.7852465_-3669.457843,0.221374119,0.076830702,0.058483906,0.182778389,0.460532885,0
1734.7852465_-3769.457843,0.246038507,0.144931133,0.515183305,0.024200073,0.069646982,0
1734.7852465_-3869.457843,0.336729696,0.295134689,0.147124695,0.104711437,0.116299483,0
1734.7852465_-3969.457843,0,0.12487565,0.340512989,0.06903489,0.465576471,0
1734.7852465_-4069.457843,0.230701075,0.489900664,0.261828914,0,0.017569347,0
1734.7852465_-4169.457843,0,0.27690735,0.254272073,0,0.036870463,0.431950115
1834.7852465_-2769.457843,0,0.144128633,0.309581528,0.189938972,0.035206788,0.321144078
1834.7852465_-2869.457843,0.047354921,0.113168328,0.336747356,0.009153187,0.029067845,0.464508362
1834.7852465_-2969.457843,0.114123289,0.68204608,0.051704622,0.04799336,0.031812056,0.072320593
1834.7852465_-3069.457843,0.255495166,0.121619299,0.481648835,0.077479798,0.063756901,0
1834.7852465_-3169.457843,0.055459292,0.071608635,0.812046199,0.017706907,0.043178966,0
1834.7852465_-3269.457843,0,0.112160184,0.885712645,0,0.002127171,0
1834.7852465_-3369.457843,0.52040172,0.090404106,0.036421654,0,0.35277252,0
1834.7852465_-3469.457843,0,0.772935991,0.157060707,0.049530918,0.020472385,0
1834.7852465_-3569.457843,0.607996829,0.031298623,0.330737041,0.006828953,0.023138554,0
1834.7852465_-3669.457843,0.069827673,0.614089448,0.288768735,0.027314144,0,0
1834.7852465_-3769.457843,0.279578821,0.433077714,0.153916935,0.05078138,0.08264515,0
1834.7852465_-3869.457843,0.153234787,0.271981469,0.554824508,0,0.019959236,0
1834.7852465_-3969.457843,0.022080991,0.443315469,0.510954787,0.023648753,0,0
1834.7852465_-4069.457843,0,0.371441468,0.114403447,0.010295352,0.479004432,0.0248553
1834.7852465_-4169.457843,0.007048857,0.206951392,0.234850238,0.362428229,0.156753883,0.031967401
1834.7852465_-4269.457843,0.193715263,0.183074202,0.054879821,0.046449418,0.494853552,0.027027745
1934.7852465_-2769.457843,0.033102568,0.100024522,0.202609894,0.10722673,0.077329596,0.47970669
1934.7852465_-2869.457843,0.034970203,0.028707207,0.175845495,0.029812859,0.019899462,0.710764773
1934.7852465_-2969.457843,0.077898471,0.549060212,0.016384039,0,0.043738074,0.312919202
1934.7852465_-3069.457843,0.010705143,0.103951525,0.206851816,0.315347472,0.363144043,0
1934.7852465_-3169.457843,0.004330033,0.042224248,0.683152388,0.041610537,0.215166292,0.013516502
1934.7852465_-3269.457843,0.15747946,0.073678806,0.329213072,0.0175469,0.229207268,0.192874494
1934.7852465_-3369.457843,0.038801797,0.11391757,0.796123463,0.029017272,0.022139897,0
1934.7852465_-3469.457843,0.004665119,0.072624293,0.501758891,0.074416928,0.346534769,0
1934.7852465_-3569.457843,0.021905809,0.030594945,0.188157852,0.174931919,0.580408532,0.004000943
1934.7852465_-3669.457843,0,0.022801772,0.966556542,0.010641686,0,0
1934.7852465_-3769.457843,0.38220525,0.027109154,0.527256186,0,0.063429411,0
1934.7852465_-3869.457843,0.716518314,0.045601305,0.118747564,0.050713858,0.040237762,0.028181197
1934.7852465_-3969.457843,0.033488904,0.013347986,0.935413855,0,0.017749255,0
1934.7852465_-4069.457843,0.350250302,0.080238334,0.515137279,0,0.054374085,0
1934.7852465_-4169.457843,0.033284924,0.106444165,0.046918862,0.258511287,0.020917411,0.533923351
1934.7852465_-4269.457843,0.417096566,0.128155416,0.263876142,0.05852619,0.132345687,0
2034.7852465_-2769.457843,0,0.015805348,0.152041327,0.02389635,0.00728773,0.800969245
2034.7852465_-2869.457843,0.305962885,0.574573531,0.036897173,0.056828667,0.018880923,0.006856822
2034.7852465_-2969.457843,0.445096185,0.047038702,0.161127663,0.22836916,0.11836829,0
2034.7852465_-3069.457843,0.35115491,0.011501499,0.580789909,0.026008841,0.03054484,0
2034.7852465_-3169.457843,0.009519804,0.057423112,0.260447786,0.105214925,0.53922957,0.028164804
2034.7852465_-3269.457843,0.342137308,0.197472089,0.088851141,0.018333489,0.353205973,0
2034.7852465_-3369.457843,0.296071124,0.353927826,0.056647464,0.055905727,0.23744786,0
2034.7852465_-3469.457843,0,0.035684733,0.953583743,0.001654773,0.009076752,0
2034.7852465_-3569.457843,0.003327393,0.130859318,0.088993952,0.215110412,0.465662365,0.096046559
2034.7852465_-3669.457843,0,0.071475297,0.102410778,0.080692381,0.687116951,0.058304593
2034.7852465_-3769.457843,0,0.060509225,0.801776428,0.040738517,0.09697583,0
2034.7852465_-3869.457843,0.422017173,0.029384851,0.270057926,0.014015249,0.264524801,0
2034.7852465_-3969.457843,0,0.094589478,0.445396195,0.031486217,0.42852811,0
2034.7852465_-4069.457843,0.279905658,0.004186856,0.426595042,0.006198174,0.283114271,0
2034.7852465_-4169.457843,0.689945272,0.025864542,0.233158158,0,0.038573548,0.01245848
2034.7852465_-4269.457843,0.60942065,0.178763591,0.155138413,0,0.056677346,0
2134.7852465_-2769.457843,0.026767527,0.321640754,0.079514034,0,0.018659766,0.55341792
2134.7852465_-2869.457843,0.177337384,0.591102773,0.027203228,0,0.125808311,0.078548304
2134.7852465_-2969.457843,0.434885042,0.04243009,0.265988233,0,0.243534118,0.013162518
2134.7852465_-3069.457843,0.002633676,0.11959692,0.28332532,0.44519128,0.149252803,0
2134.7852465_-3169.457843,0.688350542,0.043970561,0.050478776,0.034643108,0.182557013,0
2134.7852465_-3269.457843,0.058549323,0.01539398,0.778690168,0.010236891,0.137129638,0
2134.7852465_-3369.457843,0.718208628,0.124555257,0.061584485,0.013334066,0.072802324,0.00951524
2134.7852465_-3469.457843,0,0.12636184,0.230838039,0.191805352,0.420447625,0.030547144
2134.7852465_-3569.457843,0.504637104,0.065118792,0.135944924,0,0.2548968,0.039402379
2134.7852465_-3669.457843,0.078260998,0.01603962,0.826473401,0.025276284,0.053949698,0
2134.7852465_-3769.457843,0.613186462,0.057081994,0.071084677,0,0.258646866,0
2134.7852465_-3869.457843,0.122587256,0.040554616,0.119493131,0.089962762,0.627402234,0
2134.7852465_-3969.457843,0.049445466,0.38182044,0.326340209,0.08131569,0.161078196,0
2134.7852465_-4069.457843,0.29623987,0.020403383,0.571503502,0.029698966,0.082154279,0
2134.7852465_-4169.457843,0.125156202,0.127989135,0.087444865,0.018354281,0.034562335,0.606493182
2134.7852465_-4269.457843,0.461363986,0.097984021,0.227461523,0.12286165,0,0.09032882
2234.7852465_-2769.457843,0.156591865,0.537638948,0.147133871,0.091852468,0.048386021,0.018396827
2234.7852465_-2869.457843,0.403366153,0.485776337,0.017514089,0,0.045460235,0.047883186
2234.7852465_-2969.457843,0.155647836,0.004343111,0.81511582,0,0.024893233,0
2234.7852465_-3069.457843,0.709833039,0.035774928,0.117987638,0.085849452,0.032215105,0.018339837
2234.7852465_-3169.457843,0.564945223,0.041041003,0.103927768,0.027415919,0.262670088,0
2234.7852465_-3269.457843,0.074245908,0.020149311,0.736062262,0.026933257,0.142609261,0
2234.7852465_-3369.457843,0.336370652,0.114555442,0.124139565,0.040222381,0.38471196,0
2234.7852465_-3469.457843,0.483034346,0.040209554,0.255852187,0.003303732,0.217600182,0
2234.7852465_-3569.457843,0.514887085,0.051379637,0.147059181,0,0.286674098,0
2234.7852465_-3669.457843,0.026656589,0.477750887,0.406565232,0.061551241,0.02747605,0
2234.7852465_-3769.457843,0.009553113,0.085455211,0.90336976,0,0.001621916,0
2234.7852465_-3869.457843,0.476926601,0.303575465,0.075263521,0.005910771,0.120142446,0.018181197
2234.7852465_-3969.457843,0,0.087635172,0.610686663,0.030682982,0.270995184,0
2234.7852465_-4069.457843,0.417588638,0.013089794,0.25742182,0.028924912,0.282974835,0
2234.7852465_-4169.457843,0.102265525,0.104915274,0.129850347,0,0.160297147,0.502671707
2234.7852465_-4269.457843,0.431627958,0.072090472,0.238906029,0,0.257375541,0
2334.7852465_-2769.457843,0.659894924,0.073289047,0.124473683,0.01515277,0.030869526,0.096320051
2334.7852465_-2869.457843,0.464339949,0.099660612,0.233585175,0.004661958,0.18455276,0.013199545
2334.7852465_-2969.457843,0.21700369,0.083129678,0.600645346,0.004798313,0.086982007,0.007440966
2334.7852465_-3069.457843,0.099537766,0.1094455,0.772714961,0,0.009363939,0.008937834
2334.7852465_-3169.457843,0.263768898,0.014434834,0.582134099,0,0.139662169,0
2334.7852465_-3269.457843,0.236296961,0.010920837,0.504660256,0.027635043,0.220486903,0
2334.7852465_-3369.457843,0.273577451,0.025180967,0.654122214,0,0.047119369,0
2334.7852465_-3469.457843,0,0.139092845,0.32915058,0.009020124,0.52273645,0
2334.7852465_-3569.457843,0.447583453,0.24689217,0.122428677,0.011810298,0.171285402,0
2334.7852465_-3669.457843,0.011197936,0.42299083,0.19591897,0.033840198,0.336052067,0
2334.7852465_-3769.457843,0.501740516,0.108930823,0.144053561,0.029951044,0.215324056,0
2334.7852465_-3869.457843,0,0.126776412,0.080519608,0.5206453,0.248111759,0.023946922
2334.7852465_-3969.457843,0.502989223,0.153124772,0.218504553,0.035357125,0.090024328,0
2334.7852465_-4069.457843,0.36899079,0.048444021,0.546860455,0,0.035704734,0
2334.7852465_-4169.457843,0.153592863,0.022930796,0.771528999,0.042079586,0.009867755,0
2334.7852465_-4269.457843,0.545549296,0.105847793,0.031598396,0.017236279,0.057700817,0.242067419
2434.7852465_-2769.457843,0.320749462,0.111893836,0.205286698,0.168864866,0.154204469,0.03900067
2434.7852465_-2869.457843,0.226610069,0.193362817,0.552016927,0,0.028010187,0
2434.7852465_-2969.457843,0.16887307,0.635246379,0.14497322,0.007511871,0.04339546,0
2434.7852465_-3069.457843,0.54065718,0.042485597,0.18624074,0.050621457,0.170088608,0.009906419
2434.7852465_-3169.457843,0.515397056,0.151159757,0.232268497,0.011676621,0.080719043,0.008779026
2434.7852465_-3269.457843,0.650451017,0.042246083,0.081248619,0,0.226054281,0
2434.7852465_-3369.457843,0.622901822,0.094124038,0.089377426,0.00505904,0.180380176,0.008157498
2434.7852465_-3469.457843,0.30366607,0.006766708,0.530774911,0.023935742,0.134856569,0
2434.7852465_-3569.457843,0.553374502,0.069819663,0.124389418,0,0.252416418,0
2434.7852465_-3669.457843,0.011716698,0.800066605,0.045440891,0.045712683,0.024816931,0.072246193
2434.7852465_-3769.457843,0.337057477,0.040436442,0.17505659,0.045864388,0.367180427,0.034404676
2434.7852465_-3869.457843,0.598277442,0.096300166,0.242549376,0,0.058959472,0.003913545
2434.7852465_-3969.457843,0.310343269,0.051892201,0.176886113,0.066051751,0.394826666,0
2434.7852465_-4069.457843,0,0.001599197,0.986723639,0,0.011677164,0
2434.7852465_-4169.457843,0.420800217,0.140137784,0.265616486,0,0.157744331,0.015701182
2434.7852465_-4269.457843,0.003289806,0.092011498,0.267353225,0.06971753,0.192122061,0.375505879
2534.7852465_-2769.457843,0.652800321,0.048587646,0.133977716,0.020004187,0.048513705,0.096116425
2534.7852465_-2869.457843,0.144746786,0.031400289,0.10513788,0.110972352,0.600010138,0.007732556
2534.7852465_-2969.457843,0.002142918,0.021114179,0.96751286,0.000990008,0.005134957,0.003105078
2534.7852465_-3069.457843,0.328628189,0.011128184,0.125102395,0.029237821,0.501427525,0.004475886
2534.7852465_-3169.457843,0.29847703,0.006501277,0.175519626,0.022888269,0.496613798,0
2534.7852465_-3269.457843,0.063797526,0.250921044,0.259617611,0.028102508,0.375666882,0.021894429
2534.7852465_-3369.457843,0.56728382,0.08692679,0.222968762,0.003611769,0.112512421,0.006696439
2534.7852465_-3469.457843,0.518452534,0.160687291,0.141824704,0.101163355,0.05824252,0.019629596
2534.7852465_-3569.457843,0.431200007,0.093098488,0.08728235,0,0.368456426,0.019962729
2534.7852465_-3669.457843,0.460571523,0.04285853,0.04437437,0.016296649,0.435898928,0
2534.7852465_-3769.457843,0.034336262,0.889115005,0.051758304,0,0.007405567,0.017384863
2534.7852465_-3869.457843,0.599093225,0.1080334,0.097104421,0,0.15528685,0.040482104
2534.7852465_-3969.457843,0.317220298,0.030731597,0.529372829,0.030676986,0.084643274,0.007355016
2534.7852465_-4069.457843,0.50936127,0.290419074,0.084364829,0.03728636,0.034538935,0.044029532
2534.7852465_-4169.457843,0.123949239,0.027514753,0.492809817,0,0.355726191,0
2534.7852465_-4269.457843,0.033301889,0.524758258,0.269729321,0.028199956,0.012460093,0.131550483
-1471.530357_-2368.451439,0.819786578,0.097214025,0.024724753,0.009889203,0.041001468,0.007383973
-1471.530357_-2468.451439,0,0.033065854,0.933494138,0.006374926,0.027065082,0
-1471.530357_-2568.451439,0.498923823,0.045966872,0.103036577,0.045510874,0.306561853,0
-1471.530357_-2668.451439,0.574476036,0.059132642,0.25934849,0.002965435,0.102951561,0.001125837
-1471.530357_-2768.451439,0.417902168,0.238079261,0.296172088,0,0.036051416,0.011795067
-1471.530357_-2868.451439,0.432060719,0.167331778,0.198244725,0.072610741,0.129752037,0
-1471.530357_-2968.451439,0.12555194,0.782952121,0.082427125,0.009068813,0,0
-1471.530357_-3068.451439,0.065600843,0.17197611,0.342904653,0.154546537,0.264971857,0
-1471.530357_-3168.451439,0.549703638,0.035541752,0.074534195,0.025362189,0.280818494,0.034039732
-1471.530357_-3268.451439,0.358420647,0.039402061,0.540827075,0,0.061350217,0
-1471.530357_-3368.451439,0.341664714,0.152387818,0.069420769,0.051344446,0.334877342,0.050304911
-1471.530357_-3468.451439,0.028311525,0.732409812,0.15734362,0.017615776,0,0.064319267
-1471.530357_-3568.451439,0.408917794,0.2111329,0.093359766,0,0.182078447,0.104511093
-1471.530357_-3668.451439,0.267232313,0.148216506,0.544890367,0,0.018428768,0.021232047
-1471.530357_-3768.451439,0.47429195,0.442376214,0.03158096,0,0.0164865,0.035264376
-1471.530357_-3868.451439,0.041163518,0.069437139,0.034118584,0.044420391,0.035958906,0.774901462
-1571.530357_-2368.451439,0.465381121,0.104981981,0.301500817,0.009858571,0.05581349,0.06246402
-1571.530357_-2468.451439,0.258680818,0.072343458,0.095952955,0.142987786,0.411733954,0.018301028
-1571.530357_-2568.451439,0,0.015720668,0.84186825,0.033845235,0.108565846,0
-1571.530357_-2668.451439,0.586755385,0.065242842,0.104388488,0.015659139,0.227954145,0
-1571.530357_-2768.451439,0.34542258,0.06025739,0.331440719,0.073827879,0.156115482,0.03293595
-1571.530357_-2868.451439,0.502461859,0.26225006,0.066448825,0.074209526,0.094629729,0
-1571.530357_-2968.451439,0.529755027,0.342470227,0.047090057,0.043203571,0.02963212,0.007848998
-1571.530357_-3068.451439,0.213993722,0.665502129,0.099021134,0.014841554,0,0.00664146
-1571.530357_-3168.451439,0.022652044,0.585636843,0.127406511,0.064626391,0.004935731,0.19474248
-1571.530357_-3268.451439,0.444874254,0.030662299,0.027139741,0.005795257,0.491528449,0
-1571.530357_-3368.451439,0.419361708,0.139233727,0.059173649,0,0.351704371,0.030526546
-1571.530357_-3468.451439,0.169753279,0.094651459,0.595320705,0.060343322,0.079931236,0
-1571.530357_-3568.451439,0.278523646,0.175306252,0.236263986,0.03945912,0.269168617,0.001278379
-1571.530357_-3668.451439,0.489921334,0.078818859,0.088259678,0,0.309222098,0.033778031
-1571.530357_-3768.451439,0.003287276,0.347357715,0.119280545,0.160490979,0.318603869,0.050979617
-1571.530357_-3868.451439,0.630169173,0.144555475,0.140709348,0.025300687,0.025381869,0.033883447
-1671.530357_-2368.451439,0.075273402,0.160974073,0.130344599,0,0.058015099,0.575392827
-1671.530357_-2468.451439,0.625542022,0.062219089,0.139519088,0.028401709,0.144318092,0
-1671.530357_-2568.451439,0,0.203234546,0.531603935,0.005771977,0.233575049,0.025814494
-1671.530357_-2668.451439,0.254964099,0.021979451,0.373317595,0.026313938,0.323424917,0
-1671.530357_-2768.451439,0.112943961,0.031452705,0.657531252,0,0.198072082,0
-1671.530357_-2868.451439,0.393254914,0.038554292,0.50511015,0,0.063080644,0
-1671.530357_-2968.451439,0.708268958,0.064558651,0.068142017,0.002097097,0.156933277,0
-1671.530357_-3068.451439,0.064100997,0.630686007,0.164755183,0.011961446,0.064890899,0.063605468
-1671.530357_-3168.451439,0.317805009,0.218653238,0.111274745,0.061159946,0.268223757,0.022883305
-1671.530357_-3268.451439,0.193663757,0.558066366,0.093020492,0.016495426,0.128897811,0.009856149
-1671.530357_-3368.451439,0.349608522,0.031407351,0.160663324,0.009575359,0.448745445,0
-1671.530357_-3468.451439,0.034898372,0.00911546,0.92297498,0,0.033011188,0
-1671.530357_-3568.451439,0.002912974,0.324678233,0.281846468,0.148019749,0.225772169,0.016770407
-1671.530357_-3668.451439,0.277481606,0,0.074006022,0.039235425,0.609276948,0
-1671.530357_-3768.451439,0.235871191,0.442373717,0.035962739,0.014466915,0.113990995,0.157334443
-1671.530357_-3868.451439,0.102811301,0.110004112,0.098839033,0,0.210459179,0.477886375
-1771.530357_-2368.451439,0.016853282,0.136045455,0.151005333,0,0.05523832,0.640857609
-1771.530357_-2468.451439,0.001234872,0.369505792,0.191789846,0.275731194,0.133144671,0.028593625
-1771.530357_-2568.451439,0.220864202,0.005984758,0.66223384,0.035995888,0.07394041,0.000980902
-1771.530357_-2668.451439,0.383826801,0.075609166,0.18359953,0.093108345,0.192182589,0.071673569
-1771.530357_-2768.451439,0.473706721,0.050377552,0.099543913,0,0.376371814,0
-1771.530357_-2868.451439,0.004880247,0.111013864,0.429705272,0.069846467,0.384554151,0
-1771.530357_-2968.451439,0,0.053461035,0.774110037,0.038265984,0.134162945,0
-1771.530357_-3068.451439,0.060838075,0.787074428,0.086535,0,0.014702254,0.050850243
-1771.530357_-3168.451439,0.186667232,0.067323613,0.053101331,0,0.692907825,0
-1771.530357_-3268.451439,0.502609038,0.392296047,0.070679941,0,0.034414974,0
-1771.530357_-3368.451439,0.353445948,0.449966911,0.171939678,0,0.024647463,0
-1771.530357_-3468.451439,0,0,1,0,0,0
-1771.530357_-3568.451439,0,0.257457823,0.140109982,0.149082341,0.453349855,0
-1771.530357_-3668.451439,0.408662548,0.551532128,0.016076599,0,0,0.023728724
-1771.530357_-3768.451439,0.628704221,0.224945446,0.031140157,0.012640154,0.076140316,0.026429706
-1771.530357_-3868.451439,0.007179211,0.084575477,0.095911823,0.075386673,0.035375056,0.701571761
-1871.530357_-2368.451439,0.19691174,0.037787452,0.060695709,0.355674816,0.032507754,0.316422529
-1871.530357_-2468.451439,0.0813143,0.088079766,0.323422277,0,0.132524174,0.374659483
-1871.530357_-2568.451439,0.104619544,0.088071757,0.278620215,0.149759353,0.326307086,0.052622046
-1871.530357_-2668.451439,0.069636289,0.356876367,0.489062775,0.05611734,0.028307229,0
-1871.530357_-2768.451439,0.515351234,0.068928805,0.112894868,0,0.241460968,0.061364125
-1871.530357_-2868.451439,0,0.116816902,0.225949591,0.232288941,0.424944566,0
-1871.530357_-2968.451439,0.043201848,0.373533754,0.134772303,0,0.361779302,0.086712794
-1871.530357_-3068.451439,0.760454258,0.10284957,0.062124949,0,0.067974535,0.006596688
-1871.530357_-3168.451439,0.191261926,0.347910429,0.168680802,0.025384688,0.249020646,0.017741508
-1871.530357_-3268.451439,0.624503666,0.057786737,0.157465349,0.008864404,0.146054022,0.005325823
-1871.530357_-3368.451439,0.303607408,0.261306582,0.177673919,0.077041879,0.180370212,0
-1871.530357_-3468.451439,0.382496817,0.203795596,0.220432614,0.093385741,0.099889232,0
-1871.530357_-3568.451439,0.028300233,0.465718126,0.254849186,0.048840321,0.202292135,0
-1871.530357_-3668.451439,0.04555106,0.237711879,0.556360999,0.110424829,0.049951232,0
-1871.530357_-3768.451439,0.583221711,0.149205301,0.040528247,0.00418133,0.210336828,0.012526584
-1871.530357_-3868.451439,0.002399505,0.230341264,0.081950056,0.227640564,0.0223933,0.435275311
-1971.530357_-2368.451439,0.010710636,0.051350595,0.067673673,0.072791281,0.022602972,0.774870843
-1971.530357_-2468.451439,0,0.166194871,0.062448595,0.027177475,0.008981726,0.735197334
-1971.530357_-2568.451439,0.225047115,0.233951395,0.413338015,0.017412277,0.110251198,0
-1971.530357_-2668.451439,0.671412394,0.118049708,0.044076714,0.010827946,0.153677947,0.001955291
-1971.530357_-2768.451439,0.721585628,0.09541035,0.088874699,0.008859639,0.073218328,0.012051355
-1971.530357_-2868.451439,0.34160873,0.060942381,0.558777184,0,0.038671704,0
-1971.530357_-2968.451439,0.119196097,0.336527847,0.286494665,0.007614626,0.208692885,0.04147388
-1971.530357_-3068.451439,0.168104474,0.011548426,0.725412978,0.02281226,0.072121863,0
-1971.530357_-3168.451439,0,0.024925911,0.935488568,0.005886439,0.033699083,0
-1971.530357_-3268.451439,0.561831597,0.20270412,0.088883976,0.046146962,0.100433345,0
-1971.530357_-3368.451439,0.008326088,0.075231612,0.735326444,0.011548693,0.048792684,0.12077448
-1971.530357_-3468.451439,0.378772488,0.4941189,0.048930919,0.055190007,0.022987687,0
-1971.530357_-3568.451439,0.249984665,0.023362627,0.625407699,0.006286839,0.094958169,0
-1971.530357_-3668.451439,0.355102745,0.563918037,0.03840752,0.03341624,0.009155457,0
-1971.530357_-3768.451439,0.492968605,0.080943438,0.354911352,0,0.071176604,0
-1971.530357_-3868.451439,0.094165143,0.531507399,0.278129184,0.020625872,0.046976259,0.028596143
-2071.530357_-2368.451439,0,0.041712823,0.057897174,0,0.009235142,0.891154861
-2071.530357_-2468.451439,0.595216084,0.020850903,0.09711604,0,0.177524817,0.109292155
-2071.530357_-2568.451439,0.48180417,0.046310244,0.030932969,0.037281104,0.376165553,0.027505959
-2071.530357_-2668.451439,0,0.082062914,0.857170584,0.027090346,0.033676157,0
-2071.530357_-2768.451439,0.035098918,0.007243756,0.930917852,0.002392785,0.024346689,0
-2071.530357_-2868.451439,0.001009705,0.12062838,0.441556519,0.213674019,0.223131377,0
-2071.530357_-2968.451439,0.584242466,0.22439096,0.067373587,0,0.123992987,0
-2071.530357_-3068.451439,0.184186654,0.019652172,0.264163088,0.026742583,0.482693503,0.022561999
-2071.530357_-3168.451439,0.573675455,0.070983216,0.180679613,0.020000189,0.154661526,0
-2071.530357_-3268.451439,0.043567527,0.062796363,0.206317576,0.048828455,0.595140786,0.043349293
-2071.530357_-3368.451439,0.029002195,0.421250082,0.289357145,0.114049379,0.1463412,0
-2071.530357_-3468.451439,0.276888588,0.505267525,0.202389653,0,0.015454234,0
-2071.530357_-3568.451439,0.190762766,0.666006965,0.109832014,0,0.033398255,0
-2071.530357_-3668.451439,0.353183318,0.140531255,0.150622164,0.023723579,0.331939684,0
-2071.530357_-3768.451439,0.009426979,0.077247264,0.08475087,0,0.021492294,0.807082592
-2071.530357_-3868.451439,0.013322661,0.029978608,0.036485304,0.00457327,0.19296161,0.722678547
-2171.530357_-2368.451439,0,0.093560338,0.238939181,0.027390664,0.006050434,0.634059383
-2171.530357_-2468.451439,0.176500833,0.21487735,0.085447645,0.03790409,0.098177814,0.387092267
-2171.530357_-2568.451439,0.521548325,0.025144265,0.080142704,0.177704405,0,0.195460302
-2171.530357_-2668.451439,0.50185757,0.072562515,0.264723578,0.04301281,0.117843528,0
-2171.530357_-2768.451439,0.410040216,0.008732933,0.228244948,0.028514895,0.324467007,0
-2171.530357_-2868.451439,0.402104658,0.157464255,0.210550111,0.093467749,0.136413226,0
-2171.530357_-2968.451439,0.407481061,0.191969787,0.157974147,0.043826905,0.151252494,0.047495607
-2171.530357_-3068.451439,0,0.167036647,0.253102055,0.059067904,0.507589863,0.01320353
-2171.530357_-3168.451439,0.11495254,0.185334259,0.109158485,0.070337098,0.520217617,0
-2171.530357_-3268.451439,0.244165908,0.236060829,0.365966079,0.057095704,0.096711479,0
-2171.530357_-3368.451439,0.161509473,0.222983415,0.510777868,0.091132622,0.013596623,0
