barcode,Astrocyte,Endothelial,Excitatory,Inhibitory,Microglia,OD
1577.1239951_-2207.857618,0.11128381596744996,0.15234296531380034,0.3349056090097118,0.021017888228463573,0.08595686984083468,0.2944928516397383
1577.1239951_-2307.857618,0.13784118724797234,0.16969454582138854,0.2839475024518662,0.019585833940253244,0.09776619876315772,0.29116473177536145
1577.1239951_-2407.857618,0.10704948976070366,0.18854518792304237,0.31146265499832826,0.027078914521142174,0.07943557774365266,0.28642817505313034
1577.1239951_-2507.857618,0.11972993854973323,0.21286202900079088,0.3021866802433609,0.021182399026524756,0.07177832074681872,0.27226063243277143
1577.1239951_-2607.857618,0.09175067990369132,0.12737651623113452,0.380544451559382,0.03344129783438865,0.06697524447302852,0.2999118099983744
1577.1239951_-2707.857618,0.09587109682108848,0.2656519871788469,0.2595231027208998,0.016529632941432493,0.08828674858431369,0.27413743175341826
1577.1239951_-2807.857618,0.17314591993620912,0.2074338407677993,0.2275194236739286,0.01886037898797523,0.08962899599446161,0.2834114406396265
1577.1239951_-2907.857618,0.19308143118727306,0.19699198595979436,0.2396578670165473,0.016928438933748395,0.07880181112311417,0.2745384657795222
1577.1239951_-3007.857618,0.08533319857199619,0.16818120021822192,0.14951613092712804,0.011914024832674555,0.056075567967713284,0.5289798774822672
1577.1239951_-3107.857618,0.01895997411146473,0.02688320522002069,0.040047263151031146,0.002333252554416399,0.012896699347017225,0.8988796056160487
1677.1239951_-1607.857618,0.1455641678073508,0.11357100045581632,0.39062967988743297,0.01947207489350663,0.056709204592283666,0.2740538723636093
1677.1239951_-1707.857618,0.21295072265566053,0.16456743273238666,0.2568227499347053,0.010750600158414962,0.09882256953870852,0.2560859249801234
1677.1239951_-1807.857618,0.21961355480125125,0.16427639722054585,0.22547751493381238,0.011554034440504396,0.08959409422042909,0.28948440438345685
1677.1239951_-1907.857618,0.12696260479748134,0.32798212507865293,0.18449038072095073,0.008414303969368429,0.09376506804790011,0.2583855173856464
1677.1239951_-2007.857618,0.1728206186328001,0.16665556029592057,0.26073828230884916,0.014253911033325772,0.10531619470311945,0.28021543302598495
1677.1239951_-2107.857618,0.14662856257896656,0.2123144321063995,0.26427276527984483,0.013157488434029484,0.09442967090534292,0.26919708069541826
1677.1239951_-2207.857618,0.11970197902703301,0.15828158834584138,0.33311835534599576,0.01629212545817938,0.09310069995226111,0.2795052518706906
1677.1239951_-2307.857618,0.10049773461036847,0.18072843306289876,0.32744059093540434,0.021730712458004404,0.08536720150610747,0.2842353274272163
1677.1239951_-2407.857618,0.08034952819994368,0.16705906058723927,0.3503409544771031,0.029834370954748772,0.07033984738920473,0.3020762383917602
1677.1239951_-2507.857618,0.08474549986600823,0.14861318313289468,0.3795578870827036,0.01991271475641653,0.0823147157972557,0.28485599936471967
1677.1239951_-2607.857618,0.09580458039099875,0.14003269654209324,0.3748575460718883,0.031261515980734574,0.07033632728427211,0.28770733373001334
1677.1239951_-2707.857618,0.0944242468246008,0.16442366030037747,0.33516024463866645,0.02753357706780962,0.08568531469659632,0.29277295647194784
1677.1239951_-2807.857618,0.12738911141389714,0.18764576917423473,0.27211457202861616,0.024114522706708212,0.07808742083522635,0.31064860384131904
1677.1239951_-2907.857618,0.11217535653290413,0.152902885167929,0.29184859083985903,0.015612608113843428,0.09245107564067219,0.3350094837047908
1677.1239951_-3007.857618,0.102426512970809,0.1402446162155195,0.17263686509957016,0.01677822802779439,0.06690151670797422,0.501012260978333
1677.1239951_-3107.857618,0.005966420555729289,0.011854581297639206,0.024604053487855715,0.0012193421691687782,0.0051853225665283624,0.9511702799230808
1777.1239951_-1607.857618,0.10671504237234258,0.09811408522280343,0.488546928871119,0.021570543824974264,0.051549591046381016,0.23350380866238088
1777.1239951_-1707.857618,0.17325512223956138,0.14302265425489089,0.34325888274089766,0.016283934318203908,0.0753276233555261,0.24885178309091882
1777.1239951_-1807.857618,0.14348690545457232,0.16704390024516486,0.3138265532342887,0.015883335331170246,0.08325649301999942,0.2765028127148052
1777.1239951_-1907.857618,0.10814704944243736,0.13068629127661627,0.3837820672039065,0.027691918598985274,0.06744134488699365,0.28225132859106034
1777.1239951_-2007.857618,0.08825433489611535,0.14325337104507774,0.35544052040007934,0.03346117188648332,0.06915779197219671,0.3104328098000481
1777.1239951_-2107.857618,0.11469187045004536,0.14508632644909616,0.3098384959068736,0.03365917166549574,0.06954504619076844,0.32717908933771955
1777.1239951_-2207.857618,0.08303602100843732,0.14246203591997347,0.33012420879942994,0.07122910751964258,0.07213530912309576,0.3010133176294242
1777.1239951_-2307.857618,0.1170108846182975,0.1287817959855383,0.29868697531805677,0.057544566978635574,0.05909466514370449,0.33888111195576687
1777.1239951_-2407.857618,0.0855432005435913,0.13287967384714355,0.3500663714212525,0.05769996609882688,0.06985185356532542,0.30395893452385936
1777.1239951_-2507.857618,0.12516844320501955,0.15769826413672025,0.3149745331463483,0.04401468000342173,0.06490828845171925,0.2932357910567714
1777.1239951_-2607.857618,0.11682617086422147,0.11515043878564017,0.29074156491316405,0.06536102932179343,0.05861263787741539,0.3533081582377651
1777.1239951_-2707.857618,0.09246903234604967,0.1406532274240923,0.3561684806509107,0.04322326533838317,0.07641624304265185,0.2910697511979112
1777.1239951_-2807.857618,0.09730036819882101,0.12792881027067565,0.3554408794711888,0.05731457236618929,0.06403996343272877,0.2979754062603963
1777.1239951_-2907.857618,0.10172921336961363,0.14070662978020104,0.28957857478281096,0.09326740609769747,0.07228906337835651,0.3024291125913204
1777.1239951_-3007.857618,0.019206680776122673,0.04701440345133224,0.05337419952243038,0.003112049832305368,0.017105106746815698,0.8601875596709931
1777.1239951_-3107.857618,0.06932502917808289,0.010938685332180988,0.027299637780128515,0.002055551749283707,0.005336621266097203,0.8850444746942271
1877.1239951_-1607.857618,0.06607969848455325,0.11742249956358497,0.5161568854579346,0.020837625502549157,0.052603707288156956,0.2268995837032208
1877.1239951_-1707.857618,0.079457853372102,0.12630390217604998,0.4130421661728172,0.021716301219000554,0.05955713526337886,0.29992264179664824
1877.1239951_-1807.857618,0.11764256585723039,0.13879865031800223,0.36017374258269513,0.03852630656111274,0.058930884369732706,0.2859278503112287
1877.1239951_-1907.857618,0.10072328498680187,0.15905188571783951,0.3480629484104009,0.025421876239047216,0.06455849002853896,0.3021815146173698
1877.1239951_-2007.857618,0.14030708486415502,0.18140854837114803,0.2808198563930404,0.020522455218514882,0.08623692443982102,0.29070513071331994
1877.1239951_-2107.857618,0.11706819925757639,0.14857893899298236,0.3199497008397492,0.04654995467240795,0.07733138054671321,0.29052182569056983
1877.1239951_-2207.857618,0.05116290379477673,0.09633437783628784,0.3141262470146324,0.2662211207355182,0.04935049804961827,0.2228048525691645
1877.1239951_-2307.857618,0.06689529474019691,0.1576293153372529,0.40642584923294717,0.0609363284429609,0.059768097989459146,0.24834511425718148
1877.1239951_-2407.857618,0.07939631910459453,0.16561667640064553,0.32829620500909257,0.060682833419466724,0.07511873045196099,0.29088923561423985
1877.1239951_-2507.857618,0.08233808589998708,0.1177239201548074,0.3440649516999887,0.0697612431818037,0.06390924928978683,0.3222025497736256
1877.1239951_-2607.857618,0.10769239348496248,0.13767701145515338,0.29396463757318,0.10355717618044107,0.06639477456166884,0.2907140067445944
1877.1239951_-2707.857618,0.10091062727997807,0.16597933251903024,0.2886306161959733,0.07281250223807041,0.06633691951658886,0.30533000225036017
1877.1239951_-2807.857618,0.11098801029394893,0.16255453292383218,0.3099565049909597,0.046781324610238414,0.07381714616454738,0.295902481016473
1877.1239951_-2907.857618,0.07846920407631469,0.15585565840495566,0.3029524543029087,0.0837848752631002,0.060154019743491965,0.3187837882092291
1877.1239951_-3007.857618,0.09986615232530445,0.13953667865558927,0.3204180078915952,0.04447983302745308,0.07303373647574062,0.3226655916243171
1877.1239951_-3107.857618,0.0775676624729938,0.16049168373305683,0.11736614986357338,0.006531210607124612,0.0548379538587104,0.5832053394645407
1977.1239951_-1607.857618,0.0833644632841082,0.11985831140102014,0.47407962773575224,0.02417986400345102,0.057989715808323586,0.24052801776734284
1977.1239951_-1707.857618,0.11558278442859206,0.13547908870542139,0.3749980766113184,0.019937644312754327,0.07166317687974953,0.28233922906216397
1977.1239951_-1807.857618,0.10802601530735771,0.12416972951997211,0.37218779255126055,0.04045501853580309,0.06401312148519349,0.2911483226004125
1977.1239951_-1907.857618,0.14103753334218774,0.1253431765443786,0.2999093695993746,0.04544179435381984,0.05993197307725069,0.32833615308298786
1977.1239951_-2007.857618,0.1633883183353012,0.14940835502140043,0.2895181275504511,0.04579131409006933,0.06761185764256143,0.28428202736021646
1977.1239951_-2107.857618,0.05411732774436063,0.1133210448393558,0.31847064226506694,0.22631113051382407,0.04498980201228529,0.24279005262510703
1977.1239951_-2207.857618,0.08238205337335106,0.13778934648165989,0.3171436315262972,0.046768574613406826,0.07048359052111232,0.34543280348417243
1977.1239951_-2307.857618,0.08942865928198938,0.13628751020417024,0.3428736059801828,0.06227876073487484,0.07412711832876323,0.29500434547001814
1977.1239951_-2407.857618,0.09595791993183334,0.16210891375355613,0.3009520503848336,0.038722568879452315,0.0849550445728387,0.31730350247748634
1977.1239951_-2507.857618,0.07182930527793183,0.18243740908691794,0.2634519440658391,0.08601683269636219,0.06777956491508087,0.328484943957869
1977.1239951_-2607.857618,0.1480813039275679,0.19430552319307567,0.2619813332544504,0.023577173239757835,0.08199590646884357,0.29005875991630525
1977.1239951_-2707.857618,0.11642827279744918,0.14254957816044184,0.31867510727211246,0.028845953646022784,0.07732748409307838,0.3161736040308957
1977.1239951_-2807.857618,0.09144420590584419,0.15411853591687005,0.3371857248634887,0.046322551856526235,0.07434254108101811,0.2965864403762525
1977.1239951_-2907.857618,0.0975283688145575,0.13002447301395723,0.34180320967374633,0.04590686140968022,0.06968864843525575,0.3150484386528016
1977.1239951_-3007.857618,0.10001956202705542,0.2232834754628526,0.24856112454659549,0.04599301968698739,0.06598150693325465,0.31616131134325415
1977.1239951_-3107.857618,0.07187893559035456,0.12728002851615403,0.11726038910916793,0.005747813303482342,0.05988517818762255,0.6179476552932184
2077.1239951_-1607.857618,0.12792771270902548,0.12202049207731412,0.30500035492446753,0.02373744624235237,0.056471832478814044,0.36484216156802796
2077.1239951_-1707.857618,0.14637677466748325,0.16912660852314035,0.25705581745499295,0.018223047466783986,0.07343737944757454,0.33578037244002357
2077.1239951_-1807.857618,0.10152813508759301,0.2316033678214378,0.2648152745312766,0.017478213382258044,0.07039593849251982,0.31417907068491485
2077.1239951_-1907.857618,0.10146733718184092,0.14305418165949474,0.29202805270765314,0.04764813669501932,0.08107952581025839,0.3347227659457347
2077.1239951_-2007.857618,0.09115197282703262,0.245563773544779,0.25634154456938235,0.049198729418741094,0.07073954699183162,0.2870044326482333
2077.1239951_-2107.857618,0.0642184598665283,0.09570213391725027,0.3165609703656881,0.2392518471010177,0.04648633970312129,0.23778024904639347
2077.1239951_-2207.857618,0.06727642386240891,0.11599461843186236,0.27768861243923815,0.2524933997624811,0.05538526787021908,0.23116167763379053
2077.1239951_-2307.857618,0.10068222281000744,0.15819897733394508,0.3198909451657388,0.041012580536004005,0.10046088512910586,0.2797543890251999
2077.1239951_-2407.857618,0.10265578856289798,0.17648236414121907,0.23984902071904785,0.02211555664312008,0.08155044927671039,0.3773468206570045
2077.1239951_-2507.857618,0.10659315533950162,0.16567857162406774,0.2887734541295519,0.059045790470994064,0.06933256268392424,0.3105764657519589
2077.1239951_-2607.857618,0.0636542548884641,0.15722737698523165,0.2560028523401642,0.026413414483618804,0.059212210819267315,0.43748989048325265
2077.1239951_-2707.857618,0.08626915640378442,0.12755276396111342,0.3912250898275071,0.04435569018992887,0.06950383926304794,0.28109346035461835
2077.1239951_-2807.857618,0.08285168108102416,0.2916268334453478,0.2189856686805662,0.01287609336547768,0.07720936504609857,0.3164503583814864
2077.1239951_-2907.857618,0.09316964014755279,0.15923194581120026,0.3213325531549288,0.0464735177437655,0.07221835583719373,0.3075739873053598
2077.1239951_-3007.857618,0.11086609363524909,0.14529420987574607,0.2720866504101286,0.10954613199238122,0.06487222798682829,0.2973346860996671
2077.1239951_-3107.857618,0.32679341118177246,0.12426657178735001,0.18399288464751196,0.012375379190583936,0.07221051145144412,0.28036124174133653
2177.1239951_-1607.857618,0.0951334315242842,0.22337526733129848,0.24418157440250213,0.019887682510972348,0.07216737317766975,0.3452546710532735
2177.1239951_-1707.857618,0.03443149769180294,0.057474850725305095,0.09138958812199773,0.005408076767720314,0.03088812472723318,0.7804078619659414
2177.1239951_-1807.857618,0.011513593964914358,0.02142128235011378,0.045052128634000946,0.0027589394318876764,0.010055346744936128,0.9091987088741463
2177.1239951_-1907.857618,0.12029300147352506,0.16966621072098276,0.22760840367235846,0.01777543209114305,0.07125205478231901,0.3934048972596708
2177.1239951_-2007.857618,0.09524043228997617,0.19003294043080524,0.31201920270262257,0.047623243974970794,0.0791150220570085,0.27596915854461757
2177.1239951_-2107.857618,0.10081967943504196,0.14080835003020517,0.31348368135489496,0.07330944925450678,0.07744542816761275,0.2941334117577397
2177.1239951_-2207.857618,0.07788783045152729,0.11677032802891886,0.23285426694357678,0.17976251199681337,0.05304992301729789,0.3396751395618657
2177.1239951_-2307.857618,0.05013018717129784,0.09768616065702407,0.2574014120226147,0.3102745785836067,0.04559998737286314,0.23890767419259423
2177.1239951_-2407.857618,0.07516715593188927,0.16256911435021776,0.3137784572646649,0.054445687386710004,0.06293069428663056,0.33110889077988465
2177.1239951_-2507.857618,0.06666292909309249,0.19366904417580022,0.26945959244407836,0.035173150651685886,0.05736404708810082,0.37767123654724194
2177.1239951_-2607.857618,0.09321183406581275,0.12935687649661684,0.3757820379229357,0.034459572369630515,0.07069214094193906,0.2964975382030648
2177.1239951_-2707.857618,0.11017598809766609,0.14886951275194577,0.2724847849892228,0.031721079584925614,0.08363698335501997,0.35311165122122057
2177.1239951_-2807.857618,0.0915696197956093,0.1401396453061478,0.33072477451376897,0.06630222725408896,0.07699828207328487,0.2942654510570998
2177.1239951_-2907.857618,0.08361034300073396,0.13402805159181827,0.3402145635453365,0.07882071035436847,0.07511231982620901,0.2882140116815329
2177.1239951_-3007.857618,0.09260532341502191,0.1408130555002136,0.3112669129711646,0.0655551877662646,0.06622210030524006,0.32353742004209635
2177.1239951_-3107.857618,0.09202047711757225,0.2593509622217887,0.2606095129579427,0.03435834176929532,0.07200486132200594,0.28165584461139487
2277.1239951_-1607.857618,0.14027612565508618,0.1647753525186468,0.2614056741722524,0.024019973007010975,0.08314516560084806,0.3263777090461559
2277.1239951_-1707.857618,0.08992360421791633,0.1893716309041636,0.24785349482227223,0.014217910538106268,0.0673805946331531,0.39125276488438937
2277.1239951_-1807.857618,0.02971872034096331,0.05157743206070101,0.06984437463542091,0.004196108907707464,0.029529664072012855,0.8151336999831954
2277.1239951_-1907.857618,0.07771367575490006,0.18216631505612013,0.14142387910487078,0.008104558634555262,0.06378861306542524,0.5268029583841276
2277.1239951_-2007.857618,0.09152135891169098,0.16802048433128128,0.322916060667003,0.05956461447832624,0.06737861877378316,0.29059886283791675
2277.1239951_-2107.857618,0.09186451363007422,0.14786531572921227,0.25446978484934935,0.030649256399295777,0.069452065882098,0.40569906350997303
2277.1239951_-2207.857618,0.06535806526417531,0.09955386217486462,0.29626438866781774,0.254944125606778,0.05213268548119205,0.23174687280517284
2277.1239951_-2307.857618,0.09889737384239244,0.15096046021303922,0.29539822424642487,0.06444435922247117,0.06898035004396605,0.3213192324317087
2277.1239951_-2407.857618,0.09202710070888176,0.13005398372053856,0.26346697421891263,0.029081048359966298,0.06668006942529699,0.41869082356640386
2277.1239951_-2507.857618,0.06245354542627483,0.24783350607671764,0.2262589840073643,0.01617287073798265,0.06101972612786751,0.38626136762379215
2277.1239951_-2607.857618,0.09672910022031032,0.21584863540516527,0.2886955703661625,0.03581779106359338,0.07648491566267634,0.28642398728209345
2277.1239951_-2707.857618,0.10150429919945109,0.15257803824479818,0.3064116322691402,0.0649832313328835,0.06921857228629327,0.30530422666743384
2277.1239951_-2807.857618,0.08985414377585095,0.14233238125461617,0.35195979406490235,0.045497848086431224,0.08064626959165835,0.2897095632265397
2277.1239951_-2907.857618,0.07241157571772362,0.11504394567023345,0.22815331827368596,0.02723772017594795,0.06426149850031627,0.49289194166209116
2277.1239951_-3007.857618,0.10158084879048328,0.14703253927556775,0.31176478421236864,0.042335204800007686,0.07985011598366697,0.3174365069379061
2277.1239951_-3107.857618,0.12341983852677559,0.19092536802369472,0.2912383546575024,0.020352774647647877,0.0859290221684708,0.2881346419759084
2377.1239951_-1607.857618,0.14226585793302673,0.19253696867351813,0.21784259236587988,0.008777451291217854,0.1661686544268219,0.27240847530953377
2377.1239951_-1707.857618,0.2924743868754563,0.10792187805445577,0.14583878347823473,0.022024753809367664,0.04531149554667562,0.3864287022358084
2377.1239951_-1807.857618,0.06657218670454747,0.21157906895213452,0.17709271074039756,0.011520082786171757,0.055773299289937864,0.47746265152681217
2377.1239951_-1907.857618,0.09482849679478912,0.18584445691056803,0.2627360173839844,0.019724822831502675,0.07261700569562166,0.3642492003835341
2377.1239951_-2007.857618,0.09247125882173567,0.12171193025874875,0.3808250317973361,0.032401708205512574,0.06443117820343351,0.3081588927132352
2377.1239951_-2107.857618,0.043355505684888676,0.06464820600928962,0.3003464672975047,0.3582864773590955,0.03300132359799637,0.20036202005122683
2377.1239951_-2207.857618,0.11677847864003242,0.13237215675324032,0.3425564816157639,0.05205910762600284,0.06321062136531796,0.29302315399964296
2377.1239951_-2307.857618,0.07692583260394521,0.13434348844469562,0.27620057568749484,0.05654351916005302,0.08022335772887247,0.37576322637493775
2377.1239951_-2407.857618,0.06917008954800476,0.11675344565687122,0.2678619942565773,0.019449137943264874,0.06417752226091432,0.46258781033436713
2377.1239951_-2507.857618,0.09847490598673059,0.143447765187996,0.29797660876155324,0.017252676785404587,0.08901438019495467,0.3538336630833586
2377.1239951_-2607.857618,0.06818484520616702,0.14650398868278922,0.28665933932672827,0.01618089355648698,0.0630546915541592,0.41941624167366875
2377.1239951_-2707.857618,0.10253274023133635,0.21254932917826233,0.2698088109379365,0.028293821477578866,0.07156508800470857,0.31525021017017835
2377.1239951_-2807.857618,0.08564373113923107,0.12050327417951837,0.26716777715892065,0.029133817307801246,0.06277466310222085,0.4347767371123102
2377.1239951_-2907.857618,0.09493945296931623,0.185245831797744,0.3348330799751845,0.022037144855006335,0.08525516014136685,0.2776893302613829
2377.1239951_-3007.857618,0.1294376843930137,0.16968066555134995,0.26472289181231573,0.03321473388954804,0.08849313135561007,0.31445089299816037
2377.1239951_-3107.857618,0.11623925567199964,0.2784000660101397,0.19910590232344685,0.007668999946295947,0.10934135823138112,0.2892444178167381
877.1239951_-1607.857618,0.07428155836876119,0.09584354707751519,0.16446662551316296,0.023036630540616693,0.051396779550473275,0.5909748589494733
877.1239951_-1707.857618,0.10479476284741127,0.1820581033135355,0.27975450636526156,0.013589346612104421,0.085879271691076,0.3339240091706116
877.1239951_-1807.857618,0.1216672634177268,0.19769724331829436,0.2929762922148376,0.021335542363579745,0.06517242881073669,0.30115122987482307
877.1239951_-1907.857618,0.0887808215496238,0.1294345111567461,0.36785302760090655,0.05392181606005434,0.06115013129270651,0.29885969233996396
877.1239951_-2007.857618,0.07042784490426786,0.12207126055704012,0.3951285566200984,0.0533189565380865,0.06070554543015118,0.2983478359503571
877.1239951_-2107.857618,0.07306499269037081,0.11300593765951557,0.3159458265975649,0.1730766981178474,0.050183002607581684,0.27472354232712193
877.1239951_-2207.857618,0.07836433268246547,0.1229749700891841,0.2930477558862632,0.0884577568979709,0.06891098884370851,0.3482441956004072
877.1239951_-2307.857618,0.06892382801788745,0.20301694582246732,0.26472681340897447,0.07926027866273948,0.06016859876742604,0.3239035353205076
877.1239951_-2407.857618,0.09284904892548505,0.16659345795706837,0.2893692673669794,0.025568170305214,0.0775974607361096,0.3480225947091459
877.1239951_-2507.857618,0.08724724325128294,0.12340456257324955,0.20175275724557323,0.020250759340440218,0.0715883274869084,0.4957563501025441
877.1239951_-2607.857618,0.08212465581376707,0.13936200673477062,0.34225494636710035,0.06381634944043116,0.06821891520783432,0.30422312643609695
877.1239951_-2707.857618,0.09843637819429804,0.2604043315196212,0.21804637531061707,0.024997846625751347,0.07744759124018469,0.3206674771095261
877.1239951_-2807.857618,0.09609530019553425,0.16633416017313787,0.24450982159219575,0.023133841927383065,0.06242083495976764,0.4075060411519807
877.1239951_-2907.857618,0.0729554487485263,0.10200654105901412,0.37499054063178777,0.03757622511963564,0.05376005394051438,0.3587111905005215
877.1239951_-3007.857618,0.11792321956256754,0.1580243330765046,0.30040813966455865,0.036295054750745015,0.07513527834710214,0.31221397459852157
877.1239951_-3107.857618,0.12345034554176643,0.19571202135003005,0.25596394218876306,0.015008648569266925,0.14655293957478138,0.2633121027753927
977.1239951_-1607.857618,0.09149074752658146,0.16291389839601697,0.18759487977782333,0.021655993514335326,0.06278518485158827,0.47355929593365437
977.1239951_-1707.857618,0.048651573452463626,0.09387276397269485,0.09321069347568728,0.0054187799230296626,0.035784420549361484,0.7230617686267635
977.1239951_-1807.857618,0.03501334551301193,0.06680568229836369,0.07737192355202924,0.00493735681376172,0.03006586914449478,0.7858058226783392
977.1239951_-1907.857618,0.13307555533744658,0.23080803359135219,0.25227005949163217,0.016644954315458458,0.07733019211564285,0.2898712051484682
977.1239951_-2007.857618,0.09019367730976141,0.1297808928237394,0.3925701415392389,0.044511162811588685,0.06903042355041568,0.2739137019652554
977.1239951_-2107.857618,0.08299448913898305,0.11415251773576277,0.33777650498564954,0.09791515437709288,0.05984845584900736,0.30731287791350664
977.1239951_-2207.857618,0.07209489927333804,0.15593428125129427,0.22470453392965078,0.03923975083213096,0.052212838175610926,0.45581369653797355
977.1239951_-2307.857618,0.08059705654019785,0.17042585841646773,0.2866004818445939,0.08319639593256489,0.06691536158750687,0.31226484567866947
977.1239951_-2407.857618,0.07174206033509449,0.12745074649157284,0.3534920087568736,0.0726167221764247,0.057052681834235244,0.3176457804058001
977.1239951_-2507.857618,0.09025027081499266,0.14465140198380871,0.3622588282066605,0.03834824111271157,0.08249524182533378,0.2819960160564946
977.1239951_-2607.857618,0.06399542571058138,0.10758640871270642,0.3050070555056282,0.19176230764407037,0.05139706882649521,0.2802517336005187
977.1239951_-2707.857618,0.1327032693996144,0.16220061386021212,0.2821852757257145,0.05035801475845772,0.07568393123446995,0.29686889502153097
977.1239951_-2807.857618,0.08540523286723123,0.19135792027258366,0.2984359160926481,0.0715595428862349,0.07005805430037305,0.28318333358092984
977.1239951_-2907.857618,0.10529528962969051,0.10209225075935319,0.34848294376403177,0.058713845299830904,0.050688198801853615,0.3347274717452415
977.1239951_-3007.857618,0.1308807126660801,0.19471820302743761,0.21181839040726752,0.03530104912342255,0.06896527804756006,0.3583163667282323
977.1239951_-3107.857618,0.10307820970988435,0.16234923099207663,0.30048399098577394,0.03846001109101336,0.09869328600566997,0.29693527121558166
1034.7852465_-2769.457843,0.068628284679887,0.1639810297117568,0.15527908488261258,0.015326050367865631,0.05675240976095322,0.5400331405969232
1034.7852465_-2869.457843,0.061053334878899176,0.096698566201715,0.14085582176760045,0.4929047870688784,0.043070129560307334,0.1654173605225999
1034.7852465_-2969.457843,0.0646547857064346,0.1456364836797578,0.3389628388778594,0.09118937335931472,0.05820389802488196,0.3013526203517511
1034.7852465_-3069.457843,0.10718713946577842,0.10979351596112408,0.34855088465978484,0.11932499842882989,0.05535241111851917,0.2597910503659617
1034.7852465_-3169.457843,0.08780222448165857,0.1801909479791301,0.2817024558233377,0.04337316436223478,0.07061925155645983,0.33631195579717893
1034.7852465_-3269.457843,0.0653538196616255,0.12649334806091808,0.2697219320469408,0.06377349759961913,0.05568214776964919,0.4189752548612489
1034.7852465_-3369.457843,0.07216646591392219,0.22477585728617877,0.25615957393195016,0.03106426676643358,0.06674304708138826,0.34909078902012897
1034.7852465_-3469.457843,0.07892663216544478,0.1385001179825466,0.3695244276402065,0.0650053786205442,0.0675084424395451,0.2805350011517114
1034.7852465_-3569.457843,0.05532487289094761,0.10548528645118448,0.21366248715787084,0.2546909161052377,0.04497766409494386,0.3258587732998145
1034.7852465_-3669.457843,0.08516189161846141,0.25059067610238217,0.17483067128089017,0.014182159695499894,0.06436804377898014,0.41086655752378703
1034.7852465_-3769.457843,0.07142895042770804,0.12383408500863097,0.22788844213300186,0.024546387934064322,0.060008825928174324,0.492293308568419
1034.7852465_-3869.457843,0.07494739206226889,0.39256243775753197,0.17708944884201352,0.01576442134261879,0.05736687123274119,0.2822694287628266
1034.7852465_-3969.457843,0.0697047388775291,0.29295322998670437,0.18063173968322754,0.021559292274819772,0.0658210471544339,0.36932995202328556
1034.7852465_-4069.457843,0.15584299538521862,0.1518370627580036,0.25078216011740384,0.06344978808859317,0.05041552811847556,0.3276724655323054
1034.7852465_-4169.457843,0.06921619340378021,0.1009755167213373,0.19856958647644654,0.1291040498429681,0.050995355523776965,0.4511392980316904
1034.7852465_-4269.457843,0.234689510544469,0.1390338069142035,0.18479417696415704,0.02349634532404225,0.06819328062238825,0.3497928796307409
1134.7852465_-2769.457843,0.0668839431856911,0.11042296812607319,0.4236804454125054,0.027950690296050844,0.0597080405282862,0.31135391245139477
1134.7852465_-2869.457843,0.07732815663302736,0.09457082414420939,0.1733657317365376,0.01705760017714157,0.0529170321487092,0.5847606551603759
1134.7852465_-2969.457843,0.10368731510417092,0.21831414828960205,0.28403159578628784,0.03319838832509952,0.09530155803339344,0.2654669944614467
1134.7852465_-3069.457843,0.08330645505794082,0.20253891170309377,0.304357020775782,0.0925952972813978,0.06398461134000963,0.2532177038417753
1134.7852465_-3169.457843,0.11385374611729147,0.14300463310729963,0.3085913747366739,0.0745284712410077,0.07332121352657987,0.28670056127114885
1134.7852465_-3269.457843,0.08250556377571648,0.1517395413653086,0.33288493952585435,0.06681095851570654,0.07532909077961311,0.29072990603780247
1134.7852465_-3369.457843,0.08698190772057143,0.15362446522114998,0.3347036338043832,0.07216773285532167,0.07454534093835997,0.2779769194602146
1134.7852465_-3469.457843,0.09395113674470962,0.2621148301398191,0.24943969343454306,0.03777183152168155,0.07211738922043884,0.2846051189388081
1134.7852465_-3569.457843,0.07690366869833044,0.09580662694598786,0.36950090458012613,0.06998579073132678,0.04954821558544019,0.3382547934587885
1134.7852465_-3669.457843,0.09878758109053214,0.11134933251884876,0.27121443705868387,0.03236417844121134,0.060463501828945436,0.4258209690617788
1134.7852465_-3769.457843,0.09751607183992063,0.12702321920205428,0.2651224159956191,0.13831581158351866,0.05567654656643322,0.31634593481245443
1134.7852465_-3869.457843,0.07574529707465306,0.16740271195983975,0.3587779393628613,0.08922811975515163,0.04725445983808281,0.2615914720094138
1134.7852465_-3969.457843,0.08469479180100857,0.11325925137250749,0.40607183509605915,0.1476394162855759,0.04770429307062446,0.20063041237422286
1134.7852465_-4069.457843,0.06629884916263991,0.1403652567890969,0.29057542516388707,0.1677583758478869,0.046966179692152124,0.288035913344337
1134.7852465_-4169.457843,0.010165852429989332,0.012223986720493216,0.03571332745110618,0.8888780421502301,0.005020153397197628,0.047998637850983766
1134.7852465_-4269.457843,0.7537751807732368,0.053067951390118925,0.06423568247786346,0.012691803816614059,0.017451857994245198,0.09877752354792235
1234.7852465_-2769.457843,0.05733850522016065,0.10657442873742218,0.48800215730620794,0.027021636562328318,0.05676421742825026,0.2642990547456298
1234.7852465_-2869.457843,0.08072430690585383,0.13997817559722386,0.17976452256958392,0.015496410476372699,0.056017115828650973,0.5280194686223171
1234.7852465_-2969.457843,0.09510968602425027,0.13983163836475046,0.31638907696081353,0.10665128367880901,0.0669858321008582,0.2750324828705186
1234.7852465_-3069.457843,0.125414825024303,0.16673107564978895,0.3119923877406261,0.03728090259527596,0.08456837771226215,0.2740124312777451
