,Astrocyte,Endothelial,Excitatory,Inhibitory,Microglia,OD
1777.1239951_-3007.857618,0.11510765,0.22840619,0.050549146,0.09254075,0.12828709,0.38510913
1777.1239951_-3107.857618,0.27002543,0.096164316,0.02017491,0.025296586,0.07224735,0.5160914
1877.1239951_-1607.857618,0.11420294,0.14112017,0.310761,0.2919751,0.11283549,0.029105272
1877.1239951_-1707.857618,0.18204248,0.1400503,0.2652302,0.22746399,0.120703794,0.06450928
1877.1239951_-1807.857618,0.20276144,0.15292065,0.23150934,0.23653674,0.14077955,0.035492234
1877.1239951_-1907.857618,0.16364674,0.18772696,0.20055929,0.27576694,0.1369385,0.035361476
1877.1239951_-2007.857618,0.2920687,0.18499821,0.17920977,0.16616605,0.14588691,0.0316703
1877.1239951_-2107.857618,0.20486756,0.16116582,0.22743572,0.23200148,0.14331454,0.03121494
1877.1239951_-2207.857618,0.087226495,0.123276144,0.30811504,0.2868448,0.16334912,0.03118832
1877.1239951_-2307.857618,0.10139271,0.2329743,0.2835496,0.25023878,0.100751184,0.031093454
1877.1239951_-2407.857618,0.1172864,0.18385,0.2673493,0.22940081,0.17544556,0.026667982
1877.1239951_-2507.857618,0.20258342,0.13930435,0.21151274,0.253049,0.14910999,0.044440504
1877.1239951_-2607.857618,0.2391378,0.20263785,0.17514941,0.22528198,0.1306412,0.027151816
1877.1239951_-2707.857618,0.1902164,0.19857606,0.22125635,0.20658705,0.15079609,0.032568086
1877.1239951_-2807.857618,0.24499047,0.17392881,0.2097952,0.22810069,0.1152135,0.027971318
1877.1239951_-2907.857618,0.18033858,0.15804626,0.21586713,0.24092259,0.15721157,0.047613923
1877.1239951_-3007.857618,0.19871254,0.14523007,0.22254662,0.20982827,0.19248874,0.031193871
1877.1239951_-3107.857618,0.2424122,0.3300416,0.022209864,0.029574664,0.12854423,0.24721754
1977.1239951_-1607.857618,0.16204798,0.22444408,0.23542619,0.2337944,0.114538826,0.0297486
1977.1239951_-1707.857618,0.22746463,0.123386726,0.2499357,0.2328117,0.1358214,0.030579902
1977.1239951_-1807.857618,0.17330092,0.12963566,0.26298472,0.22161373,0.18517654,0.02728839
1977.1239951_-1907.857618,0.23761332,0.15270324,0.19433314,0.21207778,0.16137642,0.041896142
1977.1239951_-2007.857618,0.2971305,0.15073305,0.18015476,0.23170106,0.11651849,0.023762131
1977.1239951_-2107.857618,0.13319673,0.18601592,0.24334072,0.28394094,0.121605515,0.03190015
1977.1239951_-2207.857618,0.13130961,0.12646481,0.21153963,0.29181397,0.17567676,0.063195184
1977.1239951_-2307.857618,0.16104585,0.15539809,0.28006482,0.27467877,0.10406699,0.02474542
1977.1239951_-2407.857618,0.15192401,0.16229025,0.25689727,0.25604442,0.12533973,0.04750434
1977.1239951_-2507.857618,0.11775888,0.20423557,0.20004801,0.2218737,0.1985773,0.05750652
1977.1239951_-2607.857618,0.26125574,0.20730293,0.16713555,0.16083707,0.17185432,0.0316144
1977.1239951_-2707.857618,0.25510022,0.13069296,0.252786,0.18654282,0.1251569,0.049721148
1977.1239951_-2807.857618,0.19372727,0.18272983,0.22071218,0.24678326,0.13412647,0.021920945
1977.1239951_-2907.857618,0.19964264,0.13878702,0.2423057,0.25003907,0.13949458,0.029731112
1977.1239951_-3007.857618,0.2207463,0.18584774,0.17446987,0.22298764,0.15811497,0.03783344
1977.1239951_-3107.857618,0.34064502,0.21684377,0.022140177,0.019776948,0.081770435,0.3188237
2077.1239951_-1607.857618,0.25932312,0.15285507,0.20619617,0.22256705,0.096616454,0.062442176
2077.1239951_-1707.857618,0.29993474,0.18289833,0.15174086,0.18680432,0.12154263,0.05707912
2077.1239951_-1807.857618,0.19939668,0.22730432,0.17722616,0.20008974,0.15439579,0.041587315
2077.1239951_-1907.857618,0.2001696,0.090364285,0.2510671,0.27259868,0.12338245,0.06241795
2077.1239951_-2007.857618,0.17971875,0.21843459,0.15847424,0.23784977,0.17254521,0.032977518
2077.1239951_-2107.857618,0.17259589,0.12744707,0.2403829,0.27908483,0.1497939,0.030695437
2077.1239951_-2207.857618,0.1387697,0.11869829,0.24297908,0.33620763,0.13857181,0.024773508
2077.1239951_-2307.857618,0.13438639,0.12004246,0.22212604,0.28936943,0.21715543,0.016920304
2077.1239951_-2407.857618,0.22278278,0.25469795,0.15876167,0.19562761,0.09027691,0.07785304
2077.1239951_-2507.857618,0.18976723,0.18719132,0.18735702,0.21763347,0.17639668,0.04165427
2077.1239951_-2607.857618,0.10678109,0.21410765,0.22257964,0.20592584,0.15945387,0.09115185
2077.1239951_-2707.857618,0.16130105,0.11991894,0.25086775,0.28391343,0.15531643,0.028682427
2077.1239951_-2807.857618,0.18224624,0.18366805,0.16681291,0.15995623,0.2444763,0.06284027
2077.1239951_-2907.857618,0.16777371,0.13916667,0.2707366,0.22795416,0.15722452,0.03714442
2077.1239951_-3007.857618,0.22217844,0.18381618,0.15857057,0.24099515,0.1611654,0.03327424
2077.1239951_-3107.857618,0.52866805,0.08652752,0.15983859,0.066214904,0.09439641,0.06435455
2177.1239951_-1607.857618,0.18049619,0.25757742,0.18678273,0.22423908,0.09964838,0.051256165
2177.1239951_-1707.857618,0.12948896,0.09050776,0.1067278,0.14712913,0.17654821,0.34959814
2177.1239951_-1807.857618,0.1368704,0.09706611,0.050188668,0.07529394,0.149407,0.49117395
2177.1239951_-1907.857618,0.29305485,0.20646387,0.12181679,0.17085342,0.1500312,0.057779893
2177.1239951_-2007.857618,0.14482547,0.19522323,0.22642688,0.23426037,0.17514116,0.024122907
2177.1239951_-2107.857618,0.16217305,0.09080047,0.25081715,0.33744454,0.1368,0.021964751
2177.1239951_-2207.857618,0.19428807,0.1673482,0.15041965,0.23140088,0.18720996,0.06933318
2177.1239951_-2307.857618,0.08867177,0.12327039,0.3119153,0.30285004,0.1266574,0.046635166
2177.1239951_-2407.857618,0.13243654,0.17440462,0.24777593,0.22892083,0.16657618,0.04988591
2177.1239951_-2507.857618,0.12565623,0.20444284,0.26132277,0.2048777,0.13044025,0.07326017
2177.1239951_-2607.857618,0.17773528,0.13231006,0.26244125,0.22007528,0.17661957,0.030818578
2177.1239951_-2707.857618,0.2503566,0.08572992,0.23582484,0.25271848,0.09897345,0.07639677
2177.1239951_-2807.857618,0.14041682,0.12973152,0.3240277,0.24601711,0.13673033,0.023076504
2177.1239951_-2907.857618,0.10729434,0.12859753,0.24522357,0.2808593,0.2018087,0.03621661
2177.1239951_-3007.857618,0.19443366,0.16026893,0.2080193,0.2491247,0.14857748,0.03957597
2177.1239951_-3107.857618,0.17273304,0.25343886,0.14116661,0.2248806,0.16845843,0.039322432
2277.1239951_-1607.857618,0.19356392,0.12733872,0.15569401,0.29721105,0.18439697,0.04179539
2277.1239951_-1707.857618,0.19612925,0.19074957,0.21512437,0.16415617,0.15658088,0.07725972
2277.1239951_-1807.857618,0.027253732,0.04634696,0.0158757,0.034944937,0.13966517,0.73591346
2277.1239951_-1907.857618,0.2052294,0.30337897,0.06670282,0.10834664,0.057093397,0.25924882
2277.1239951_-2007.857618,0.14343473,0.23590699,0.25355864,0.22494435,0.11686738,0.025287883
2277.1239951_-2107.857618,0.18734048,0.19247262,0.2504137,0.18266104,0.11910031,0.06801189
2277.1239951_-2207.857618,0.16063078,0.1177668,0.27423024,0.23913042,0.18062824,0.02761347
2277.1239951_-2307.857618,0.18857823,0.16466534,0.22101821,0.2629001,0.114482336,0.048355788
2277.1239951_-2407.857618,0.16552313,0.14198081,0.2284979,0.23688345,0.15189931,0.0752154
2277.1239951_-2507.857618,0.10902343,0.22315732,0.22572038,0.22139217,0.14040473,0.080302
2277.1239951_-2607.857618,0.14455414,0.23477484,0.18419492,0.175514,0.23343746,0.027524637
2277.1239951_-2707.857618,0.17619579,0.17073955,0.22875722,0.21518934,0.17403732,0.03508077
2277.1239951_-2807.857618,0.11421308,0.09424687,0.30823478,0.305534,0.15624572,0.021525614
2277.1239951_-2907.857618,0.12222913,0.09028341,0.20993821,0.33854675,0.09135933,0.14764315
2277.1239951_-3007.857618,0.1600349,0.1498521,0.21285829,0.22431561,0.21037404,0.042565085
2277.1239951_-3107.857618,0.22239967,0.18519408,0.15492262,0.1724433,0.22711644,0.03792397
2377.1239951_-1607.857618,0.29443926,0.161292,0.036839988,0.10482186,0.08102604,0.32158086
2377.1239951_-1707.857618,0.27936614,0.17020528,0.15385517,0.14727736,0.14786053,0.10143556
2377.1239951_-1807.857618,0.19082008,0.23517889,0.14903213,0.16149488,0.16083276,0.102641255
2377.1239951_-1907.857618,0.18644588,0.19324352,0.24700251,0.20160301,0.09892048,0.07278462
2377.1239951_-2007.857618,0.15958548,0.13629287,0.2571004,0.27812725,0.13905826,0.029835716
2377.1239951_-2107.857618,0.12294439,0.14564636,0.29043686,0.2871023,0.118175276,0.035694785
2377.1239951_-2207.857618,0.23023422,0.1772837,0.22294815,0.21444638,0.1263875,0.028700037
2377.1239951_-2307.857618,0.07802281,0.11420266,0.27730727,0.2644802,0.20096591,0.06502105
2377.1239951_-2407.857618,0.09126747,0.09746984,0.24477525,0.32157552,0.094890855,0.15002106
2377.1239951_-2507.857618,0.084418714,0.14020476,0.3182761,0.27188528,0.09385616,0.09135898
2377.1239951_-2607.857618,0.05668822,0.24166578,0.21959339,0.26690853,0.11894085,0.09620328
2377.1239951_-2707.857618,0.23246193,0.2195558,0.1834103,0.17602581,0.14688304,0.041663166
2377.1239951_-2807.857618,0.16467984,0.16742389,0.19924393,0.2641016,0.10585569,0.0986951
2377.1239951_-2907.857618,0.11521703,0.2152149,0.22974703,0.20330103,0.19325845,0.043261573
2377.1239951_-3007.857618,0.2646184,0.1635284,0.11129428,0.25967675,0.1654685,0.035413712
2377.1239951_-3107.857618,0.09761982,0.7607664,0.019598255,0.009546717,0.08036033,0.032108504
877.1239951_-1607.857618,0.20375556,0.11437299,0.15626377,0.19767071,0.1830393,0.14489767
877.1239951_-1707.857618,0.121008046,0.13686478,0.20110495,0.2808718,0.19015534,0.06999512
877.1239951_-1807.857618,0.22211726,0.2070952,0.21101132,0.17840855,0.14669299,0.03467465
877.1239951_-1907.857618,0.16177814,0.14251304,0.29429334,0.23266144,0.13438152,0.03437258
877.1239951_-2007.857618,0.07169967,0.13597858,0.33742586,0.3193931,0.101266935,0.034235902
877.1239951_-2107.857618,0.15837549,0.18632168,0.25931993,0.22252311,0.13780177,0.03565813
877.1239951_-2207.857618,0.14335863,0.124398634,0.21594195,0.2752097,0.19517906,0.045911968
877.1239951_-2307.857618,0.10811702,0.23746647,0.23637696,0.22704378,0.12756966,0.06342615
877.1239951_-2407.857618,0.15827623,0.15660308,0.28197944,0.26459324,0.09318819,0.04535982
877.1239951_-2507.857618,0.25790402,0.14467436,0.16027462,0.12113335,0.1902407,0.12577301
877.1239951_-2607.857618,0.1498111,0.16378108,0.2466448,0.2832188,0.12706147,0.029482836
877.1239951_-2707.857618,0.23777202,0.2452681,0.13360462,0.15572956,0.16795892,0.059666827
877.1239951_-2807.857618,0.23464158,0.18320216,0.18749863,0.16463198,0.16595174,0.06407395
877.1239951_-2907.857618,0.13248187,0.10210916,0.28736526,0.3033308,0.09713935,0.0775736
877.1239951_-3007.857618,0.19672298,0.20301549,0.17135924,0.22409539,0.16648546,0.03832135
877.1239951_-3107.857618,0.029985102,0.034010254,0.05394752,0.74129087,0.13468218,0.006084072
977.1239951_-1607.857618,0.17204353,0.17244723,0.19641584,0.18582809,0.12947635,0.14378901
977.1239951_-1707.857618,0.1887784,0.15249115,0.105212,0.03668173,0.093029514,0.42380717
977.1239951_-1807.857618,0.1722254,0.14881465,0.027965829,0.03199908,0.14053413,0.47846097
977.1239951_-1907.857618,0.24325289,0.2556554,0.1660132,0.1358713,0.17587513,0.023332
977.1239951_-2007.857618,0.14628313,0.09902497,0.32318285,0.31304613,0.09169677,0.026766136
977.1239951_-2107.857618,0.1502401,0.14126813,0.27631554,0.28041375,0.113415964,0.0383465
977.1239951_-2207.857618,0.17698872,0.20012653,0.2079661,0.2102756,0.12504771,0.07959521
977.1239951_-2307.857618,0.11246618,0.21465556,0.2467425,0.28635663,0.109182864,0.030596308
977.1239951_-2407.857618,0.13868825,0.1679483,0.25568336,0.27128673,0.11571719,0.05067626
977.1239951_-2507.857618,0.101947814,0.08231216,0.33215353,0.3761051,0.082987905,0.024493482
977.1239951_-2607.857618,0.16015562,0.13761178,0.24841973,0.26299283,0.14650103,0.044318907
977.1239951_-2707.857618,0.23310432,0.12663539,0.24017064,0.22281456,0.1451833,0.032091744
977.1239951_-2807.857618,0.18347563,0.16616292,0.24635373,0.23079258,0.14291061,0.030304499
977.1239951_-2907.857618,0.16452315,0.15601873,0.2788072,0.22731486,0.11494806,0.058388013
977.1239951_-3007.857618,0.2356382,0.23769097,0.14376816,0.17662206,0.14380243,0.06247811
977.1239951_-3107.857618,0.09610918,0.09501311,0.25872192,0.30870134,0.21151827,0.0299362
1034.7852465_-2769.457843,0.20875505,0.24797465,0.10323368,0.20991445,0.11058902,0.11953328
1034.7852465_-2869.457843,0.20985278,0.15193103,0.18269247,0.21733116,0.21296355,0.025228987
1034.7852465_-2969.457843,0.10920513,0.18800586,0.24418618,0.25416967,0.16300662,0.041426618
1034.7852465_-3069.457843,0.2126209,0.11968361,0.20851263,0.29883245,0.12901981,0.031330545
1034.7852465_-3169.457843,0.16798632,0.210828,0.18214464,0.22724925,0.16325742,0.048534375
1034.7852465_-3269.457843,0.119418755,0.15643452,0.19877623,0.2823633,0.15131243,0.09169477
1034.7852465_-3369.457843,0.13885489,0.19979529,0.18500103,0.23591423,0.1818065,0.058628116
1034.7852465_-3469.457843,0.18953231,0.14323168,0.23353009,0.23509075,0.14220183,0.056413315
1034.7852465_-3569.457843,0.18460245,0.21131027,0.123010755,0.23820111,0.13330682,0.10956862
1034.7852465_-3669.457843,0.21527271,0.37382212,0.08652156,0.10488941,0.10411098,0.11538318
1034.7852465_-3769.457843,0.20970668,0.119951054,0.16820332,0.21438333,0.14061362,0.147142
1034.7852465_-3869.457843,0.24637146,0.32574984,0.11678748,0.15670209,0.08590117,0.068487994
1034.7852465_-3969.457843,0.13871442,0.3112652,0.14686333,0.166367,0.11852487,0.11826525
1034.7852465_-4069.457843,0.2533341,0.24384011,0.16271995,0.13879623,0.1507333,0.050576277
1034.7852465_-4169.457843,0.15664707,0.122105375,0.11504276,0.3297512,0.115615726,0.1608378
1034.7852465_-4269.457843,0.4830093,0.12325759,0.08833812,0.12781338,0.1039254,0.073656246
1134.7852465_-2769.457843,0.1081987,0.0855582,0.3027959,0.13281311,0.3463335,0.024300594
1134.7852465_-2869.457843,0.23002338,0.10440906,0.13929738,0.25616604,0.09676695,0.17333718
1134.7852465_-2969.457843,0.16204081,0.16829228,0.20502973,0.2879549,0.14616646,0.030515876
1134.7852465_-3069.457843,0.180035,0.19993441,0.20819385,0.23624997,0.14710474,0.028481986
1134.7852465_-3169.457843,0.20588055,0.12339463,0.1797015,0.22276641,0.24200368,0.026253162
1134.7852465_-3269.457843,0.1374116,0.13643138,0.22316591,0.2585119,0.21353324,0.030945947
1134.7852465_-3369.457843,0.15540352,0.115639634,0.28005573,0.2396631,0.18753843,0.021699568
1134.7852465_-3469.457843,0.2163799,0.22382672,0.12708238,0.19419485,0.19570567,0.042810455
1134.7852465_-3569.457843,0.27492806,0.10040294,0.1628241,0.21460845,0.13545682,0.11177969
1134.7852465_-3669.457843,0.30305237,0.098600104,0.12058287,0.21413039,0.10948929,0.15414491
1134.7852465_-3769.457843,0.2968849,0.14253885,0.15002155,0.19133055,0.1532659,0.0659583
1134.7852465_-3869.457843,0.19894545,0.19621037,0.17583871,0.2211479,0.15650608,0.051351424
1134.7852465_-3969.457843,0.2312246,0.15479636,0.16238558,0.28478694,0.14581215,0.02099438
1134.7852465_-4069.457843,0.14215237,0.1865876,0.21388803,0.25066417,0.15597197,0.050735798
1134.7852465_-4169.457843,0.16568483,0.14871943,0.219079,0.27048713,0.13940483,0.056624856
1134.7852465_-4269.457843,0.48748106,0.32547554,0.027385335,0.040466048,0.094181955,0.02501008
1234.7852465_-2769.457843,0.041315675,0.06348703,0.3686435,0.14306784,0.369378,0.014107938
1234.7852465_-2869.457843,0.23263861,0.17113034,0.15733431,0.13811412,0.16784467,0.13293795
1234.7852465_-2969.457843,0.19156747,0.17397688,0.199942,0.25882214,0.14503899,0.030652508
1234.7852465_-3069.457843,0.24133039,0.1632306,0.21563885,0.2537499,0.1069937,0.019056603
1234.7852465_-3169.457843,0.1811908,0.13550507,0.19231682,0.29769227,0.16553377,0.027761308
1234.7852465_-3269.457843,0.1951352,0.18883114,0.17942186,0.27883512,0.1290925,0.028684229
1234.7852465_-3369.457843,0.22358593,0.1322853,0.2237381,0.26780424,0.11547814,0.037108265
1234.7852465_-3469.457843,0.16959544,0.15125087,0.12017476,0.10316122,0.16097891,0.2948388
1234.7852465_-3569.457843,0.13507457,0.4126796,0.07202202,0.13469379,0.16715102,0.07837905
1234.7852465_-3669.457843,0.23141316,0.20823498,0.20442466,0.14509864,0.15047662,0.060351904
1234.7852465_-3769.457843,0.15921827,0.10847635,0.35583335,0.21567726,0.14028078,0.02051392
1234.7852465_-3869.457843,0.16492248,0.111878455,0.27019385,0.30284226,0.12341169,0.026751267
1234.7852465_-3969.457843,0.25452742,0.18525498,0.15418135,0.21677884,0.13336466,0.055892766
1234.7852465_-4069.457843,0.2246548,0.34805962,0.12865259,0.13251847,0.123676986,0.042437512
1234.7852465_-4169.457843,0.2643104,0.1876896,0.15844858,0.20251752,0.11396134,0.073072575
1234.7852465_-4269.457843,0.36823893,0.14568417,0.031402756,0.036758564,0.22742331,0.19049227
1334.7852465_-2769.457843,0.2007705,0.06913623,0.07283653,0.04914317,0.15912741,0.4489862
1334.7852465_-2869.457843,0.28591245,0.17983764,0.04801198,0.083674,0.13539965,0.26716426
1334.7852465_-2969.457843,0.21613157,0.120839275,0.2648457,0.24496111,0.12947752,0.023744833
1334.7852465_-3069.457843,0.21434294,0.14685999,0.15965793,0.25613075,0.19625509,0.026753323
1334.7852465_-3169.457843,0.17809214,0.19353817,0.18305108,0.18654115,0.22074454,0.038033057
1334.7852465_-3269.457843,0.19022313,0.14348695,0.20673047,0.25365528,0.17927071,0.026633456
1334.7852465_-3369.457843,0.15990442,0.15670344,0.24240519,0.22704794,0.15184577,0.06209325
1334.7852465_-3469.457843,0.13065243,0.21195148,0.24329318,0.22274537,0.1597459,0.03161166
1334.7852465_-3569.457843,0.09575849,0.13532947,0.24907754,0.25509766,0.20055987,0.06417697
1334.7852465_-3669.457843,0.24772343,0.17570905,0.24359244,0.19207346,0.11305411,0.027847528
1334.7852465_-3769.457843,0.21892998,0.17102426,0.20593838,0.22154836,0.107186265,0.07537278
1334.7852465_-3869.457843,0.23763672,0.1594304,0.15523298,0.20111324,0.15464379,0.09194287
1334.7852465_-3969.457843,0.137572,0.20455593,0.25187987,0.21984097,0.13545068,0.050700538
1334.7852465_-4069.457843,0.15986939,0.17277093,0.19064784,0.26521263,0.11811579,0.093383424
1334.7852465_-4169.457843,0.4017976,0.10292029,0.14719447,0.14757584,0.14063196,0.059879757
1334.7852465_-4269.457843,0.3926313,0.30736035,0.04301149,0.041071825,0.14343049,0.07249464
1434.7852465_-2769.457843,0.20027271,0.038168337,0.021767074,0.02874932,0.030266693,0.6807759
1434.7852465_-2869.457843,0.19765474,0.18885703,0.014839219,0.02376721,0.08611131,0.48877046
1434.7852465_-2969.457843,0.2821587,0.11078146,0.24831384,0.19752593,0.1299486,0.031271365
1434.7852465_-3069.457843,0.21722889,0.1899224,0.17227107,0.23443568,0.15594652,0.030195428
1434.7852465_-3169.457843,0.23107049,0.22377709,0.15386827,0.18869723,0.15366063,0.048926305
1434.7852465_-3269.457843,0.13677166,0.15392883,0.26066163,0.25483972,0.14814995,0.045648146
1434.7852465_-3369.457843,0.13095663,0.13589501,0.23945883,0.22973828,0.1305531,0.13339809
1434.7852465_-3469.457843,0.10176468,0.15972552,0.27227387,0.13252677,0.2044113,0.12929784
1434.7852465_-3569.457843,0.1424821,0.18428434,0.2534538,0.22224382,0.16688019,0.030655758
1434.7852465_-3669.457843,0.1793835,0.23380707,0.22161147,0.21480109,0.11430762,0.036089297
1434.7852465_-3769.457843,0.17706852,0.15624616,0.252916,0.24854249,0.11286603,0.052360848
1434.7852465_-3869.457843,0.24599469,0.21475592,0.20367791,0.18991958,0.1106043,0.035047527
1434.7852465_-3969.457843,0.19084378,0.13291457,0.24792282,0.24791422,0.1318912,0.048513304
1434.7852465_-4069.457843,0.14357549,0.09006527,0.36070073,0.23501348,0.12822567,0.042419434
1434.7852465_-4169.457843,0.2560161,0.12171486,0.22613679,0.19563112,0.15797253,0.042528506
1434.7852465_-4269.457843,0.32603046,0.33504957,0.056227595,0.04130386,0.15726836,0.08412012
1534.7852465_-2769.457843,0.020421525,0.036012072,0.037401676,0.024218021,0.13320391,0.74874276
1534.7852465_-2869.457843,0.03765284,0.07163904,0.07941498,0.0737861,0.11841642,0.6190906
1534.7852465_-2969.457843,0.31594583,0.12548497,0.10674221,0.08494119,0.13664353,0.23024221
1534.7852465_-3069.457843,0.21867986,0.11594803,0.22699147,0.28613406,0.11990328,0.032343317
1534.7852465_-3169.457843,0.14643192,0.12863196,0.2140302,0.3232451,0.1505141,0.037146695
1534.7852465_-3269.457843,0.22759962,0.17773007,0.15880905,0.23555693,0.14590676,0.05439759
1534.7852465_-3369.457843,0.106483094,0.15880305,0.28567103,0.23031642,0.1898699,0.028856443
1534.7852465_-3469.457843,0.19256607,0.121079884,0.2893582,0.23173894,0.13782537,0.027431533
1534.7852465_-3569.457843,0.19664961,0.12253263,0.29078898,0.20500305,0.12859215,0.056433495
1534.7852465_-3669.457843,0.21878581,0.16577533,0.22682227,0.19280772,0.15140012,0.044408724
1534.7852465_-3769.457843,0.22492643,0.187051,0.22289667,0.20591278,0.10560282,0.053610265
1534.7852465_-3869.457843,0.16076544,0.122455105,0.260008,0.27947593,0.14871788,0.028577564
1534.7852465_-3969.457843,0.2148306,0.10685173,0.27971736,0.19236718,0.12116221,0.085070886
1534.7852465_-4069.457843,0.20423853,0.14635773,0.26999015,0.1957298,0.1438717,0.039812084
1534.7852465_-4169.457843,0.32048303,0.24610972,0.110223085,0.17309032,0.12413182,0.025962008
1534.7852465_-4269.457843,0.09060299,0.5621583,0.063078746,0.083301134,0.14291653,0.05794229
1634.7852465_-2769.457843,0.018632667,0.18485795,0.024745524,0.023432437,0.091375224,0.6569562
1634.7852465_-2869.457843,0.06479716,0.03957846,0.025756393,0.019965129,0.053842466,0.7960604
1634.7852465_-2969.457843,0.1945994,0.1510427,0.049320508,0.0730914,0.089448616,0.4424973
1634.7852465_-3069.457843,0.24310099,0.1147941,0.21481974,0.27362388,0.12897766,0.024683576
1634.7852465_-3169.457843,0.20068695,0.11855092,0.23415346,0.27120617,0.14878635,0.026616229
1634.7852465_-3269.457843,0.23144959,0.13443357,0.21254878,0.22703052,0.16688985,0.027647696
1634.7852465_-3369.457843,0.28565615,0.13328646,0.2000839,0.22555448,0.13014777,0.025271233
1634.7852465_-3469.457843,0.1846564,0.17818393,0.21148767,0.2513846,0.14493744,0.029349925
1634.7852465_-3569.457843,0.234165,0.1301333,0.19805197,0.2631947,0.14468804,0.029766986
1634.7852465_-3669.457843,0.1862905,0.16918969,0.21052857,0.26162165,0.14485414,0.02751535
1634.7852465_-3769.457843,0.18398528,0.15592699,0.23332284,0.2554564,0.13258061,0.038727984
1634.7852465_-3869.457843,0.16484913,0.14185832,0.23785795,0.27030492,0.14601724,0.03911249
1634.7852465_-3969.457843,0.18456544,0.119572595,0.27007467,0.20561917,0.15468535,0.065482795
1634.7852465_-4069.457843,0.16687581,0.13749531,0.24094898,0.2609056,0.15241043,0.04136393
1634.7852465_-4169.457843,0.41014174,0.26128656,0.09372783,0.034857165,0.17710595,0.022880757
1634.7852465_-4269.457843,0.08586191,0.39185607,0.15749925,0.1517648,0.16263838,0.050379597
1734.7852465_-2769.457843,0.016394993,0.04212645,0.021189768,0.012968341,0.1482281,0.7590924
1734.7852465_-2869.457843,0.18324418,0.08599146,0.029300539,0.03699618,0.18640268,0.478065
1734.7852465_-2969.457843,0.16255204,0.108148865,0.07299901,0.058273617,0.123028025,0.47499844
1734.7852465_-3069.457843,0.21207865,0.11516115,0.25324187,0.22521693,0.16182232,0.032479145
1734.7852465_-3169.457843,0.17567189,0.13313547,0.21288276,0.23827288,0.18980424,0.050232768
1734.7852465_-3269.457843,0.29628795,0.15169019,0.18855411,0.1807096,0.14027587,0.04248227
1734.7852465_-3369.457843,0.2849518,0.2861159,0.1266853,0.13566077,0.12652835,0.040057886
1734.7852465_-3469.457843,0.3048036,0.27837685,0.11979167,0.17984259,0.09072148,0.026463803
1734.7852465_-3569.457843,0.23476547,0.12696429,0.18918788,0.27321652,0.14495404,0.03091173
1734.7852465_-3669.457843,0.17584321,0.07757654,0.30050114,0.2793294,0.123364866,0.043384913
1734.7852465_-3769.457843,0.18236771,0.14127533,0.20389944,0.29300207,0.13534491,0.044110563
1734.7852465_-3869.457843,0.16040343,0.14237587,0.22747353,0.23090428,0.15330954,0.08553335
1734.7852465_-3969.457843,0.14888021,0.12561797,0.2842958,0.24851702,0.12740505,0.06528404
1734.7852465_-4069.457843,0.15900207,0.23339722,0.21791522,0.17659561,0.1577147,0.055375163
1734.7852465_-4169.457843,0.42342234,0.35220185,0.045522,0.02927197,0.086909324,0.0626726
1834.7852465_-2769.457843,0.04555311,0.09820124,0.021715125,0.010475816,0.14368053,0.6803742
1834.7852465_-2869.457843,0.015307488,0.027299095,0.014931583,0.020799665,0.033386234,0.888276
1834.7852465_-2969.457843,0.16086112,0.14479916,0.16125746,0.17355369,0.13701487,0.22251365
1834.7852465_-3069.457843,0.16793805,0.13956237,0.21493308,0.294714,0.1454197,0.03743279
1834.7852465_-3169.457843,0.17127708,0.18116707,0.19740383,0.2665481,0.14393592,0.03966801
1834.7852465_-3269.457843,0.23807447,0.12975508,0.17069775,0.25247592,0.1621508,0.046846084
1834.7852465_-3369.457843,0.21272601,0.18758063,0.17808641,0.20380275,0.13889787,0.078906305
1834.7852465_-3469.457843,0.1920117,0.11508063,0.20621635,0.26128674,0.18475577,0.04064884
1834.7852465_-3569.457843,0.21591027,0.15286256,0.17241453,0.23845297,0.18258668,0.03777295
1834.7852465_-3669.457843,0.22312346,0.10860769,0.17406926,0.308343,0.12663153,0.05922516
1834.7852465_-3769.457843,0.105189346,0.12696457,0.20441812,0.38581678,0.12139666,0.05621449
1834.7852465_-3869.457843,0.11118992,0.1603756,0.19165744,0.2634133,0.18999812,0.083365604
1834.7852465_-3969.457843,0.11543804,0.23659194,0.19722258,0.19405767,0.17545953,0.081230305
1834.7852465_-4069.457843,0.20051879,0.14721401,0.24928193,0.1822582,0.14738326,0.07334381
1834.7852465_-4169.457843,0.6390198,0.19913857,0.029497387,0.01655923,0.057569068,0.05821604
1834.7852465_-4269.457843,0.17526619,0.111348346,0.27642968,0.28362527,0.13460213,0.01872843
1934.7852465_-2769.457843,0.22498456,0.057415076,0.02003557,0.024057506,0.058082227,0.61542505
1934.7852465_-2869.457843,0.16415037,0.1249759,0.015796019,0.024021361,0.051378444,0.61967796
1934.7852465_-2969.457843,0.51682204,0.077291235,0.13652802,0.13801052,0.08876216,0.042586036
1934.7852465_-3069.457843,0.2246828,0.14900467,0.225237,0.25241375,0.10975915,0.03890265
1934.7852465_-3169.457843,0.22120504,0.20046028,0.15690538,0.26345313,0.12700078,0.030975372
1934.7852465_-3269.457843,0.21170628,0.084383756,0.18558887,0.2609483,0.22423092,0.03314188
1934.7852465_-3369.457843,0.23255646,0.15272354,0.17259057,0.23040834,0.18149777,0.030223276
