,Astrocyte,Endothelial,Excitatory,Inhibitory,Microglia,OD
1777.1239951_-2207.857618,0.241035092,0.022237508,0.460245449,0.099029057,0.141779716,0.035673179
1777.1239951_-2307.857618,0.393532163,0.08094556,0.282740045,0.138394947,0.004219808,0.100167476
1777.1239951_-2407.857618,0.313346857,0.00023506,0.428824104,0.238880223,0.007928229,0.010785526
1777.1239951_-2507.857618,0.335516594,0.080845608,0.334764094,0.155443662,0.09010172,0.003328322
1777.1239951_-2607.857618,0.360870808,6.29E-05,0.333082144,0.12223168,0.055818317,0.12793416
1777.1239951_-2707.857618,0.311328029,0.000203236,0.531061198,0.138391827,0.015761448,0.003254261
1777.1239951_-2807.857618,0.31255884,1.40E-05,0.406595299,0.083499999,0.1760397,0.021292211
1777.1239951_-2907.857618,0.471172119,0.000503154,0.355133675,0.120638555,0.052049342,0.000503154
1777.1239951_-3007.857618,0.109717083,0.218073126,5.91E-05,0.01312974,0.028482149,0.630538847
1777.1239951_-3107.857618,0.331866795,0.0003715,0.0003715,0.0003715,0.00247153,0.664547176
1877.1239951_-1607.857618,0.215378564,0.078760534,0.509671162,0.099142954,0.096553457,0.00049333
1877.1239951_-1707.857618,0.407943493,0.022611333,0.441916764,0.071691817,0.002552336,0.053284256
1877.1239951_-1807.857618,0.429772135,0.08398353,0.322722181,0.121350636,0.042130704,4.08E-05
1877.1239951_-1907.857618,0.358595026,0.072246059,0.303695358,0.178736944,0.055772445,0.030954167
1877.1239951_-2007.857618,0.527972289,0.000262817,0.196247592,0.061644024,0.213610461,0.000262817
1877.1239951_-2107.857618,0.505525361,0.004986899,0.316672164,0.12417954,0.019917252,0.028718784
1877.1239951_-2207.857618,0.087271253,0.0002723,0.554186433,0.078879713,0.259355513,0.020034787
1877.1239951_-2307.857618,0.143988635,0.176617392,0.486097358,0.165354812,0.027433077,0.000508726
1877.1239951_-2407.857618,0.138200829,0.117305448,0.352774272,0.149746858,0.241610715,0.000361879
1877.1239951_-2507.857618,0.264043353,0.000127194,0.356668803,0.118603184,0.152657607,0.107899859
1877.1239951_-2607.857618,0.489856602,0.064611128,0.272505689,0.133697235,0.039228594,0.000100753
1877.1239951_-2707.857618,0.349419425,0.141319548,0.318632815,0.127416039,0.010972172,0.052240001
1877.1239951_-2807.857618,0.467122514,0.074153129,0.357120738,0.078644574,0.015500368,0.007458676
1877.1239951_-2907.857618,0.436235739,0.166862396,0.204864516,0.170604888,0.020361356,0.001071105
1877.1239951_-3007.857618,0.427356865,0.00065958,0.376705116,0.097010665,0.060059719,0.038208055
1877.1239951_-3107.857618,0.257190065,0.164983361,0.000300613,0.005751507,0.153598538,0.418175916
1977.1239951_-1607.857618,0.478689197,0.000159693,0.477313247,0.007044549,0.032947282,0.003846033
1977.1239951_-1707.857618,0.477515076,0.00010474,0.403077817,0.03998083,0.078258132,0.001063405
1977.1239951_-1807.857618,0.429222704,8.72E-05,0.26969058,0.28002788,0.020884397,8.72E-05
1977.1239951_-1907.857618,0.45929718,0.012485771,0.240913786,0.162029587,0.041503177,0.0837705
1977.1239951_-2007.857618,0.578749585,0.097783793,0.152393687,0.153152047,0.017882634,3.83E-05
1977.1239951_-2107.857618,0.225042761,0.172812769,0.37084158,0.167203352,0.043501113,0.020598425
1977.1239951_-2207.857618,0.232889637,0.000375899,0.271366578,0.132383083,0.254063175,0.108921627
1977.1239951_-2307.857618,0.261979905,0.000643713,0.490834126,0.199293044,0.005724048,0.041525165
1977.1239951_-2407.857618,0.248219063,0.031775063,0.403054258,0.172002849,0.035493341,0.109455426
1977.1239951_-2507.857618,0.193897862,0.184251822,0.140644913,0.078151812,0.325318607,0.077734983
1977.1239951_-2607.857618,0.458685768,0.17587615,0.000227955,0.081726364,0.283255809,0.000227955
1977.1239951_-2707.857618,0.506800378,0.000461186,0.356209059,0.117868016,0.018200174,0.000461186
1977.1239951_-2807.857618,0.335551924,0.099660809,0.365955564,0.145290751,0.053092962,0.00044799
1977.1239951_-2907.857618,0.323909214,0.00016145,0.40075857,0.172442367,0.064187897,0.038540501
1977.1239951_-3007.857618,0.345549559,0.141369841,0.06320231,0.125643303,0.317247675,0.006987312
1977.1239951_-3107.857618,0.292382705,0.192167449,0.000129059,0.000129059,0.000129059,0.515062668
2077.1239951_-1607.857618,0.435831157,0.058290977,0.090209123,0.20597118,0.039828397,0.169869167
2077.1239951_-1707.857618,0.616748406,0.102669093,2.73E-05,0.003665871,0.230209031,0.046680256
2077.1239951_-1807.857618,0.348873862,0.330304756,0.036345057,0.163047423,0.062223682,0.059205219
2077.1239951_-1907.857618,0.318260536,0.000237122,0.3906292,0.123165777,0.024705308,0.143002058
2077.1239951_-2007.857618,0.340446951,0.109730686,0.114960234,0.143825595,0.290789732,0.000246802
2077.1239951_-2107.857618,0.451605627,5.06E-05,0.338206145,0.182009207,0.028083536,4.49E-05
2077.1239951_-2207.857618,0.243575891,0.011721589,0.309269549,0.208068365,0.226915344,0.000449262
2077.1239951_-2307.857618,0.170781833,0.000773686,0.309475772,0.254028918,0.244990431,0.01994936
2077.1239951_-2407.857618,0.395189805,0.20394492,0.047286184,0.118857479,0.007680896,0.227040716
2077.1239951_-2507.857618,0.425178831,0.209909885,0.130555202,0.192650679,0.040840902,0.000864502
2077.1239951_-2607.857618,0.110744659,0.220493181,0.227257222,0.111147868,0.021852605,0.308504464
2077.1239951_-2707.857618,0.346528929,0.000219047,0.478822955,0.12676768,0.029273023,0.018388366
2077.1239951_-2807.857618,0.298728369,0.148957841,0.073698481,0.065331737,0.269413283,0.14387029
2077.1239951_-2907.857618,0.272984029,0.082819002,0.166666844,0.12433389,0.340980865,0.01221537
2077.1239951_-3007.857618,0.616678168,0.05809811,0.09668199,0.158565338,0.069489565,0.000486829
2077.1239951_-3107.857618,0.720859674,0.0004004,0.0004004,0.065842818,0.080582294,0.131914413
2177.1239951_-1607.857618,0.337226651,0.315915881,0.001186529,0.157453719,0.031083793,0.157133427
2177.1239951_-1707.857618,0.122468229,3.32E-05,3.32E-05,0.029393676,0.171348869,0.676722884
2177.1239951_-1807.857618,0.16176746,0.024427414,6.25E-05,0.016035663,0.183465872,0.614241082
2177.1239951_-1907.857618,0.453712435,0.084019656,0.00825756,0.054046306,0.265556893,0.134407149
2177.1239951_-2007.857618,0.283020471,0.096138978,0.211526111,0.149266664,0.259593305,0.000454472
2177.1239951_-2107.857618,0.336433767,0.000571245,0.361833475,0.265052583,0.024154724,0.011954206
2177.1239951_-2207.857618,0.300290012,0.008326232,0.135139072,0.140959194,0.291548174,0.123737316
2177.1239951_-2307.857618,0.114472477,0.04983881,0.56005389,0.139244038,0.054823362,0.081567422
2177.1239951_-2407.857618,0.242539566,0.091777728,0.29108471,0.09783608,0.189483147,0.087278769
2177.1239951_-2507.857618,0.240454473,0.144108267,0.177500102,0.111532818,0.090309765,0.236094575
2177.1239951_-2607.857618,0.368025938,0.000197992,0.334773622,0.09293108,0.203873377,0.000197992
2177.1239951_-2707.857618,0.3834357,0.000531779,0.130570629,0.226833048,0.045098468,0.213530375
2177.1239951_-2807.857618,0.287250155,0.000237663,0.498960851,0.186493369,0.017471964,0.009585997
2177.1239951_-2907.857618,0.208618922,0.000330106,0.438048817,0.151965269,0.190627645,0.010409242
2177.1239951_-3007.857618,0.445917601,0.094731112,0.201098604,0.167373776,0.03591773,0.054961176
2177.1239951_-3107.857618,0.362648628,0.267472035,0.130516741,0.146161342,0.092757527,0.000443727
2277.1239951_-1607.857618,0.40231183,0.025929805,0.000217161,0.153863533,0.34929509,0.068382581
2277.1239951_-1707.857618,0.317841834,0.185865507,0.099916432,0.030677936,0.195097084,0.170601207
2277.1239951_-1807.857618,0.0164466,9.94E-05,9.94E-05,0.009545892,0.120114281,0.853694493
2277.1239951_-1907.857618,0.293238815,0.182827681,8.94E-05,0.032051294,8.94E-05,0.491703324
2277.1239951_-2007.857618,0.308635336,0.209840745,0.297919592,0.171024167,0.012412287,0.000167872
2277.1239951_-2107.857618,0.389782448,0.054310779,0.207120401,0.098993642,0.036915075,0.212877655
2277.1239951_-2207.857618,0.231777064,7.50E-05,0.514503169,0.126399685,0.114231648,0.013013453
2277.1239951_-2307.857618,0.323926148,0.062698102,0.226065394,0.151682466,0.161375461,0.074252428
2277.1239951_-2407.857618,0.294598713,0.000447451,0.277848836,0.105340405,0.134517935,0.18724666
2277.1239951_-2507.857618,0.172400216,0.242194897,0.175608304,0.140934831,0.043079812,0.225781941
2277.1239951_-2607.857618,0.343081609,0.08205157,0.083074418,0.154685152,0.336724175,0.000383076
2277.1239951_-2707.857618,0.413453691,0.114026348,0.202870548,0.209160354,0.037807686,0.022681374
2277.1239951_-2807.857618,0.230566716,0.000321842,0.527425776,0.202737777,0.022159069,0.01678882
2277.1239951_-2907.857618,0.184313875,0.000121956,0.161853483,0.1829218,0.000121956,0.47066693
2277.1239951_-3007.857618,0.361420208,0.000286513,0.282134245,0.136466414,0.180545622,0.039146998
2277.1239951_-3107.857618,0.462300205,0.17520636,0.245553964,0.076918651,0.018287004,0.021733815
2377.1239951_-1607.857618,0.357501545,0.007539069,0.000510015,0.086327098,0.018717967,0.529404305
2377.1239951_-1707.857618,0.361882799,0.090965242,0.000434261,0.060102398,0.267381485,0.219233815
2377.1239951_-1807.857618,0.276917503,0.241954655,0.042606991,0.046016232,0.023116913,0.369387706
2377.1239951_-1907.857618,0.332282791,0.130273995,0.214918652,0.084519718,0.11182133,0.126183514
2377.1239951_-2007.857618,0.339790595,8.14E-05,0.390856063,0.12406658,0.145124015,8.14E-05
2377.1239951_-2107.857618,0.17342049,6.85E-06,0.563769347,0.197727205,0.032275245,0.032800861
2377.1239951_-2207.857618,0.474243227,0.016400334,0.32426648,0.138137979,0.036860479,0.010091501
2377.1239951_-2307.857618,0.154973164,0.000371303,0.314937835,0.219160769,0.203904156,0.106652772
2377.1239951_-2407.857618,0.114165405,0.000172276,0.382788043,0.1493027,0.000172276,0.353399301
2377.1239951_-2507.857618,0.228994679,0.000194267,0.232769762,0.195305155,0.04108898,0.301647157
2377.1239951_-2607.857618,0.10588013,0.079696419,0.346980031,0.152132253,0.04879133,0.266519836
2377.1239951_-2707.857618,0.333103993,0.14687214,0.13630422,0.169429743,0.147576044,0.06671386
2377.1239951_-2807.857618,0.330977713,0.005655652,0.199912864,0.108007347,0.037936961,0.317509463
2377.1239951_-2907.857618,0.174242154,0.156372774,0.271968165,0.080539679,0.300005656,0.016871572
2377.1239951_-3007.857618,0.591095769,0.092090089,0.057826708,0.240172377,0.00580512,0.013009936
2377.1239951_-3107.857618,0.28215642,0.705296471,0.000258781,0.000258781,0.000258781,0.011770765
877.1239951_-1607.857618,0.334781799,7.07E-05,7.07E-05,0.12198624,0.087711802,0.455378674
877.1239951_-1707.857618,0.324047464,0.148794242,0.079137568,0.175203041,0.048030975,0.22478671
877.1239951_-1807.857618,0.457687873,0.205188114,0.179714602,0.094596656,0.0346407,0.028172056
877.1239951_-1907.857618,0.322064936,0.038757789,0.41516792,0.195201918,0.011345876,0.017461561
877.1239951_-2007.857618,0.10943117,0.013932731,0.680575003,0.15779698,0.03818929,7.48E-05
877.1239951_-2107.857618,0.239471235,0.123231218,0.439286273,0.139828952,0.043556921,0.014625401
877.1239951_-2207.857618,0.220172707,0.000452841,0.278974842,0.177186614,0.231171839,0.092041157
877.1239951_-2307.857618,0.142036998,0.199553091,0.368155827,0.128981099,0.005180691,0.156092294
877.1239951_-2407.857618,0.303384131,0.109031596,0.230548872,0.218412266,0.020373698,0.118249436
877.1239951_-2507.857618,0.342453302,0.000342518,0.021451194,0.121059935,0.152079269,0.362613782
877.1239951_-2607.857618,0.266879288,0.086422179,0.423209872,0.198195692,0.018409103,0.006883865
877.1239951_-2707.857618,0.436228016,0.310003505,0.000498927,0.123565741,0.033602129,0.096101681
877.1239951_-2807.857618,0.336021606,0.049057082,0.080072303,0.131197445,0.225106332,0.178545232
877.1239951_-2907.857618,0.193840232,0.000253993,0.36497658,0.214254984,0.005071676,0.221602534
877.1239951_-3007.857618,0.460489327,0.064919806,0.000131833,0.148217814,0.326109387,0.000131833
877.1239951_-3107.857618,0.114528366,0.000782749,0.14298069,0.735440819,0.000782749,0.005484626
977.1239951_-1607.857618,0.303136134,0.221960555,0.000292792,0.08245123,0.039442717,0.352716572
977.1239951_-1707.857618,0.17551355,0.089725475,6.92E-05,6.92E-05,0.08446658,0.650155899
977.1239951_-1807.857618,0.217483404,0.04779461,0.000114725,0.000114725,0.10558616,0.628906377
977.1239951_-1907.857618,0.413746251,0.163730596,0.175672151,0.04243139,0.203960184,0.000459428
977.1239951_-2007.857618,0.314481894,0.000165923,0.473982023,0.162323922,0.040808854,0.008237384
977.1239951_-2107.857618,0.290654717,7.90E-05,0.441705943,0.170920278,0.043144441,0.053495611
977.1239951_-2207.857618,0.263229281,0.054020332,0.11625355,0.144417879,0.223957431,0.198121527
977.1239951_-2307.857618,0.192655004,0.144777297,0.359589522,0.216775159,0.085441403,0.000761616
977.1239951_-2407.857618,0.232404541,0.072410017,0.360835596,0.171898667,0.040587377,0.121863803
977.1239951_-2507.857618,0.159698586,0.000308792,0.638259792,0.148226162,0.02667833,0.026828338
977.1239951_-2607.857618,0.276262944,0.033791969,0.241934002,0.30604087,0.029038037,0.112932179
977.1239951_-2707.857618,0.4236111,0.116107963,0.104930073,0.19143068,0.163562016,0.000358169
977.1239951_-2807.857618,0.351399525,0.178633622,0.26162184,0.17004464,0.035314615,0.002985758
977.1239951_-2907.857618,0.254140044,2.61E-05,0.397432204,0.128044153,0.046279265,0.174078266
977.1239951_-3007.857618,0.413607175,0.163818768,0.000520521,0.075187488,0.206746769,0.140119279
977.1239951_-3107.857618,0.193957327,0.000752206,0.470165011,0.237197547,0.035307369,0.06262054
1034.7852465_-2769.457843,0.247025177,0.185092665,4.13E-05,0.102003755,0.025517664,0.44031942
1034.7852465_-2869.457843,0.458105936,0.056075505,0.062726451,0.095265612,0.327733708,9.28E-05
1034.7852465_-2969.457843,0.127124187,0.059664478,0.374432781,0.160277485,0.213798885,0.064702184
1034.7852465_-3069.457843,0.373867204,2.25E-05,0.462418999,0.096943209,0.021056056,0.045692076
1034.7852465_-3169.457843,0.3183678,0.087342089,0.142911398,0.107883363,0.256200302,0.087295049
1034.7852465_-3269.457843,0.20591837,0.060573485,0.179758887,0.209658461,0.009124318,0.334966479
1034.7852465_-3369.457843,0.180810758,0.126692988,0.08343894,0.171422931,0.273259907,0.164374476
1034.7852465_-3469.457843,0.335955434,0.082200155,0.231810004,0.233360141,0.058590718,0.058083548
1034.7852465_-3569.457843,0.256597758,0.201799637,0.083977314,0.193103989,0.026912722,0.23760858
1034.7852465_-3669.457843,0.291407486,0.285178348,0.000125028,0.056556966,0.021810275,0.344921897
1034.7852465_-3769.457843,0.265716005,0.011691054,0.000195433,0.140939355,0.240957049,0.340501104
1034.7852465_-3869.457843,0.413758083,0.316423225,0.014170408,0.089643935,0.012167432,0.153836917
1034.7852465_-3969.457843,0.215557374,0.368543903,0.019235092,0.120710975,0.009501187,0.26645147
1034.7852465_-4069.457843,0.408715315,0.194110172,0.181148441,0.070920667,0.018322149,0.126783256
1034.7852465_-4169.457843,0.228796166,0.00654612,0.073918817,0.271340408,3.45E-05,0.419364015
1034.7852465_-4269.457843,0.742276397,0.044316655,2.58E-05,0.072678729,0.000386762,0.140315652
1134.7852465_-2769.457843,0.372326453,0.001142518,0.001142518,0.269187874,0.248605266,0.107595371
1134.7852465_-2869.457843,0.277878581,9.88E-05,0.103638698,0.140689548,0.000285997,0.47740833
1134.7852465_-2969.457843,0.335488732,0.200398061,0.302782988,0.158476125,0.002330602,0.000523491
1134.7852465_-3069.457843,0.295427685,0.184728709,0.295939286,0.180427587,0.0430075,0.000469234
1134.7852465_-3169.457843,0.451451176,0.000124983,0.061272911,0.193044695,0.293986785,0.00011945
1134.7852465_-3269.457843,0.287721246,0.06973583,0.141471527,0.186243501,0.314231831,0.000596065
1134.7852465_-3369.457843,0.260192968,0.052383246,0.247886064,0.16135117,0.277572643,0.000613909
1134.7852465_-3469.457843,0.366248185,0.268821105,0.026673151,0.150885384,0.124061172,0.063311002
1134.7852465_-3569.457843,0.359891002,0.000288313,0.13668564,0.193254288,0.00400269,0.305878066
1134.7852465_-3669.457843,0.372430655,0.000219931,0.077199914,0.158274758,0.00963498,0.382239763
1134.7852465_-3769.457843,0.451300639,0.072915528,0.000118538,0.127636713,0.197177477,0.150851104
1134.7852465_-3869.457843,0.3677745,0.094268851,0.103891493,0.144319253,0.170798706,0.118947196
1134.7852465_-3969.457843,0.35581681,0.035112126,0.208699425,0.137121903,0.263091398,0.000158339
1134.7852465_-4069.457843,0.249269035,0.081416709,0.242472076,0.157480815,0.15625178,0.113109585
1134.7852465_-4169.457843,0.262711035,0.063000272,0.289335791,0.19237225,0.040398649,0.152182003
1134.7852465_-4269.457843,0.511462231,0.375539232,0.000320987,0.001515234,0.11084133,0.000320987
1234.7852465_-2769.457843,0.185494388,4.43E-05,0.744797677,0.002300223,0.037637806,0.029725577
1234.7852465_-2869.457843,0.286666233,0.085758114,0.000125643,0.117945262,0.215565415,0.293939333
1234.7852465_-2969.457843,0.328187886,0.039288669,0.213184985,0.212697853,0.206337777,0.00030283
1234.7852465_-3069.457843,0.522816994,0.019532988,0.185538126,0.243447624,0.028313344,0.000350923
1234.7852465_-3169.457843,0.361958421,0.000199389,0.28051863,0.254930703,0.102193468,0.000199389
1234.7852465_-3269.457843,0.400678912,0.212586383,0.155756483,0.20479931,0.013643056,0.012535856
1234.7852465_-3369.457843,0.556059478,0.011898497,0.18108399,0.192131875,0.009101683,0.049724476
1234.7852465_-3469.457843,0.319758239,0.184640021,0.048729899,0.096420698,0.045574018,0.304877125
1234.7852465_-3569.457843,0.233236682,0.388338713,0.001172011,0.134494969,0.007272169,0.235485456
1234.7852465_-3669.457843,0.386489066,0.048626633,0.106173591,0.098538838,0.277437021,0.08273485
1234.7852465_-3769.457843,0.330730176,0.037510371,0.466081633,0.138609104,0.021776172,0.005292543
1234.7852465_-3869.457843,0.362089363,8.94E-05,0.452101854,0.157325854,0.028304147,8.94E-05
1234.7852465_-3969.457843,0.392923114,0.160509596,0.108379953,0.170714944,0.031006644,0.136465749
1234.7852465_-4069.457843,0.401349078,0.361752299,0.087712495,0.077360597,0.04018351,0.03164202
1234.7852465_-4169.457843,0.343818502,0.118337462,0.24261249,0.044941703,0.006069471,0.244220372
1234.7852465_-4269.457843,0.417523517,0.000194669,0.000194669,0.000194669,0.196376718,0.385515757
1334.7852465_-2769.457843,0.260177701,9.70E-05,9.70E-05,0.043843818,0.013533334,0.68225112
1334.7852465_-2869.457843,0.264228726,0.083851253,1.63E-05,0.030219854,0.13398365,0.487700219
1334.7852465_-2969.457843,0.399965868,0.000437706,0.393856023,0.176545207,0.028757491,0.000437706
1334.7852465_-3069.457843,0.460148917,0.016364173,0.202033775,0.146151307,0.175274551,2.73E-05
1334.7852465_-3169.457843,0.282156268,0.201165734,0.091781391,0.201739065,0.222772647,0.000384895
1334.7852465_-3269.457843,0.275049261,0.067315959,0.311717349,0.153313366,0.192401885,0.00020218
1334.7852465_-3369.457843,0.226580284,0.033200171,0.173184236,0.171008851,0.252816496,0.143209961
1334.7852465_-3469.457843,0.225622363,0.157895031,0.41877639,0.154806399,0.02601601,0.016883807
1334.7852465_-3569.457843,0.051452328,0.037753246,0.28399189,0.136938224,0.287220568,0.202643744
1334.7852465_-3669.457843,0.47210867,0.170360985,0.167896214,0.12710437,0.055357535,0.007172226
1334.7852465_-3769.457843,0.410827787,0.123805702,0.243630243,0.075510542,0.008795938,0.137429789
1334.7852465_-3869.457843,0.356562774,0.000210765,0.159839605,0.064539614,0.132087413,0.286759829
1334.7852465_-3969.457843,0.286556817,0.200508273,0.307564022,0.071876527,0.020709264,0.112785097
1334.7852465_-4069.457843,0.31672637,0.121281983,0.112252905,0.158105408,0.029901599,0.261731734
1334.7852465_-4169.457843,0.785126678,0.007453906,0.089780517,0.065762584,0.005195193,0.046681122
1334.7852465_-4269.457843,0.647420769,0.326902323,0.000493942,0.000493942,0.024195083,0.000493942
1434.7852465_-2769.457843,0.27042276,0.000551085,0.000551085,0.014708077,0.000551085,0.713215907
1434.7852465_-2869.457843,0.188154158,0.163918437,0.000109227,0.000109227,0.015515285,0.632193665
1434.7852465_-2969.457843,0.402494786,0.092238727,0.257499643,0.209183182,0.009519034,0.029064628
1434.7852465_-3069.457843,0.352121946,0.112749963,0.221408754,0.168219705,0.145368389,0.000131242
1434.7852465_-3169.457843,0.382100652,0.125103593,0.04505286,0.157868674,0.218793175,0.071081047
1434.7852465_-3269.457843,0.257336061,0.000162051,0.368060559,0.120594394,0.150912246,0.102934688
1434.7852465_-3369.457843,0.147650688,0.022557254,0.338372843,0.168119971,0.003364708,0.319934536
1434.7852465_-3469.457843,0.080900876,0.039547731,0.182864682,0.0578454,0.336787017,0.302054293
1434.7852465_-3569.457843,0.21121686,0.106926095,0.307699855,0.150930384,0.223137792,8.90E-05
1434.7852465_-3669.457843,0.33017458,0.18705741,0.2578212,0.159961715,0.045842852,0.019142243
1434.7852465_-3769.457843,0.286958843,0.094842376,0.295518584,0.177553224,0.027115876,0.118011096
1434.7852465_-3869.457843,0.509777005,0.192584066,0.011469339,0.198940278,0.044463427,0.042765885
1434.7852465_-3969.457843,0.49479225,0.007357608,0.221019842,0.147918886,0.036678935,0.092232479
1434.7852465_-4069.457843,0.3054038,0.000164059,0.435624879,0.231302407,0.00549057,0.022014284
1434.7852465_-4169.457843,0.650477644,0.039678366,0.096488868,0.138977147,0.056657143,0.017720832
1434.7852465_-4269.457843,0.546128162,0.310049743,0.000474563,0.005796584,0.137076386,0.000474563
1534.7852465_-2769.457843,0.035052343,0.000266943,0.000266943,0.005706269,0.180477617,0.778229885
1534.7852465_-2869.457843,0.037337425,0.007378916,6.07E-07,0.039479494,0.114124187,0.80167937
1534.7852465_-2969.457843,0.335794044,0.022097126,1.70E-05,0.050373105,0.133469969,0.458248736
1534.7852465_-3069.457843,0.348233565,0.000103974,0.260553429,0.314111368,0.02575884,0.051238824
1534.7852465_-3169.457843,0.257392037,0.079581256,0.390499344,0.22685767,0.019187973,0.026481719
1534.7852465_-3269.457843,0.389283,0.127424616,0.169146088,0.188781339,0.036523366,0.088841591
1534.7852465_-3369.457843,0.126277906,0.035790539,0.445686923,0.119888271,0.272292461,6.39E-05
1534.7852465_-3469.457843,0.308145669,0.09299216,0.398106661,0.190732774,0.003514076,0.006508659
1534.7852465_-3569.457843,0.40059101,0.006556014,0.316489728,0.110475518,0.012617571,0.153270159
1534.7852465_-3669.457843,0.312538127,0.057152544,0.224516383,0.073530127,0.253574807,0.078688012
1534.7852465_-3769.457843,0.360100453,0.142743362,0.25046708,0.127165594,0.00200688,0.117516631
1534.7852465_-3869.457843,0.425246886,0.055218599,0.152526005,0.313558959,0.052771043,0.000678509
1534.7852465_-3969.457843,0.451277139,0.000591985,0.118668276,0.135991274,0.124462973,0.169008354
1534.7852465_-4069.457843,0.640109543,1.15E-05,0.15076338,0.068169681,0.137408298,0.003537621
1534.7852465_-4169.457843,0.468573227,0.273221407,0.000422076,0.109624321,0.147736892,0.000422076
1534.7852465_-4269.457843,0.187057578,0.691784238,0.001212946,0.018406671,0.098293992,0.003244575
1634.7852465_-2769.457843,0.014862239,0.137284875,0.000180419,0.000180419,0.024731007,0.822761042
1634.7852465_-2869.457843,0.071972019,8.24E-05,8.24E-05,0.004258157,0.008669857,0.914935107
1634.7852465_-2969.457843,0.230666436,0.110939184,8.71E-05,0.034227326,8.71E-05,0.623992935
1634.7852465_-3069.457843,0.466562714,0.03262685,0.279427154,0.204604708,0.010023751,0.006754824
1634.7852465_-3169.457843,0.437435243,0.013637467,0.29991068,0.196261426,0.052275843,0.000479341
1634.7852465_-3269.457843,0.458074635,0.059781916,0.256373595,0.185744177,0.03996887,5.68E-05
1634.7852465_-3369.457843,0.481607192,6.31E-05,0.368989805,0.132205657,0.015648712,0.001485518
1634.7852465_-3469.457843,0.271902155,0.117506644,0.398869059,0.183331116,0.028329991,6.10E-05
1634.7852465_-3569.457843,0.480950226,0.004362732,0.316605234,0.139629632,0.05840662,4.56E-05
1634.7852465_-3669.457843,0.453413489,3.36E-05,0.334111625,0.186613449,0.02579424,3.36E-05
1634.7852465_-3769.457843,0.313794758,0.059294136,0.46209154,0.15558957,0.006855544,0.002374451
1634.7852465_-3869.457843,0.361197562,0.069568018,0.100879212,0.234224965,0.200307303,0.03382294
1634.7852465_-3969.457843,0.403187399,0.000115941,0.15514856,0.117542245,0.193154714,0.130851141
1634.7852465_-4069.457843,0.562112492,0.12487428,0.1570456,0.107756279,0.022410309,0.02580104
1634.7852465_-4169.457843,0.703775316,0.107698187,0.084228482,0.000281029,0.103735957,0.000281029
1634.7852465_-4269.457843,0.15037901,0.122562606,0.582009131,0.037081144,0.008693791,0.099274319
1734.7852465_-2769.457843,0.013171601,0.000259523,0.000259523,0.000259523,0.030939048,0.955110784
1734.7852465_-2869.457843,0.20742036,0.043125048,7.44E-05,0.00375034,0.135158585,0.61047122
1734.7852465_-2969.457843,0.172437166,6.71E-06,6.71E-06,0.006462046,0.132427436,0.688659928
1734.7852465_-3069.457843,0.452448395,0.00064163,0.035490421,0.179569306,0.33178022,7.00E-05
1734.7852465_-3169.457843,0.422395282,0.005585669,0.149773834,0.158748949,0.240709526,0.022786741
1734.7852465_-3269.457843,0.674251914,2.05E-05,0.203853084,0.10632234,0.015531716,2.05E-05
1734.7852465_-3369.457843,0.488540008,0.390274011,1.40E-05,0.073314173,0.034264464,0.013593348
1734.7852465_-3469.457843,0.696667132,0.19349414,0.000228847,0.08528177,0.024286175,4.19E-05
1734.7852465_-3569.457843,0.575588813,3.77E-05,0.116325904,0.155011816,0.14884744,0.004188296
1734.7852465_-3669.457843,0.526964452,0.000743865,0.292502997,0.145853871,0.03319095,0.000743865
1734.7852465_-3769.457843,0.481403109,0.000952665,0.185835747,0.159340472,0.172434942,3.31E-05
1734.7852465_-3869.457843,0.289913569,0.00022492,0.182551188,0.142440985,0.215808949,0.169060388
1734.7852465_-3969.457843,0.540268889,9.92E-05,0.287904993,0.092261582,0.071127737,0.008337583
1734.7852465_-4069.457843,0.501776711,3.61E-05,0.073940429,0.072861227,0.351349446,3.61E-05
1734.7852465_-4169.457843,0.638390657,0.276836024,0.000283299,0.000283299,0.012309032,0.07189769
1834.7852465_-2769.457843,0.073046762,0.054771443,0.000182337,0.000182337,0.099469644,0.772347478
1834.7852465_-2869.457843,0.044288176,6.80E-05,6.80E-05,0.000920576,0.026898697,0.92775659
1834.7852465_-2969.457843,0.288788193,0.042953051,0.036109703,0.052141282,4.80E-05,0.579959738
1834.7852465_-3069.457843,0.5075545,0.058265064,0.214030296,0.197820321,0.012060843,0.010268975
1834.7852465_-3169.457843,0.533183499,0.22436683,0.048540641,0.116287006,0.077608547,1.35E-05
1834.7852465_-3269.457843,0.4797667,0.049678303,0.047712281,0.132062806,0.290482736,0.000297174
1834.7852465_-3369.457843,0.3245774,0.000355998,0.174509328,0.125655163,0.098952015,0.275950095
1834.7852465_-3469.457843,0.42737109,0.000226649,0.151740948,0.162501099,0.257411017,0.000749197
1834.7852465_-3569.457843,0.503217783,0.022064701,0.314557308,0.089121473,0.070864367,0.000174368
1834.7852465_-3669.457843,0.584627425,0.00032906,0.134142911,0.172972652,0.107598893,0.00032906
1834.7852465_-3769.457843,0.257673676,0.009026788,0.244416591,0.14580605,0.229056845,0.11402005
1834.7852465_-3869.457843,0.269244392,0.090366412,0.151978719,0.18499304,0.259949132,0.043468306
1834.7852465_-3969.457843,0.178581415,0.173536835,0.092774372,0.124376301,0.405752215,0.024978863
